key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
HYSTERICALLAUGH_NAME,Hysterical Laugh,Rire hystérique,Risata isterica,おおわらい,깔깔대기,Risa histérica,Risa histérica,Risada Histérica,Histeryczny Śmiech,Hysterisches Lachen,Истерический смех,Істеричний регіт,狂笑
HYSTERICALLAUGH_DESC,Laugh very hysterically.,Conduit le lanceur à rire de façon très hystérique.,Ridi in modo molto isterico.,とつぜん　おおごえでわらいだす。,아주 큰 소리로 깔깔거린다.,Ríe muy histéricamente.,Ríe muy histéricamente.,Ri de forma bem histérica.,Bardzo histeryczny śmiech.,Lache sehr hysterisch.,Пронзительный истерический смех.,"Пронизливий, істеричний регіт.",歇斯底里的笑着。
HYSTERICALLAUGH_DIALOG,{n0}{name} started laughing hysterically!,{n0}{name} commence à rire de façon hystérique ¦,{n0}{name} fa una risata isterica!,{name}は　おおごえで　わらいだした！,{name}{n0} 크게 박장대소했다! 깔깔!,¡{n0}{name} empezó a reírse histéricamente!,¡{n0}{name} ha empezado a reírse histéricamente!,{n0}{name} começou a rir histericamente!,{name} śmieje się histerycznie!,"{n0}{n10} begann, hysterisch zu lachen!",{name} начал{n6} истерически смеяться!,{name} поча{n6} істерично сміятися!,{n0}{name}开始歇斯底里的狂笑！
KARATECHOP_NAME,Karate Chop,Prise de karaté,Colpo di karate,からてチョップ,가라데 찹,Golpe karateka,Golpe karateka,Golpe de Karatê,Cios Karate,Karateschlag,Карате-удар,Прийом карате,空手道劈掌
KARATECHOP_DESC,Deals damage to an enemy.,Inflige des dégâts à un ennemi.,Infligge danno a un nemico.,てきに　ダメージをあたえる。,적에게 피해를 준다.,Inflige daño a un enemigo.,Inflige daño a un enemigo.,Causa dano a um inimigo.,Zadaje obrażenia wrogowi.,Fügt einem Gegner Schaden zu.,Ранит врага.,Завдає шкоди ворогу.,对一名敌人造成伤害。
KARATECHOP_DIALOG,{n0}{name} threw a karate chop!,{n0}{name} effectue une prise de karaté ¦,{n0}{name} esegue un colpo di karate!,{name}は\nからてチョップを　くりだした！,{name}{n0} 가라데 찹을 시전했다!,¡{n0}{name} lanzó un golpe karateka!,¡{n0}{name} ha lanzado un golpe karateka!,{n0}{name} deu um golpe de karatê!,{name} wyprowadził{n4} cios karate!,{n0}{n10} machte einen Karateschlag!,{name} применяет карате-удар!,{name} здійсни{n6} прийом карате!,{n0}{name}使出了一记空手道劈掌！
LASTBLOW_NAME,Last Blow,Chant du cygne,Colpo finale,さいごのいちげき,최후의 일격,Golpe final,Golpe final,Golpe Final,Ostatni Cios,Finalschlag,Последний удар,Останній удар,垂死一击
LASTBLOW_DESC,Deals high level damage to an enemy. Also causes the user to lose consciousness.,Inflige des dégâts majeur à un ennemi et fait s'évanouir le lanceur.,Infligge danni pesanti a un nemico. Chi la usa perde i sensi.,あいて１たいに　だいダメージ。\nつかうと　きぜつしてしまう。,적에게 높은 수준의 피해를 준다. 또한 시전자는 의식을 잃는다.,Inflige gran daño a un enemigo. También provoca que el usuario pierda el conocimiento.,Inflige daño elevado a un enemigo. Hace que el usuario pierda la conciencia.,Causa dano alto a um inimigo. Também faz com que o usuário fique inconsciente.,"Zadaje wrogowi obrażenia wysokiego poziomu. Sprawia też, że użytkownik traci przytomność.",Fügt einem Gegner hohen Schaden zu. Der Anwender verliert sein Bewusstsein.,Наносит сокрушительный удар по врагу. Приводит к потере сознания.,"Завдає великої шкоди ворогові. Той, хто використає цю атаку, знепритомніє.",对一名敌人造成大量伤害，但也会导致使用者失去意识。
LASTBLOW_DIALOG,{n0}{name} delivered {n4} last blow!!!,{n0}{name} lance une attaque ultime désespérée ¦¦¦,{n0}{name} infligge il suo colpo finale!!!,{name}の　さいごのいちげき！！！,{name}{n0} 최후의 일격을 날렸다!!!,¡¡¡{n0}{name} lanzó su golpe final!!!,¡¡¡{n0}{name} ha asestado su golpe final!!!,{n0}{name} deu seu último golpe!!!,{name} wyprowadza ostatni cios!!!,{n0}{n10} versank {n4}en letzten verzweifelnden Schlag!!!,{name} наносит свой последний удар!!!,{name} завдає свій останній удар!!!,{n0}{name}使出了{n4}垂死一击！！！
LIFEUP_NAME,Lifeup,Soin,VitaSu,ライフアップ,라이프 업,Vida plus,Recuperar,Cura,Leczenie,Aufleben,Здоровье +,Лікування,生命回复
LIFEUP_ART,,,,,"은,이,을,과",,,,",Leczenia",,"Здоровье +,Здоровья +,Здоровью +,Здоровье +","Лікування,Лікування,Лікуванню,Лікування",
LIFEUPA_DESC,Restores around 60 HP to one ally.,Rend environ 60 PV à un allié.,Restituisce 60 PS circa a un alleato.,みかたひとりのＨＰを　やく６０かいふくする。,한 명의 HP를 60만큼 회복한다.,Restaura alrededor de 60 PV a un aliado.,Restaura una media de 60 PV a un aliado.,Recupera em torno de 60 HP de um aliado.,Przywraca około 60 HP jednemu sojusznikowi.,Stellt etwa 60 KP eines Verbündeten wieder her.,Восстанавливает одному союзнику около 60 ОЗ.,Відновлює близько 60 ОЗ одному союзнику.,为一名队友回复60HP左右。
LIFEUPB_DESC,Restores around 120 HP to one ally.,Rend environ 120 PV à un allié.,Restituisce 120 PS circa a un alleato.,みかたひとりのＨＰを　やく１２０かいふくする。,한 명의 HP를 120만큼 회복한다.,Restaura alrededor de 120 PV a un aliado.,Restaura una media de 120 PV a un aliado.,Recupera em torno de 120 HP de um aliado.,Przywraca około 120 HP jednemu sojusznikowi.,Stellt etwa 120 KP eines Verbündeten her.,Восстанавливает одному союзнику около 120 ОЗ.,Відновлює близько 120 ОЗ одному союзнику.,为一名队友回复120HP左右。
LIFEUPG_DESC,Fully restores one ally's HP.,Rend tous ses PV à un allié.,Restituisce tutti i PS a un alleato.,みかたひとりのＨＰを　まんたんにする。,한 명의 HP를 모두 회복한다.,Restaura completamente los PV de un aliado.,Restaura totalmente los PV de un aliado.,Recupera completamente o HP de um aliado.,W pełni przywraca HP jednego sojusznika.,Stellt alle KP eines Verbündeten wieder her.,Полностью восстанавливает здоровье союзника.,Повністю відновлює ОЗ одного союзника.,为一名队友回复全部HP。
LIFEUPO_DESC,Restores around 240 HP to all allies.,Rend environ 240 PV à tous les alliés.,Restituisce 240 PS circa a tutti gli alleati.,ぜんいんのＨＰを　やく２４０かいふくする。,아군 모두의 HP를 240만큼 회복한다.,Restaura un alrededor de 240 PV a todos los aliados.,Recupera una media de 240 PV a todo el grupo.,Recupera em torno de 240 HP de todos os aliados.,Przywraca około 240 HP wszystkim sojusznikom.,Stellt etwa 240 KP für alle Verbündeten wieder her.,Восстанавливает около 240 ОЗ каждому в команде.,Відновлює близько 240 ОЗ усім союзникам.,为全体队友回复240HP左右。
MEDITATE_NAME,Meditate,Méditation,Medita,めいそう,명상,Meditación,Meditación,Meditar,Medytacja,Meditieren,Медитация,Медитація,冥想
MEDITATE_DESC,Go into a state of meditation.,Fait entrer le lanceur dans un état de méditation.,Entra in stato di meditazione.,めいそうじょうたいに　はいる。,명상을 통해 해탈의 경지에 이른다.,Entra en un estado de meditación.,Entra en un estado de meditación.,Entra em um estado de meditação.,Wejdź w stan medytacji.,Gehe in einen Zustand der Meditation.,Вход в медитативное состояние.,Вхід у медитативний стан.,进入冥想状态。
MEDITATE_DIALOG,{n0}{name} is meditating.,{n0}{name} est en train de méditer.,{n0}{name} sta meditando.,{name}は　めいそうしている。,{name}{n0} 명상에 빠져든다...,{n0}{name} está meditando.,{n0}{name} está meditando.,{n0}{name} está meditando.,{name} medytuje.,{n0}{n10} meditiert!,{name} медитирует.,{name} медитує.,{n0}{name}正在冥想。
MIGHTYROAR_NAME,Mighty Roar,Puissant rugissement,Ruggito possente,おたけび,으르렁대기,Rugido poderoso,Rugido poderoso,Rugido Poderoso,Potężny Ryk,Mächtiges Brüllen,Яростный рёв,Могутній рев,强力咆哮
MIGHTYROAR_DESC,Strike fear into all opponents to lower their Offense and Defense.,Sème la terreur chez tous ses adversaires pour baisser leur attaque et leur défense.,Impaurisce tutti gli avversari per abbassare i loro Attacco e Difesa.,おおきな　おたけびで　いかくし\nてきのオフェンスと　ディフェンスをさげる。,모든 적의 기선을 제압하여 오펜스와 디펜스를 낮춘다.,Infunde miedo en todos tus oponentes para reducir su ataque y defensa.,Infunde miedo a todos los enemigos para reducir su fuerza y defensa.,Amedronta os oponentes para abaixar seu Ataque e Defesa.,"Wzbudza strach u wszystkich wrogów, obniżając ich ofensywę i obronę.","Flößt allen Gegnern Angst ein, um ihren Angriff und Verteidigung zu verringern.",Запугивает всех врагов. Понижает их силу атаки и защиту.,Залякує всіх ворогів. Знижує їхню Атаку та Захист.,让全体敌人陷入恐惧来降低它们的攻击力与防御力。
MIGHTYROAR_DIALOG,{n0}{name} let out a mighty roar!,{n0}{name} laisse s'échapper un puissant rugissement ¦,{n0}{name} fa un ruggito possente!,{name}は　あらあらしく\nおたけびを　あげた！,{name}{n0} 큰 소리로 으르렁거렸다!,¡{n0}{name} lanzó un poderoso rugido!,¡{n0}{name} ha lanzado un poderoso rugido!,{n0}{name} deu um rugido bem alto!,{name} wydał{n4} z siebie potężny ryk!,{n0}{n10} brüllte laut!,{name} издаёт яростный рёв!,{name} видає могутній рев!,{n0}{name}发出一声猛吼！
MYSTERIOUSACTION_NAME,Mysterious Action,Action mystérieuse,Azione misteriosa,あやしいこうどう,수상한 행동,Acción misteriosa,Acción misteriosa,Ação Misteriosa,Tajemnicza Akcja,Mysteriöse Aktion,Загадочное действие,Загадкова дія,谜之行动
MYSTERIOUSACTION_DESC,Do something very mysteriously.,Conduit le lanceur à faire quelque chose de très mystérieux.,Fai qualcosa di molto misterioso.,なにやらあやしい　ことをする。\nとくに　いみはない。,매우 수상쩍은 행동을 한다.,Hace algo muy misterioso.,Hace algo muy misterioso.,Faz algo muito misterioso.,Robi coś bardzo tajemniczego.,Mach etwas sehr mysteriöses.,Что-то непонятное и непредсказуемое.,Щось незрозуміле та непередбачуване.,做出非常神秘的行为。
MYSTERIOUSACTION_DIALOG,{n0}{name} did something very mysterious...,{n0}{name} fait quelque chose de très mystérieux...,{n0}{name} ha fatto qualcosa di molto misterioso...,{name}は\nなにか　あやしいことをした。,{name}{n0} 무언가 수상쩍은 짓을 하기 시작했다...,{n0}{name} hizo algo muy misterioso...,{n0}{name} ha hecho algo muy misterioso...,{n0}{name} fez algo muito misterioso...,{name} zrobił{n4} coś bardzo tajemniczego...,{n0}{n10} machte etwas sehr Mysteriöses ...,{name} сделал{n6} что-то загадочное...,{name} зроби{n6} щось дуже загадкове...,{n0}{name}做出了某个非常神秘的举动…
NASTYWORDS_NAME,Nasty Words,Mots méchants,Parole pesanti,きたないことば,불쾌한 말들,Palabras groseras,Palabrotas,Palavras Feias,Brzydkie Słowa,Schimpfwörter,Гадкие словечки,Гидкі слова,恶毒咒骂
NASTYWORDS_DESC,Lowers one enemy's guts.,Réduit l'audace d'un ennemi.,Abbassa la Combattività di un nemico.,１たいの　ガッツをさげる。,적 하나의 용기를 낮춘다.,Reduce el coraje de un enemigo.,Reduce las agallas de un enemigo.,Reduz a coragem de um inimigo.,Obniża odwagę jednego wroga.,Senkt den Mut eines Gegners.,Понижает дерзость врагу.,Знижує Сміливість одного ворога.,降低一名敌人的勇气。
NASTYWORDS_DIALOG,"{n0}{name} said some nasty, horrible things!",{n0}{name} dit des choses horribles et méchantes ¦,{n0}{name} dice delle parole orribili!,{name} は　きたなく　おぞましいことばをなげつけた！,{name}{n0} 험악하고 끔찍한 말을 내뱉었다!,¡{n0}{name} dijo cosas feas y desagradables!,¡{n0}{name} ha dicho cosas feas y malsonantes!,{n0}{name} falou um monte de atrocidades!,{name} mówi kilka naprawdę brzydkich rzeczy!,{n0}{n10} rief schrecklich gemeine Dinge!,{name} говорит всякие гадости!,"{name} сказа{n6} пару гидких, жахливих слів!",{n0}{name}说了一些非常恶毒下流的话！
NAUSEOUSFLUID_NAME,Nauseous Liquid,Liquide nauséabond,Liquido nauseabondo,くさいえきたい,메스꺼운 액체,Líquido nauseoso,Líquido nauseabundo,Líquido Nauseante,Obrzydliwe Wydzieliny,Üble Flüssigkeit,Тошнотворная жижа,Нудотлива жижа,恶臭液体
NAUSEOUSFLUID_DESC,Makes an enemy nauseous.,Rend un ennemi nauséeux.,Fa venire la nausea a un nemico.,１たいを　きもちわるくする。,적 하나를 구역질하게 만든다.,Provoca náuseas a un enemigo.,Provoca náuseas a un enemigo.,Deixa um inimigo com náusea.,"Sprawia, że wróg czuje mdłości.",Verursacht bei einem Gegner Übelkeit.,Вызывает тошноту у врага.,Викликає нудоту у ворога.,使一名敌人感到恶心反胃。
NAUSEOUSFLUID_DIALOG,{n0}{name} sprayed a nauseous liquid!,{n0}{name} pulvérise un liquide nauséabond ¦,{n0}{name} spruzza un liquido nauseabondo!,{name} は　とんでもなく　くさいえきたいをふきつけた！,{name}{n0} 적에게 메스꺼운 액체를 뿌렸다!,¡{n0}{name} expulsó un líquido nauseoso!,¡{n0}{name} ha expulsado un líquido nauseabundo!,{n0}{name} expeliu um líquido nauseante!,{name} pryska obrzydliwymi wydzielinami!,{n0}{n10} hat eine üble Flüssigkeit versprüht!,{name} распылил{n6} тошнотворную жижу!,{name} вибризну{n6} нудотливу жижу!,{n0}{name}喷洒了恶臭液体！
NAUSEOUSODOR_NAME,Vent Odor,Effluves,Emetti tanfo,においをだす,냄새 공격,Hedor,Hedor,Fedor,Wydziel Zapach,Gestank ablassen,Ужасный запах,Жахливий запах,散发异味
NAUSEOUSODOR_DESC,Makes an enemy nauseous.,Rend un ennemi nauséeux.,Fa venire la nausea a un nemico.,あいての　きぶんを　わるくする。,적 하나를 메스껍게 만든다.,Provoca náuseas a un enemigo.,Provoca náuseas a un enemigo.,Deixa um inimigo com náusea.,"Sprawia, że wróg czuje mdłości.",Verursacht bei einem Gegner Übelkeit.,Вызывает тошноту у врага.,Викликає нудоту у ворога.,使一名敌人感到恶心反胃。
NAUSEOUSODOR_DIALOG,{n0}{name} vented a terrible odor!,{n0}{name} laisse s'échapper une odeur atroce ¦,{n0}{name} emette un tanfo terribile!,{name}は\nひどい　あくしゅうを　はなった！,{name}{n0} 끔찍한 냄새를 풍겼다!,¡{n0}{name} desprendió un olor horrible!,¡{n0}{name} ha desprendido un terrible hedor!,{n0}{name} emitiu um cheiro horrível!,{name} wydzielił{n4} okropny zapach!,{n0}{n10} verbreitete einen grässlichen Gestank!,{name} испустил{n6} ужасный запах!,{name} випусти{n6} жахливий запах!,{n0}{name}散发出一股恶臭的气味！
OFFENSEDOWN_NAME,Offense Down,Attaque diminuée,Attacco Giù,オフェンスダウン,오펜스 다운,Ofensa minus,Fuerza minus,Ataque (-),Ofensywa Minus,Angriff Ab,Атака ↓,Атака ↓,攻击下降
OFFENSEDOWN_DESC,Lowers one enemy's Offense.\nEffective when stacked.,Réduit l'attaque d'un ennemi.\nEffet cumulable.,Diminuisce l'Attacco di un nemico.\nEffetto cumulabile.,１たいの　オフェンスをさげる。　かさねてつかうと　こうかてき。,적의 공격력을 낮춘다.\n중첩될 수록 더욱더 효과적이다.,Baja la ofensa de un enemigo.\nDe efecto acumulable.,Reduce la fuerza de un enemigo.\nDe efecto acumulable.,Reduz o Ataque de um inimigo.\nPode ser acumulado.,Obniża ofensywę jednego wroga.\nMożna nałożyć wielokrotnie.,Verringert den Angriff eines Gegners. Gestapelt wirksam.,Понижает силу атаки врага.\nЭффект усиливается при повторном использовании.,Знижує Атаку одного ворога.\nЕфективно при повторному використанні.,降低一名敌人的防御力。\n叠加使用效果更加显著。
OFFENSEDOWN_ART,,,,,"은,이,을,과",,,,",Ofensywy Minus",,"Атака ↓,Атаки ↓,Атаке ↓,Атаку ↓","Атака ↓,Атаки ↓,Атаці ↓,Атаку ↓",
OFFENSEUP_NAME,Offense Up,Attaque augmentée,Attacco Su,オフェンスアップ,오펜스 업,Ofensa plus,Fuerza plus,Ataque (+),Ofensywa Plus,Angriff Auf,Атака ↑,Атака ↑,攻击上升
OFFENSEUP_ART,,,,,"은,이,을,과",,,,",Ofensywny Plus",,"Атака ↑,Атаки ↑,Атаке ↑,Атаку ↑","Атака ↑,Атаки ↑,Атаці ↑,Атаку ↑",
OFFENSEUPA_DESC,Raises one ally's Offense.\nEffective when stacked.,Augmente l'attaque d'un allié.\nEffet cumulable.,Aumenta l'Attacco di un alleato.\nEffetto cumulabile.,みかたひとりの　オフェンスをあげる。\nかさねると　こうかてき。,한 명의 오펜스를 증가시킨다.\n중첩될 수록 더욱더 효과적이다.,Aumenta la ofensa de un aliado.\nDe efecto acumulable.,Aumenta la fuerza de un aliado.\nDe efecto acumulable.,Aumenta o Ataque de um aliado.\nPode ser acumulado.,Zwiększa ofensywę jednego sojusznika.\nMożna nałożyć wielokrotnie.,Erhöht den Angriff eines Verbündeten.\nKann gestapelt werden.,Повышает силу атаки союзника.\nЭффект усиливается при повторном использовании.,Піднімає Атаку одного союзника.\nЕфективно при повторному використанні.,提高一名队友的攻击力。\n叠加使用效果更加显著。
PARALYSIS_NAME,Paralysis,Paralysie,Paralisi,パラライシス,마비,Parálisis,Parálisis,Paralisia,Paraliż,Paralyse,Паралич,Параліч,麻痹
PARALYSIS_ART,,,,,"는,가,를,와",,,,",Paraliżu",,,,
PECK_NAME,Peck,Coup de bec,Beccata,つつく,쪼아대기,Picotazo,Picotazo,Bicada,Dziobanie,Picken,Клевок,Клювання,啄击
PECK_DESC,A peck using one's beak.,Inflige un coup avec le bec.,Un attacco con il becco.,クチバシで　あいてをつつく。,부리로 콕콕 쪼아댄다.,Utilizó su pico para picotear,Un picotazo con el pico.,Ataca usando o bico.,Dziobanie przy użyciu dzioba.,Ein Picken mit dem Schnabel.,Удар врага клювом.,Клювання ворога дзьобом.,用喙啄击敌人。
PECK_DIALOG,{n0}{name} pecked at {t1}{target}!,{n0}{name} donne un coup de bec {t5}{target} ¦,{n0}{name} becca {t1}{target}!,{name}は\n{target}を　クチバシでつついた！,{name}{n0} {target}{t2} 콕콕 쪼아댄다!,¡{n0}{name} picoteó {t5}{target}!,¡{n0}{name} ha picoteado {t5}{target}!,{n0}{name} bicou {t1}{target}!,{name} dziobie {t3}!,{n0}{n10} pickte auf {t5}{t13} ein!,{name} клюнул{n6} {t3}!,{name} клюну{n6} {t3}!,{n0}{name}啄了{t1}{target}！
PEPTALK_NAME,Pep Talk,Discours du coach,Incoraggiamento,かつをいれる,사기의 격려,Discurso motivacional,Discurso motivacional,Discurso Motivacional,Słowa Otuchy,Anfeuern,Вдохновляющая речь,Натхненна промова,励志演说
PEPTALK_DESC,Revives an ally to 10 HP.,Ranime un allié et lui rend 10 PV.,Riporta un alleato KO a 10 PS.,みかたひとりを　はげまして　ふるいたたせ\nＨＰ１０のじょうたいで　カムバックさせる。,아군 한 명을 10 HP로 부활시킨다.,Revive a un aliado con 10 PV.,Revive a un aliado con 10 PV.,Revive um aliado para 10 HP.,Wskrzesza sojusznika z 10 HP.,Stellt 10 KP eines Verbündeten wieder her.,Приводит союзника в чувство\nи восстанавливает ему 10 ОЗ.,Реанімує союзника та відновлює йому 10 ОЗ.,复活一名队友，并回复10点HP。
PEPTALK_ART,,,,,"는,가,를,와",,,,",Słów Otuchy",,"вдохновляющая речь,вдохновляющей речи,вдохновляющей речи,вдохновляющую речь","енергійна промова,енергійної промови,енергійній промові,енергійну промову",
PEPTALK_DIALOG,{n0}{name} gave an encouraging pep talk to {t1}{target}!,{n0}{name} tient un discours motivant à {t1}{target} ¦,{n0}{name} fa un discorso d'incoraggiamento a {t1}{target}!,{name}は　{target}に　かつをいれた！,{name}{n0} {target}{t2}에게 사기를 북돋는 격려의 말을 건넸다.,¡{n0}{name} le dio una charla motivadora {t5}{target}!,¡{n0}{name} le ha dado una charla motivadora {t5}{target}!,{n0}{name} deu um discurso motivacional pr{t4} {target}!,{name} przekazał{n4} {t2} słowa otuchy!,{n0}{n10} hat mit brennenden Worten {t5}{t13} Mut zugesprochen!,{name} процитировал {t2} мотивационную речь!,{name} розповів {t2} натхненну промову!,{n0}{name}对{t1}{target}进行了一番励志演说！
PKBEAM_NAME,PK Beam,PK Rayon,PsicoRaggio,PKビーム,PK 빔,PK Rayo,PK Rayo,PK Laser,PK Promień,PK-Strahl,ПК-луч,ПСИ Промінь,PK光束
PKBEAM_ART,,,,,"은,이,을,과",,,,",PK Promienia",,"ПК-луч,ПК-луча,ПК-лучу,ПК-луч","ПСИ Промінь,ПСИ Променя,ПСИ Променю,ПСИ Промінь",
PKBEAMA_DESC,Light damage to one enemy.\nOccasionally blinds the enemy.,Inflige des dégâts mineurs à un ennemi.\nPeut parfois aveugler l'ennemi.,Danno di luce contro un nemico.\nPuò infliggere cecità.,1たいに　ひかりのダメージ。\nもうもくに　することもある。,적에게 약간의 피해를 준다.\n가끔 시야를 가린다.,Inflinge un daño año leve a un enemigo.\nOcasionalmente ciega al enemigo.,Daño leve a un enemigo.\nPuede llegar a cegarlo.,Causa dano leve em um inimigo.\nTem chance de cegá-lo.,Zadaje lekkie obrażenia jednemu wrogowi.\nCzasami oślepia wroga.,Leichter Schaden gegen einen Gegner.\nBlendet gelegentlich den Gegner.,Слегка ранит врага.\nИногда может его ослепить.,Завдає невеликої шкоди одному ворогу.\nІнколи осліпляє його.,对一名敌人造成少量伤害。\n有概率致盲目标。
PKBEAMB_DESC,Light damage to one enemy.\nOccasionally blinds the enemy.,Inflige des dégâts mineurs à un ennemi.\nPeut parfois aveugler l'ennemi.,Danno di luce contro un nemico.\nPuò infliggere cecità.,1たいに　ひかりのダメージ。\nもうもくに　することもある。,적에게 약간의 피해를 준다.\n가끔 시야를 가린다.,Inflinge un daño año leve a un enemigo.\nOcasionalmente ciega al enemigo.,Daño leve a un enemigo.\nPuede llegar a cegarlo.,Causa dano leve em um inimigo.\nTem chance de cegá-lo.,Zadaje lekkie obrażenia jednemu wrogowi.\nCzasami oślepia wroga.,Leichter Schaden gegen einen Gegner.\nBlendet gelegentlich den Gegner.,Слегка ранит врага.\nИногда может его ослепить.,Завдає невеликої шкоди одному ворогу.\nІнколи осліпляє його.,对一名敌人造成少量伤害。\n有概率致盲目标。
PKBEAMG_DESC,Light damage to one enemy.\nOccasionally blinds the enemy.,Inflige des dégâts mineurs à un ennemi.\nPeut parfois aveugler l'ennemi.,Danno di luce contro un nemico.\nPuò infliggere cecità.,1たいに　ひかりのダメージ。\nもうもくに　することもある。,적에게 약간의 피해를 준다.\n가끔 시야를 가린다.,Inflinge un daño año leve a un enemigo.\nOcasionalmente ciega al enemigo.,Daño leve a un enemigo.\nPuede llegar a cegarlo.,Causa dano leve em um inimigo.\nTem chance de cegá-lo.,Zadaje lekkie obrażenia jednemu wrogowi.\nCzasami oślepia wroga.,Leichter Schaden gegen einen Gegner.\nBlendet gelegentlich den Gegner.,Слегка ранит врага.\nИногда может его ослепить.,Завдає невеликої шкоди одному ворогу.\nІнколи осліпляє його.,对一名敌人造成少量伤害。\n有概率致盲目标。
PKBEAMO_DESC,Light damage to one enemy.\nOccasionally blinds the enemy.,Inflige des dégâts mineurs à un ennemi.\nPeut parfois aveugler l'ennemi.,Danno di luce contro un nemico.\nPuò infliggere cecità.,1たいに　ひかりのダメージ。\nもうもくに　することもある。,적에게 약간의 피해를 준다.\n가끔 시야를 가린다.,Inflinge un daño año leve a un enemigo.\nOcasionalmente ciega al enemigo.,Daño leve a un enemigo.\nPuede llegar a cegarlo.,Causa dano leve em um inimigo.\nTem chance de cegá-lo.,Zadaje lekkie obrażenia jednemu wrogowi.\nCzasami oślepia wroga.,Leichter Schaden gegen einen Gegner.\nBlendet gelegentlich den Gegner.,Слегка ранит врага.\nИногда может его ослепить.,Завдає невеликої шкоди одному ворогу.\nІнколи осліпляє його.,对一名敌人造成少量伤害。\n有概率致盲目标。
PKFIRE_NAME,PK Fire,PK Feu,PsicoFuoco,PKファイアー,PK 파이어,PK Fuego,PK Fuego,PK Fogo,PK Ogień,PK-Feuer,ПК-огонь,ПСИ Вогонь,PK火焰
PKFIRE_ART,,,,,"는,가,를,와",,,,",PK Ognia",,"ПК-огонь,ПК-огня,ПК-огню,ПК-огонь","ПСИ Вогонь,ПСИ Вогню,ПСИ Вогню,ПСИ Вогонь",
PKFIREA_DESC,A blazing attack that hits all enemies.\nOccasionally burns the enemy.,Une attaque enflammée qui affecte tous les ennemis.\nPeut parfois causer des brûlures à un ennemi.,Un attacco infuocato che colpisce tutti i nemici.\nA volte infligge bruciatura.,ぜんたいに　ほのおの　ダメージ。\nまれに　ほのおによる　ついかこうか。,모든 적에게 화염 피해를 준다.\n때때로 적을 불태운다.,Un ataque ardiente que golpea a todos los enemigos.\nOcasionalmente quema al enemigo.,Un ataque ardiente que golpea a todos los enemigos.\nPuede quemar al enemigo.,Um ataque flamejante que acerta todos os inimigos.\nTem chance de queimar o inimigo.,"Płonący atak, który trafia wszystkich wrogów.\nCzasami padpala wrogów.","Ein feuriger Angriff, der alle Gegner trifft.\nLässt Gegner gelegentlich verbrennen.",Ранит всех врагов обжигающим пламенем.\nИногда поджигает врага.,"Палаюча атака, що уразить всіх ворогів.\nІноді підпалює ворога.",对全体敌人发出火焰攻击。\n偶尔会使敌人陷入灼伤状态。
PKFIREB_DESC,A blazing attack that hits all enemies.\nOccasionally burns the enemy.,Une attaque enflammée qui affecte tous les ennemis.\nPeut parfois causer des brûlures à un ennemi.,Un attacco infuocato che colpisce tutti i nemici.\nA volte infligge bruciatura.,ぜんたいに　ほのおの　ダメージ。\nまれに　ほのおによる　ついかこうか。,모든 적에게 화염 피해를 준다.\n때때로 적을 불태운다.,Un ataque ardiente que golpea a todos los enemigos.\nOcasionalmente quema al enemigo.,Un ataque ardiente que golpea a todos los enemigos.\nPuede quemar al enemigo.,Um ataque flamejante que acerta todos os inimigos.\nTem chance de queimar o inimigo.,"Płonący atak, który trafia wszystkich wrogów.\nCzasami padpala wrogów.","Ein feuriger Angriff, der alle Gegner trifft.\nLässt Gegner gelegentlich verbrennen.",Ранит всех врагов обжигающим пламенем.\nИногда поджигает врага.,"Палаюча атака, що уразить всіх ворогів.\nІноді підпалює ворога.",对全体敌人发出火焰攻击。\n偶尔会使敌人陷入灼伤状态。
PKFIREG_DESC,A blazing attack that hits all enemies.\nOccasionally burns the enemy.,Une attaque enflammée qui affecte tous les ennemis.\nPeut parfois causer des brûlures à un ennemi.,Un attacco infuocato che colpisce tutti i nemici.\nA volte infligge bruciatura.,ぜんたいに　ほのおの　ダメージ。\nまれに　ほのおによる　ついかこうか。,모든 적에게 화염 피해를 준다.\n때때로 적을 불태운다.,Un ataque ardiente que golpea a todos los enemigos.\nOcasionalmente quema al enemigo.,Un ataque ardiente que golpea a todos los enemigos.\nPuede quemar al enemigo.,Um ataque flamejante que acerta todos os inimigos.\nTem chance de queimar o inimigo.,"Płonący atak, który trafia wszystkich wrogów.\nCzasami padpala wrogów.","Ein feuriger Angriff, der alle Gegner trifft.\nLässt Gegner gelegentlich verbrennen.",Ранит всех врагов обжигающим пламенем.\nИногда поджигает врага.,"Палаюча атака, що уразить всіх ворогів.\nІноді підпалює ворога.",对全体敌人发出火焰攻击。\n偶尔会使敌人陷入灼伤状态。
