key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
DIALOGUE_REUSABLE_PIPPI_1,[@]Do you need anything?,[@]T'as besoin de quelque chose ?,[@]Hai bisogno di qualcosa?\n,[@]どうかした？,[@]필요한 거 있어?,[@]¿Necesitas algo?,[@]¿Necesitas algo?,[@]Precisa de alguma coisa?,[@]Czegoś potrzebujesz?,[@]Brauchst du etwas?,[@]Что-то нужно?,[@]Тобі щось потрібно?,[@]你需要什么吗？
DIALOGUE_REUSABLE_PIPPI_1-OPT_0,What's up?,Quoi de neuf ?,Come va?,どうかした,잘 지내?,¿Qué tal?,¿Qué te cuentas?,E aí?,No co tam?,Was geht ab?,Как дела?,Як справи?,怎么了？
DIALOGUE_REUSABLE_PIPPI_2,[@]Pleasure doing business with you!,[@]Merci d'avoir fait appel à mes services !,[@]È stato un piacere!\n,[@]じゃ　きをつけてねー。,[@]도움이 돼서 기뻐!,[@]¡Un placer ayudarte!,[@]¡Un placer ayudarte!,[@]Foi um prazer atendê-lo!,[@]Interesy z tobą to czysta przyjemność!,"[@]Es war mir Freude, Geschäfte mit dir zu machen!",[@]Рада тебе помочь!,[@]Рада тобі допомогти!,[@]很高兴和你合作！
DIALOGUE_REUSABLE_PIPPI_3,"[@]Did you just want to say hi, silly?","[@]Tu voulais juste dire bonjour, banane ?","[@]Scemo, volevi solo salutarmi?",[@]あいさつしたかっただけ？[BR]かわいいひと・・・。,[@]그냥 안녕이라고 하고 싶었던 거야? 바보야?,"[@]¿Solo querías saludar, tontín?","[@]¿Solo querías decirme hola, tontorrón?","[@]Só queria dar um oi, bobinho?","[@]Co, głuptasie, chciałeś się tylko przywitać?","[@]Wolltest du einfach nur Hi sagen, du Dummerchen?","[@]Хи-хи, глупенький, поздороваться со мной захотел?","[@]Хі-хі, дурненький, ти просто хотів зі мною привітатися?",[@]你只是想来打个招呼吗，小傻瓜？
DIALOGUE_REUSABLE_PIPPI_4,"[@]Nothing much, haha!","[@]Pas grand-chose, haha !","[@]Tutto bene, hahah!",[@]わたしは　とくに　どうもしてない　かな！,"[@]별일 없어, 하하!","[@]Nada en especial, ¡jaja!","[@]¡Poca cosa, la verdad! ¡Ja, ja!","[@]Só lagarteando, haha!","[@]Nie wiele, haha!","[@]Nicht viel, hehe!","[@]Да ничего нового, ха-ха!","[@]Нічого такого, ха-ха!",[@]没什么啦，哈哈！
DIALOGUE_REUSABLE_PIPPI_CHECKBADGE_0,"[@]Oh, and by the way, you forgot the badge I gave you.","[@]Ah, au fait, t'as oublié le badge que j't'avais donné.","[@]Comunque, hai dimenticato la medaglia che ti ho dato.",[@]あ　そういえば　わたしのあげた\nバッヂを　わすれてたよ　ハイッ！,"[@]아, 그러고 보니 내가 준 배지를 두고 갔네.","[@]Oh, y por cierto, olvidaste el broche que te di.","[@]Oh, y por cierto, te olvidaste del broche que te di.","[@]Oh, a propósito, você esqueceu aquele brasão que eu te dei.","[@]O, a tak w ogóle, zapomniałeś wziąć ode mnie tej odznaki.","[@]Ach übrigens, du hast den Orden vergessen, den ich dir gegeben hatte.","[@]Ой, кстати, ты забыл значок, который я тебе давала.","[@]Ой, до речі, ти забув значок, який я тобі дала.",[@]噢对了，你忘记拿我给你的徽章了。
DIALOGUE_REUSABLE_PIPPI_CHECKBADGE_1,"[@]Oh and also, take this shiny badge.[WAIT@]My mom said that as long as I have it, it'll give me courage.[WAIT@]But I think you'll probably need it more than me, so keep it!","[@]Ah et sinon, prends ce badge qui brille.[WAIT@]Ma maman m'a dit que tant que je l'aurais avec moi, il me donnerait du courage.[WAIT@]Mais je crois qu'il te sera plus utile à toi qu'à moi, alors garde-le !","[@]Ah sì, tieni questa medaglia.[WAIT@]Mia mamma dice che avrei avuto coraggio finché ce l'avrei avuta.[WAIT@]Però mi sa che a te servirà di più. Tienila!",[@]あ　そういえば・・・[BR]はい！　バッヂよ！[WAIT@]ママが　これは\nゆうきのあかしだって　いってたの。　[@]だから　ゆうかんな　[Ninten]ちゃんにこそ\nふさわしいと　おもうわ！,"[@]아 그리고 또, 반짝이는 배지야.[WAIT@]엄마는 이걸 가지고 있으면 용기가 생긴다고 말씀하셨거든.[WAIT@]근데 내 생각엔 나보다 오빠한테 더 필요할 거 같으니까, 오빠 가져!","[@]Ah, y toma este broche brillante.\n[WAIT@]Mi mamá dijo que mientras lo lleve, me dará valentía.\n[WAIT@]Pero creo que tú probablemente lo necesitarás más que yo,\n ¡así que guárdalo!","[@]Ah, y toma este broche brillante.\n[WAIT@]Mi mamá me dijo que mientras lo tuviera, me daría coraje.\n[WAIT@]Pero creo que tú lo necesitarás mucho más que yo,\n¡así que tómalo!","[@]Oh, e mais uma coisa, toma esse brasão brilhoso.[WAIT@]My mom said that as long as I have it, it'll give me courage.[WAIT@]But I think you'll probably need it more than me, so keep it!","[@]O, a tak w ogóle, weź też tę lśniącą odznakę.[WAIT@]Moja mama mówiła mi, że doda mi odwagi, jeżeli będę ją ze sobą nosić.[WAIT@]Ale myślę, że tobie się przyda bardziej, niż mi, więc weź ją!","[@]Ach übrigens, nimm diesen glänzenden Orden.[WAIT@]Meine Mama hat gesagt, dass solange ich ihn habe, er mir Mut gibt.[WAIT@]Aber ich glaube, du könntest ihn mehr gebraucht als ich. Also nimm ihn!","[@]Вот, держи этот блестящий значок.[WAIT@]Мама сказала, что он придаёт смелости![WAIT@]Но, думаю, он тебе нужнее! Забирай!","[@]До речі, тримай цей блискучий значок.[WAIT@]Моя мама сказала, що він надає мені сміливості![WAIT@]Але, думаю, він тобі потрібніший! Забирай!",[@]噢还有，拿着这个闪亮的徽章吧。[WAIT@]我妈妈说，只要拿着它，它就会给我勇气。[WAIT@]我觉得你可能会比我更需要它，所以，拿上吧！
DIALOGUE_REUSABLE_PIPPI_CHECKBADGE_2,[@][ItemReceiver] got the Courage Badge!,[@][ItemReceiver] obtient le Badge du courage !,[@][ItemReceiver] ottiene la Medaglia del coraggio!,[@][Ninten]は　ゆうきのバッヂを　てにいれた！,[@][ItemReceiver][particle:ItemReceiver:0] 용기의 배지를 얻었다!,[@]¡[ItemReceiver] ha conseguido el Broche de valentía!,[@]¡[ItemReceiver] ha conseguido el Broche del coraje!,[@][ItemReceiver] conseguiu o Brasão da Bravura!,[@][ItemReceiver] dostał Odznakę Odwagi!,[@][ItemReceiver] erhielt den Mut-Orden!,[@][Ninten] получил значок Мужества!,[@][Ninten] отримав значок хоробрості!,[@][ItemReceiver]获得了勇气徽章！
DIALOGUE_REUSABLE_PIPPI_CHECKBADGE_3,"[@]Wait, you can't carry it? What a shame!","[@]Attends, tu peux pas le porter ? C'est vraiment dommage !","[@]Ma come, non hai spazio? Che peccato!",[@]あら　もちものが　いっぱいのようね。[BR]ざんねん・・・,[@]어라... 짐이 너무 많은 거 같은데? 아쉬워라!,"[@]Espérate, ¿no tienes espacio? ¡Qué mal!","[@]Espera, ¿no tienes espacio? ¡Qué pena!","[@]Pera, você tá sem espaço? Que pena!","[@]Chwila, nie możesz jej wziąć? Jaka szkoda!","[@]Warte, du kannst ihn nicht tragen? Wie schade!","[@]А, тебе некуда его положить? Ну вот...","[@]Ох, тобі нікуди його покласти? Шкода!",[@]等等，你拿不下了？真可惜！
DIALOGUE_REUSABLE_PIPPI_CHECKBADGE_4,"[@]Well, I'll just add it to your storage.","[@]Bon, dans ce cas, je vais le stocker pour toi.","[@]Vabbè, te la metto nel deposito.",[@]あずけにもつに　いれておくわ。,"[@]그럼, 창고에 보관해 둘게.","[@]Bueno, lo dejaré en el almacenamiento.","[@]Bueno, lo dejaré en el almacenamiento.","[@]Bem, vou guardar no seu armário, então.","[@]Skoro tak, to po prostu zostawię ją w twojej przechowalni.","[@]Naja, ich leg ihn einfach in dein Lager.","[@]Тогда я положу, где ты хранишь остальные вещи.",[@]Тоді я додам його до твого сховища.,[@]好吧，那我就先帮你寄存起来。
DIALOGUE_REUSABLE_PIPPI_MEETLLOYD_0,"[@]Hey, [Ninten]... who's that with you? [DELAY]A new friend?[WAIT@]He looks pretty cute![WAIT@]How's about we go dating?[DELAY] All three of us!","[@]Hé, [Ninten]... c'est qui, lui ? [DELAY]Un nouvel ami ?[WAIT@]Il est trop mignon ![WAIT@]Et si on sortait ensemble ?[DELAY] Tous les trois !","[@]Senti, [Ninten]... ma quello chi è? [DELAY]Un nuovo amico?[WAIT@]È carino![WAIT@]Che dici, usciamo insieme?[DELAY] Tutti e tre!\n",[@]どうかしたか　って・・・[DELAY][BR]あ　うしろの　めがねのこ　だぁれ？[BR][WAIT@]もしかしてだけど　あたらしい　ともだち？！[WAIT@]こういうときは　デートよ！[BR]さんにんで　デートしにいきましょ！,"[@]이봐, [Ninten]... 옆에 그 사람은 누구야? [DELAY]새 친구야?[WAIT@]꽤 귀엽게 생겼네![WAIT@]우리 같이 데이트나 하러 갈까?[DELAY]셋이서!","[@]Oye, [Ninten]... ¿quién es ese al lado tuyo? [DELAY]¿Un nuevo amigo?[WAIT@]¡Se ve muy lindo![WAIT@]¿Y si vamos todos en una cita?[DELAY] ¡Los tres juntos!","[@]Oye, [Ninten]... ¿quién es ese que va contigo? [DELAY]¿Un amigo nuevo?\n[WAIT@]¡Es muy mono!\n[WAIT@]¿Y si tenemos todos una cita?[DELAY] ¡Los tres juntos!","[@]Ei, [Ninten]... quem é esse com você? [DELAY]Um amigo novo?[WAIT@]Ele é bem gatinho![WAIT@]O que acham de irmos num encontro?[DELAY] Todos nós três!","[@]Hej, [Ninten]... kogo przyprowadziłeś? [DELAY]Nowy przyjaciel?[WAIT@]Wygląda uroczo![WAIT@]Może pójdziemy razem na randkę?[DELAY] Tak w trójkę!","[@]Hey, [Ninten] ... wer ist denn das bei dir?[DELAY] Ein neuer Freund?[WAIT@]Er sieht richtig süß aus![WAIT@]Wie wäre es, wenn wir daten?[DELAY] Wir alle drei!","[@]А кто это с тобой? [D]Твой новый друг?[W@]Хм-м, симпотный![W@]Давайте мы все вместе пойдём на свидание.[D] Да-да, втроём!","[@] Привіт, [Ninten]... А хто це з тобою? [DELAY]Новий друг?[WAIT@]Він такий милий![WAIT@]А давайте ми підемо на побачення?[DELAY] Так-так, всі ми разом!",[@]嘿，[Ninten]…你身边那位是谁？[DELAY]是你的新朋友吗？[WAIT@]他长得还挺可爱的嘛！[WAIT@]一起去约会怎么样？[DELAY]就我们三个！
DIALOGUE_REUSABLE_PIPPI_MEETLLOYD_1,[@]W-what? Not a chance!,[@]Q-quoi ? Jamais de la vie !,[@]C-cosa? Assolutamente no!,[@]えっ　それは　ダメだよ！,[@]ㅁ-뭐라고? 절대 안 돼!,[@]¿C-cómo? ¡De ninguna manera!,[@]¿Q-qué? ¡Ni hablar!,[@]O-o quê? Sem chance!,[@]C-co? Nie ma mowy!,[@]W-Was? Auf keine Fall!,[@]Ч-чего? Ну уж нет!,[@]Щ-що? Ні! Ніколи!,[@]什-什么？我才不要啦！
DIALOGUE_REUSABLE_PIPPI_MEETLLOYD_2,"[@]Aw, that's too bad...[WAIT@]Sounds like I won't be joining your adventure after all.[WAIT@]Oh well, you two can have fun dating without me.","[@]Oh, dommage...[WAIT@]On dirait que je vais pas pouvoir rejoindre votre aventure finalement.[WAIT@]Bon, ben amusez-vous bien à sortir ensemble sans moi.","[@]Oh, peccato...[WAIT@]Si vede che non mi unirò alle vostre avventure.[WAIT@]Vabbè, divertitevi a uscire insieme senza di me.",[@]あーあ　ざんねん・・・[WAIT@]それじゃあ　わたしは　あなたたちの　たびに　ついていくことは　なさそうね。[WAIT@]そのかわり　おとこどうしのたび　たのしんでってよ！,[@]아쉽네...[WAIT@]그럼 나도 오빠들 모험에는 못 따라가겠네.[WAIT@]어쩔 수 없지. 둘이서 데이트 잘하고 와.,"[@]Ah, que penita...[WAIT@]Parece que al final no voy a poder acompañarte en tu aventura.[WAIT@]En fin, que se diviertan sin mí en su cita.","[@]Oh, qué pena...\n[WAIT@]Parece que no me uniré a vuestra aventura.[WAIT@]En fin, divertíos en vuestra cita sin mí.","[@]Ah, que pena...[WAIT@]Parece que eu não vou entrar na sua aventura, afinal.[WAIT@]Enfim, divirtam-se no encontro sem mim.","[@]Och, jaka szkoda...[WAIT@]Więc jednak nie dołączę do twojej wyprawy.[WAIT@]No cóż, możecie sobie randkować beze mnie.","[@]Oh, echt schade ...[WAIT@]Dann mache ich halt doch nicht bei deinem Abenteuer mit.[WAIT@]Naja, viel Spaß bei eurem Date ihr zwei, ohne mich.","[@]Эх, очень жалко...[W@]Ну, я всё равно думала здесь остаться.[W@]Мне кажется, у вас и без меня получится отличное свидание.","[@]Ой, як шкода...\n[WAIT@]Тоді, здається, я все ж таки не приєднаюся до вашої пригоди.\n[WAIT@]Ну, гаразд. [DELAY]Бажаю вам чудово провести час на вашому побаченні!",[@]啊，那真是太可惜了…[WAIT@]看来我还是没法跟你们一块儿去冒险。[WAIT@]不过好吧，那你们两个自己开开心心地去约会吧。
DIALOGUE_REUSABLE_PIPPI_MEETLLOYD_3,[@]I don't think you know what dating is...,"[@]T'as pas l'air de savoir ce que ça veut dire, sortir avec quelqu'un...","[@]Forse non hai capito cosa vuol dire ""uscire insieme""...\n",[@]・・・きみさ　デートのいみ　わかってる？,[@]너 데이트가 뭔지 모르는 거 같은데...,[@]No creo que sepas lo que significa la palabra cita...,[@]Creo que no tienes ni idea de lo que es un cita...,[@]Eu não acho que você saiba o que é um encontro...,[@]Chyba nie wiesz na czym polega randka...,"[@]Ich bezweifle, dass du weißt, was Dating ist ...",[@]Ты хоть знаешь значение слова «свидание»?..,"[@] Ти взагалі розумієш, що таке «побачення»..?",[@]你是不是对“约会”这个词有什么误解…
DIALOGUE_REUSABLE_PIPPI_MEETLLOYD_4,"[@]Of course I do![DELAY] Me and [Ninten] had tons of fun dating already.[WAIT@]Honestly, [Ninten]? [DELAY]You should find yourself a better girl than him.","[@]Bien sûr que si ![DELAY] Moi et [Ninten], on s'est trop amusés à sortir ensemble la dernière fois.[WAIT@]Tu veux que j'te dise, [Ninten] ? [DELAY]Tu devrais te trouver une fille mieux que lui.","[@]Invece sì![DELAY] Io e [Ninten] ci siamo divertiti un sacco a uscire insieme.[WAIT@]Devo proprio dirtelo, [Ninten]. [DELAY]Trovati una ragazza migliore di lui.",[@]もちろんよ！[BR][DELAY][NINTEN]ちゃんと　わたし　たくさん　たのしんできたもん。[WAIT@]・・・[NINTEN]ちゃん　もし[BR]めがねのこが　あしを　ひっぱってきたら[BR]また　わたしを　つれていってね！,"[@]당연히 알지![DELAY] 나는 이미 [Ninten] 오빠랑 데이트 엄청 많이 했는걸.[WAIT@]솔직히 말해서, [Ninten]? [DELAY] 오빠는 얘보다 괜찮은 여자애를 찾아야할 거 같아.","[@]¡Obvio que sí sé![DELAY] Yo y [Ninten] nos hemos divertido mucho teniendo citas.[WAIT@]¿Te soy honesta, [Ninten]? [DELAY]Deberías buscarte una chica mejor que él.","[@]¡Claro que sí![DELAY] Yo y [Ninten] hemos tenido un montón de citas superdivertidas.\n[WAIT@]Sinceramente, [Ninten]... [DELAY]Deberías buscarte una chica mejor que él.","[@]Claro que sei![DELAY] Eu e o [Ninten] já fomos em vários encontros.[WAIT@]Sabe, [Ninten]? Você deveria achar uma namorada melhor do que ele.","[@]Oczywiście, że wiem![DELAY] Ja i [Ninten] mieliśmy już tyle frajdy randkując.[WAIT@]Wiesz co, [Ninten]? [DELAY]Powinieneś znaleźć sobie lepszą dziewczynę od niego.","[@]Natürlich weiß ich das![DELAY] [Ninten] und ich hatten bereits eine Menge Spaß beim Daten.[WAIT@]Ganz in ernst, [Ninten]? [DELAY]Such dir ein besseres Mädchen als ihn.","[@]Ну конечно знаю![DELAY] Вот я и [Ninten] уже были на очень весёлом свидании.[W@]Да, [Ninten]? [D]Тебе стоит найти себе девчонку получше него.","[@]Звичайно розумію![DELAY] Ось я і [Ninten] вже були на дуже чарівному побаченні.[WAIT@]А якщо чесно, [Ninten]? [DELAY]Раджу тобі знайти дівчинку покраще, ніж він.",[@]我当然懂啦！[DELAY]我和[Ninten]早就约会过好多次了。[WAIT@]而且我们之前玩得可开心了。[WAIT@]不过说实话[Ninten]，[DELAY]我觉得你应该找个比他更好的女孩。
DIALOGUE_REUSABLE_PIPPI_MEETLLOYD_5,[@]S-shut up!,[@]Ç-ça suffit !,[@]S-smettila!,[@]うっ　うるさいなぁ！,[@]ㅈ-조용히 해!,[@]¡C-cierra la boca!,[@]¡C-cierra el pico!,[@]C-cala a boca!,[@]Z-zamknij się!,[@]S-Sei ruhig!,[@]Да хватит!,[@]З-замовчи!,[@]你、你快闭嘴啦！
DIALOGUE_REUSABLE_PIPPI_ROCKET_0,"[@]There was a huge rocket that blew up the rock on the tracks yesterday![W@]I don't know what you two were doing, but you totally should have been there.","[@]Y'a une énorme fusée qui a fait exploser le rocher sur les rails hier ![W@]J'sais pas ce que vous faisiez tous les deux, mais vous auriez vraiment dû voir ça.","[@]Ieri c'è stato un missile enorme che ha fatto esplodere le rocce sui binari![W@]Non so che stavate facendo, ma avreste dovuto esserci.",[@]きのう　おおきなロケットが　せんろの　いわを　ばくはつさせたの！[W@][NINTEN]ちゃん　たちも　みた？,"[@]어제 선로를 막고 있던 바위를 거대한 로켓이 날려 버렸어![W@]오빠들 둘이 어디서 뭘 하고 있었는지는 몰라도, 그건 꼭 봐야 했는데.","[@]¡Ayer un gran cohete hizo volar la roca de las vías![W@]No sé que estaban haciendo ustedes dos, pero definitivamente debieron haber estado allí.","[@]¡Ayer un cohete gigante reventó la roca de las vías!\n[W@]No sé qué haríais los dos, pero deberíais haber estado allí.","[@]Um foguete enorme dilacerou as pedras nos trilhos ontem![W@]Eu não sei o que vocês dois estavam fazendo, mas deveriam ter visto.","[@]Wielka rakieta rozwaliła wczoraj skałę, która stała na torach![W@]Nie wiem, co wy dwaj wtedy robiliście, ale naprawdę powinniście byli to zobaczyć.","[@]Gestern hat eine riesige Rakete die Felsen auf den Schienen weggesprengt![W@]Ich weiß, was ihr so getrieben habt, aber ihr hättet voll dabei sein sollen.","[@]Мальчишки, вы даже не представляете, чего вы пропустили![W@]Вчера прилетела огроменная ракета и бабахнула по камням на рельсах!","[@]Вчора величезна ракета розбила каміння на рейках!\n[W@]Не знаю, чим ви тоді займалися, але ви пропустили круту мить.",[@]昨天有枚好大的火箭把轨道上的岩石全炸飞了！[W@]不知道你们俩当时在干啥，你们真该亲眼见识一下。
DIALOGUE_REUSABLE_PIPPI_ROCKET_1,"[@]Oh, right. [D][NINTEN] and I went to Duncan's and launched that missile.","[@]Ah ben oui. [D][NINTEN] et moi, on est allés à l'usine de Duncan, et c'est nous qui avons lancé cette fusée.","[@]Ah, sì. [D][NINTEN] e io siamo stati alla fabbrica a lanciare quel missile.",[@]それは　ダンカンこうじょうで[BR][NINTEN]と　ぼくが　はっしゃしたんだ。,"[@]아, 맞아.[D] [NINTEN]이랑 내가 던컨 공장에 가서 그 미사일을 발사했지.","[@]Ah, cierto. [D][NINTEN] y yo fuimos a la Fábrica Duncan y lanzamos ese misil.","[@]Ah, cierto. [D][NINTEN] y yo fuimos a la Fábrica Duncan y lanzamos ese misil.","[@]Ah, certo. [D][NINTEN] e eu fomos à Fábrica Duncan para lançar um míssil.","[@]A, no tak. [D][NINTEN] i ja poszliśmy do Duncana i odpaliliśmy tę rakietę.","[@]Ach, stimmt. [D][NINTEN] und ich sind zu Duncan gegangen diese Rakete abgefeuert.","[@]Да, мы знаем. [D]Мы вдвоём пошли на завод Дункана и запустили оттуда эту ракету.","[@]Ах, так. [D][NINTEN] вирушив зі мною до заводу Дункана, і ми запустили ту ракету.",[@]噢，好吧。[BR][D]其实是[NINTEN]和我一块去邓肯那里[BR]把导弹给发射出来的。
DIALOGUE_REUSABLE_PIPPI_ROCKET_2,[@]What?[D] Really?!,[@]Hein ?[D] C'est vrai ?!,[@]Eh?[D] Stai scherzando?!,[@]ええっ！[D]なんだって？！,[@]뭐라고?[D] 정말?!,[@]¿Qué?[D] ¡¿En serio?!,[@]¿Qué?[D] ¡¿En serio?!,[@]Quê?[D] Sério?!,[@]Co?[D] Naprawdę?!,[@]Was?[D] Wirklich?!,[@]Что-о-о?[D] Серьёзно?!,[@]Що-о-о?[D] Правда?!,[@]什么？[D]真的假的哇？！
DIALOGUE_REUSABLE_PIPPI_ROCKET_3,"[@]Wow, I didn't know you were so hardcore, [D:6]Smartypants!","[@]Waouh, j'savais pas que t'étais aussi balèze, [D:6]Tête de Génie !","[@]Wow, non sapevo fossi un duro, [D:6]Secchione!",[@][NINTEN]ちゃんも　すごいけど[BR][D:6]マジメめがねくんも　なかなか　やるわね！,"[@]와, 오빠! 그렇게 대담한 녀석이었어? [D:6]똑똑이!","[@]¡Guau, no sabía que fueras tan rudo, [D:6]cerebrito!","[@]¡Hala, no sabía que fueras tan cañero, [D:6]Don Sabelotodo!","[@]Uau, não sabia que você era tão barra-pesada, [D:6]Seu Sabido!","[@]Łał, nie wiedziałam, że z ciebie taki hardkor, [D:6]Mądraliński!","[@]Wow, ich wusste gar nicht, dass du so hart drauf bist, [D:6]Klugscheißer!","[@]Вот это да![D:6] Оказывается, ты крепкий орешек,[D:4][BR]мистер всезнайка!","[@]Нічого собі![D:6] Я й не підозрювала, що ти такий мачо,[D:6] Розумака!",[@]哇，真没想到你们搞的这么“硬核”，[D:6]机灵鬼！
DIALOGUE_REUSABLE_PIPPI_ROCKET_4,[@]M-my name is just [LLOYD]-,"[@]M-moi, c'est [LLOYD]-",[@]I-io mi chiamo [LLOYD]-,[@]なまえは　[LLOYD]　だよ。,[@]ㄴ-내 이름은 [LLOYD]-,"[@]E-en realidad,[D:6] mi nombre es solo [LLOYD]-","[@]E-en realidad,[D:6] mi nombre es [LLOYD] a secas-",[@]M-meu nome é só [LLOYD]-,[@]M-mam na imię [LLOYD]-,[@]I-Ich heiße [LLOYD]-,[@]М-меня зовут [LLOYD]!..,[@]M-мене звати [LLOYD]-,[@]我、[D:6]我叫[LLOYD]啦—
DIALOGUE_REUSABLE_PIPPI_ROCKET_5,[@]Oh Smartypants... [D]won't you take me on a date with you? [D]Pretty please?,"[@]Oh, Tête de Génie... [D]tu voudrais pas m'inviter à sortir avec toi ? [D] S'te plaît ?","[@]Ehi, Secchione... [D]mi porti a un appuntamento? [D]Per favore?",[@]ミサイルでも　はっしゃしてよ　マジメめがねくん！[BR][D]そうしたら　わたしが　また　よけてやるんだから！,[@]이 똑똑이... [D]나랑 데이트해 주면 안 될까? [D]응? 제발?,"[@]Ay, cerebrito... [D]¿Por qué no me llevas a una cita contigo? [D]¿Di que sí, por favorcito?","[@]Ay, Don Sabelotodo... [D]¿Por qué no me llevas a una[BR]cita contigo? [D]¿Porfiiii?","[@]Ai, Seu Sabido... [D]Poderia sair num encontro comigo?[D] Por favorzinho?",[@]Och Mądraliński... [D]nie zabrałbyś mnie na randkę? [D]Bardzo proszę?,"[@]Oh, du Klugscheißer ...[D] Möchtest du mich nicht auf ein Date mitnehmen? [D]Bitte bitte?","[@]Ах, ну мистер всезнайка... [D]ну пригласи меня на свидание! [D]Ну пожа-а-а-алуйста!","[@]Ах, Розумака... [D]чи не запросиш ти мене на побачення? [D]Будь ла-а-асочка?",[@]哎哟，小天才…[D]不带人家去约个会嘛？[D]拜托拜托？
DIALOGUE_REUSABLE_PIPPI_ROCKET_6,[@]Not a chance!,[@]Jamais de la vie !,[@]Non se ne parla!,[@]えっ　やだよ・・・,[@]절대 안 돼!,[@]¡Ni de chiste!,[@]¡Ni hablar!,[@]Vai sonhando!,[@]Za nic!,[@]Keine Chance!,[@]Даже не проси!,[@]Ні за що!,[@]才不要啦！
DIALOGUE_REUSABLE_REPAIR_7,"[@]During the night, [Lloyd] fixed [ItemArt1][ItemName].","[@]Pendant la nuit, [Lloyd] a réparé [ItemArt1][ItemName].","[@]Nella notte, [Lloyd] ha riparato [ItemArt1][ItemName].",[@][Lloyd]は　よなべして\n[ItemName]を　なおした。,[@]밤 중에 [Lloyd][particle:Lloyd:0] [ItemName][ItemArt2] 손봤다.,"[@]Durante la noche, [Lloyd] arregló [ItemArt1][ItemName].","[@]Durante la noche, [Lloyd] arregló [ItemArt1][ItemName].","[@]Durante a noite, [Lloyd] consertou [ItemArt1][ItemName].",[@]W ciągu nocy [Lloyd] naprawił [ItemArt3].,[@]In der Nacht reparierte [Lloyd] [ItemArt6][ItemName].,[@]За ночь [Lloyd] починил [ItemArt3].,[@]За ніч [Lloyd] полагодив [ItemArt3].,[@][Lloyd]连夜将[ItemArt1][ItemName]修好了。
DIALOGUE_REUSABLE_REPAIR_8,[@][Lloyd] can now use [ItemArt1][ItemName]!,[@][Lloyd] peut maintenant utiliser [ItemArt1][ItemName] !,[@][Lloyd] ora può usare [ItemArt1][ItemName]!\n,[@][Lloyd]は　[ItemName]を　つかえるようになった！,[@][Lloyd][particle:Lloyd:0] 이제 [ItemName][ItemArt2] 사용할 수 있다!,[@]¡Ahora [Lloyd] puede usar [ItemArt1][ItemName]!,[@]¡Ahora [Lloyd] puede usar [ItemArt1][ItemName]!,[@][Lloyd] agora pode usar [ItemArt1][ItemName]!,[@][Lloyd] może teraz używać [ItemArt1]!,[@][Lloyd] kann jetzt [ItemArt6][ItemName] verwenden!,[@]Теперь [Lloyd] может использовать [ItemArt3]!,[@]Тепер [Lloyd] може використовувати [ItemArt3]!,[@][Lloyd]现在可以使用[ItemArt1][ItemName]了！
DIALOGUE_REUSABLE_SHOP_0,[@]Welcome! What would you like?,[@]Bienvenue ! Qu'est-ce qui te ferait plaisir ?,[@]Benvenuto! Cosa desideri?,[@]いらっしゃいませ。\nなにを　さしあげましょう？,[@]어서 오세요! 한번 둘러보시겠어요?,[@]¡Bienvenido! ¿Qué necesitas?,[@]¡Bienvenido! ¿Qué necesitas?,[@]Bem-vindo! Precisa de alguma coisa?,[@]Witamy! Czego sobie życzy[if party:plural]cie[else]sz[/if]?,[@]Willkommen! Was hätte[if party:plural]t ihr[else]st du[/if] gerne?,[@]Здравствуйте! Чем я могу помочь?,[@]Ласкаво просимо! Що вам потрібно?,[@]欢迎光临！您想要来些什么呢？
DIALOGUE_REUSABLE_SHOP_2,[@]Have a nice day!,[@]Bonne journée !,[@]Buona giornata!,[@]ありがとうございました。\nまたおこしくださいませ　うっふん。,[@]좋은 하루 보내세요~,[@]¡Que tengas un buen día!,[@]¡Que tengas un buen día!,[@]Agradecemos a sua visita!,[@]Miłego dnia!,[@]Hab[if party:plural]t[/if] einen schönen Tag!,[@]Хорошего дня!,[@]Бажаю гарного дня!,[@]祝您今天过得愉快！
DIALOGUE_REUSABLE_SQUEAK_0,[@]Squeeeak squeak.,[@]Couiiic couic.,[@]Squiiiit squit.,[@]チューチュー。,[@]찍찍찍.,"[@]Chiii, chi.","[@]Chiii, chi.",[@]Quiii! Qui!,[@]Pisk pisk.,[@]Quieeeetsch quietsch.,[@]Пи-пи-пи-и!,[@]Пі-пі-пі-і!,[@]吱吱。
DIALOGUE_REUSABLE_SQUEAK_SPEAKER_Noisy_Mouse,Nosy Mouse,Souris fouineuse,Topo ficcanaso,おせっかいなネズミ,박학다식한 쥐,Ratón chismoso,Ratón metomentodo,Rato Fofoqueiro,Ciekawska mysz,Mausige Maus,Любопытная мышь,Допитлива миша,多管闲事的老鼠
DIALOGUE_REUSABLE_STRAYTHOUGHTS_0,[@]Nothing but stray thoughts.,[@]Rien d'autre que des pensées vagabondes.,[@]Solo pensieri vaganti.,[@]あたまの　なかが　まっしろの　ようだ。,[@]멀뚱히 서 있다.,[@]Nada más que pensamientos perdidos.,[@]Solo pensamientos dispersos.,[@]Nada a não ser pensamentos vagos.,[@]Same błądzące myśli.,[@]Nur wirre Gedanken.,[@]Одни случайные мысли.,[@]Нічого крім блукаючих думок.,[@]只有些零散的杂念。
