key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN,pr
HOTDOG_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","L',l',Un ,un ,questo ,o,uo,il",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Hot Doga,Hot Dogowi,Hot Doga,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","хот-дог,хот-дога,хот-догу,хот-дог,хот-доге,,,ён,ся,ит,его","хотдог,хотдога,хотдогу,хотдог,,,в,ий,є,ить,його",",,,,这个,它,是",
INSECTICIDE_NAME,Insecticide,Insecticide,Insetticida,さっちゅうスプレー,살충 스프레이,Insecticida,Insecticida,Inseticida,Środek Owadobójczy,Insektenspray,Аэрозоль,Інсектицид,杀虫剂,
INSECTICIDE_DESC,It has an irritating effect on bugs.,Plus ou moins efficace contre les insectes et tout ce qui y ressemble.,Irritante per gli insetti.,ダンカンじるしの　さっちゅうざい。\nむしなどに　あるていど　こうかあり。,벌레에게 치명적인 효과를 일으킨다.,Tiene un efecto irritante en los insectos.,Tiene un efecto irritante en los insectos.,Tem um efeito irritante em insetos.,Działa drażniąco na owady.,Hat eine reizende Wirkung auf Insekten.,Отпугивает насекомых и прочих мелких животных.,Смертельний для комах.,对虫子有刺激性效果。,
INSECTICIDE_ART,"The ,the ,An ,an ,this ,it,was","L',l',Un ,un ,cet ,,on,votre ,le ,d',a","L',l',Un ,un ,questo ,o,uo,il",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Środka Owadobójczego,Środkowi Owadobójczemu,Środek Owadobójczy,","Das ,das ,Ein ,ein ,ein ,Das ,das ,Dein ,dein ,dieses ,es,altes,wurde,war","аэрозоль,аэрозоля,аэрозолю,аэрозоль,аэрозоле,,,ён,ся,ит,его","інсектицид,інсектицида,інсектициду,інсектицид,,,в,ий,е,ить,його",",,,,这个,它,是",
IRONSKILLET_NAME,Iron Skillet,Poêle d'exception,Padella di ferro,とびきりのフライパン,최상급 프라이팬,Sartén de hierro,Sartén de hierro,Panela de Ferro,Patelnia Żeliwna,Eisenpfanne,Железная сковорода,Залізна сковорода,铸铁煎锅,
IRONSKILLET_DESC,IRONSKILLET_DESC,,,,,,,,,,,,,
IRONSKILLET_ART,"The ,the ,An ,an ,this ,it,was","La ,la ,Une ,une ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"은,이,을,과,으로","La ,la ,Una ,una ,esta ,a,,","La ,la ,Una ,una ,esta ,a,,","A ,a ,Uma ,uma ,essa ,esta ,a,sua ,foi",",Patelni Żeliwnej,Patelni Żeliwnej,Patelnię Żeliwną,a","Die ,die ,Eine ,eine ,eine ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","железная сковорода,железной сковороды,железной сковороде,железную сковороду,железной сковороде,,а,ена,ась,ит,её","залізна сковорода,залізної сковороди,залізній сковороді,залізну сковороду,,,ла,а,е,ить,її",",,,,这个,它,是",
KATANA_NAME,Katana,Katana,,ＫＡＴＡＮＡ,카타나,,,,,,Катана,Катана,武士刀,
KATANA_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","La ,la ,Una ,una ,esta ,a,,","La ,la ,Una ,una ,esta ,a,,","A ,a ,Uma ,uma ,essa ,esta ,a,sua ,foi",",Katany,Katanie,Katanę,a","Das ,das ,Ein ,ein ,ein ,Das ,das ,Dein ,dein ,dieses ,es,altes,wurde,war","катана,катаны,катане,катану,катане,,а,ена,ась,ит,её","катана,катани,катані,катану,,,ла,а,е,ить,її",",,,,这个,它,是",
KEYBASEMENT_NAME,Basement Key,Clé de la cave,Chiave seminterrato,ちかしつのカギ,지하실 열쇠,Llave del sótano,Llave del sótano,Chave do Porão,Klucz do Piwnicy,Kellerschlüssel,Ключ от кладовки,Ключ від підвалу,地下室钥匙,
KEYBASEMENT_DESC,Mick was carrying this.\nIt's the key for your house's basement.,Trouvé sur Mick.\nC'est la clé pour accéder à la cave de la maison.,Ce l'aveva Mick.\nÈ la chiave del seminterrato di casa tua.,ミックが　もっていた。\nマイホームの　ちかしつのカギ。,믹이 가지고 있었다.\n[Ninten]의 집의 지하실 열쇠.,La tenía Mick.\nEs la llave del sótano de tu casa.,La tenía Mick.\nEs la llave del sótano de tu casa.,Estava com o Mick.\nÉ a chave do porão da sua casa.,Mick miał go przy sobie.\nTo klucz do piwnicy twojego domu.,Mick hatte ihn bei sich.\nEs ist der Schlüssel zum Keller deines Hauses.,Мик носил его на своём ошейнике.\nЭто — ключ от кладовки в твоём доме.,Мік носив його з собою.\nЦе ключ від підвалу вашого дому.,这是你家地下室的钥匙。[BR]米克正拿着它。,
KEYBASEMENT_ART,"The ,the ,The ,the ,this ,it,was","La ,la ,La ,la ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","La ,la ,La ,la ,esta ,a,,","La ,la ,La ,la ,esta ,a,,","A ,a ,A ,a ,essa ,esta ,a,sua ,foi",",Klucza do Piwnicy,Kluczowi do Piwnicy,Klucz do Piwnicy,","Der ,der ,Der ,der ,den ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","ключ от кладовки,ключа от кладовки,ключу от кладовки,ключ от кладовки,ключе от кладовки,,,ён,ся,ит,его","ключ від підвалу,ключа від підвалу,ключу від підвалу,ключ від підвалу,,,в,ий,е,ить,його",",,,,这个,它,是",
KEYZOO_NAME,Zoo Key,Clé du zoo,Chiave dello zoo,どうぶつえんのカギ,동물원 열쇠,Llave del zoo,Llave del zoo,Chave do Zoológico,Klucz do Zoo,Zoo-Schlüssel,Ключ от зоопарка,Ключ від зоопарку,动物园钥匙,
KEYZOO_DESC,A key given to you by the mayor.\nIt should be able to unlock the Zoo's gate.,Une clé que vous a donnée le maire. Elle devrait pouvoir ouvrir le portail d'entrée du zoo.,Una chiave che ti ha dato il sindaco.\nPuò aprire il cancello dello zoo.,ちょうちょうから　もらった　カギ。\nどうぶつえんに　はいることができる。,시장님이 주신 열쇠.\n동물원에 들어갈 수 있다.,Te la dio el alcalde.\nDebería ser capaz de abrir la puerta del zoo.,Te la ha dado el alcalde.\nDebería poder abrir la puerta del zoo.,O prefeito te deu esta chave.\nDá para abrir o portão do Zoológico com ela.,Klucz podarowany ci przez burmistrza.\nPowinien otwierać bramę zoo.,"Ein Schlüssel, den dir der Bürgermeister gab.\nEs sollte das Tor des Zoos öffnen können.",Тебе его выдал мэр. Этот ключ\nоткрывет ворота от зоопарка.,"Ключ, наданий вам мером. Має відчиняти ворота до зоопарка.",镇长交给你的钥匙。[BR]它应该能打开动物园的大门。,
KEYZOO_ART,"The ,the ,The ,the ,this ,it,was","La ,la ,La ,la ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","La ,la ,La ,la ,esta ,a,,","La ,la ,La ,la ,esta ,a,,","A ,a ,A ,a ,essa ,esta ,a,sua ,foi",",Klucza do Zoo,Kluczowi do Zoo,Klucz do Zoo,","Der ,der ,Der ,der ,den ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","ключ от зоопарка,ключа от зоопарка,ключу от зоопарка,ключ от зоопарка,ключе от зоопарка,,,ён,ся,ит,его","ключ від зоопарку,ключа від зоопарку,ключу від зоопарку,ключ від зоопарку,,,в,ий,е,ить,його",",,,,这个,它,是",
KICKMENOTE_NAME,Kick Me Note,Note « tape-moi »,"""Prendimi a calci""",はりがみ,"""보면 때려 줘"" 노트","Nota ""Pégame""",Nota «Pégame»,Nota Maldosa,"Kartka ""Kopnij Mnie""",Tritt-Mich-Notiz,Записка «Пни меня»,Записка «Пни мене»,恶搞纸条,
KICKMENOTE_DESC,Made to be stuck on the back of a weakling.\nBody @ Defense –1.,Une note à coller dans le dos des mauviettes.\nCorps @ Défense –1.,Da attaccare alla schiena di un rammollito.\nCorpo @ Difesa –1.,「よわむし！」と　かかれている。\nボディ＠ディフェンスー１,보통 약골의 등에 붙이기 위해 만들어진다.\n몸 @ 디펜스 -1.,Ideal para pegarla en la espalda de un debilucho.\nCuerpo @ Defensa –1.,Ideal para pegarla en la espalda de un blandengue. Cuerpo @ Defensa –1.,Feita pra colar nas costas de um fracote.\nCorpo @ Defesa –1.,Napisana z myślą o plecach mięczaka.\nCiało @ Obrona –1.,Zum Kleben auf den Rücken eines Feiglings gedacht. Körper @ Verteidigung –1.,Можно налепить хлюпику на спину.\nТело @ Защита –1.,Можна наліпити хиряку на спину.\nТіло @ Захист –1.,为贴在软蛋背上而设计，写着“快来打我！”。[BR]身体@防御力-1。,
KICKMENOTE_ART,"The ,the ,A ,a ,this ,it,was","La ,la ,La ,la ,cette ,e,a,votre ,la ,de ,a","Il ,il ,Un ,un ,questo ,o,uo,il",,"는,가,를,와,로","La ,la ,Una ,una ,esta ,a,,","La ,la ,Una ,una ,esta ,a,,","A ,a ,Uma ,uma ,essa ,esta ,a,sua ,foi",",Kartki ""Kopnij Mnie"",Kartce ""Kopnij Mnie"",Kartkę ""Kopnij Mnie"",a","Die ,die ,Die ,die ,die ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","записка «пни меня»,записки «пни меня»,записке «пни меня»,записку «пни меня»,записке «пни меня»,,а,ена,ась,ит,её","записка «Пни мене»,записки «Пни мене»,записці «Пни мене»,записку «Пни мене»,,,ла,а,є,ить,її",",,,,这个,它,是",
KNIFEBUTTER_NAME,Butter Knife,Couteau,Coltello da burro,ナイフ,나이프,Cuchillo de Mantequilla,Cuchillo de untar,Faca de Manteiga,Nóż do Masła,Messer,Нож для масла,Ніж для масла,黄油刀,
KNIFEBUTTER_DESC,,,,,,,,,,,,,,
KNIFEBUTTER_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","Il ,il ,Un ,un ,questo ,o,uo,il",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","A ,a ,Uma ,uma ,essa ,esta ,a,sua ,foi",",Noża do Masła,Nożowi do Masła,Nóż do Masła,","Das ,das ,Ein ,ein ,ein ,Das ,das ,Dein ,dein ,dieses ,es,altes,wurde,war","нож для масла,ножа для масла,ножу для масла,нож для масла,ноже для масла,,,ён,ся,ит,его","ніж для масла,ножа для масла,ножу для масла,ніж для масла,,,в,ий,е,ить,його",",,,,这个,它,是",
KNIFESURVIVAL_NAME,Survival Knife,Couteau de survie,Coltello da sopravvivenza,サバイバルナイフ,서바이벌 나이프,Cuchillo de exploración,Navaja,Canivete,Nóż Survivalowy,Feldmesser,Нож для выживания,Ніж виживання,生存刀,
KNIFESURVIVAL_DESC,,,,,,,,,,,,,,
KNIFESURVIVAL_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","Il ,il ,Un ,un ,questo ,o,uo,il",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","La ,la ,Una ,una ,esta ,a,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Noża Survivalowego,Nożowi Survivalowemu,Nóż Survivalowy,","Das ,das ,Ein ,ein ,ein ,Das ,das ,Dein ,dein ,dieses ,es,altes,wurde,war","нож для выживания,ножа для выживания,ножу для выживания,нож для выживания,ноже для выживания,,,ён,ся,ит,его","ніж виживання,ножа виживання,ножу виживання,ніж виживання,,,в,ий,е,ить,його",",,,,这个,它,是",
LASTWEAPON_NAME,Last Weapon,Arme ultime,Arma suprema,さいしゅうへいき,최후의 보루,Arma definitiva,Arma definitiva,Arma Suprema,Ostateczna Broń,Ultimative Waffe,Последнее оружие,Остання зброя,终极武器,
LASTWEAPON_DESC,???,,,？？？,,,,,,,,,？？？,
LASTWEAPON_ART,"The ,the ,The ,the ,this ,it,was","L',l',L',l',cette ,e,on,votre ,la ,d',a","L',l',Un',un',quest',a,ua,la",,"는,가,를,와,로","La ,la ,La ,la ,esta ,a,,","El ,el ,El ,el ,este ,a,,","A ,a ,Uma ,uma ,essa ,esta ,a,sua ,foi",",Ostatecznej Broni,Ostatecznej Broni,Ostateczną Broń,a","Die ,die ,Die ,die ,die ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","последнее оружие,последнего оружия,последнему оружию,последнее оружие,последнем оружии,,о,ено,ось,ит,его","остання зброя,останньої зброї,останній зброї,останню зброю,,,ла,а,е,ить,її",",,,,这个,它,是",
LIFEUPCREAM_NAME,Life Up Cream,Pommade,Unguento,きずぐすり,라이프 업 크림,Crema curativa,Crema curativa,Pomada Curativa,Krem Leczniczy,Heilcreme,Целебная мазь,Лікувальний крем,生命回复乳霜,
LIFEUPCREAM_DESC,Some good quality wound healer.\nRestores [ItemValue] HP.,Efficace contre toutes sortes de blessures.\nRend [ItemValue] PV.,Ottimo rimedio per guarire le ferite.\nRipristina [ItemValue] PS.,しっかりとキズを　いやしてくれる。\nHPを[ItemValue]かいふくする。,확실하게 회복할 수 있다.\nHP를 [ItemValue]만큼 회복한다.,Un sanador de heridas de buena calidad.\nRestaura [ItemValue] PV.,Un sanador de heridas de buena calidad.\nRecupera [ItemValue] PV.,Ótima para passar nos machucados.\nRecupera [ItemValue] HP.,Wysokiej jakości środek do leczenia ran.\nPrzywraca [ItemValue] HP.,Qualitätswunderheilmittel.\nStellt [ItemValue] KP wieder her.,Высококачественное средство для\nзаживления ран. Восстанавливает [ItemValue] ОЗ.,Лікувальний засіб високої якості.\nВідновлює [ItemValue] оч[ItemValArt3] здоров'я.,高品质的治疗伤口物品。[BR]回复[ItemValue]点HP。,
LIFEUPCREAM_ART,"The ,the ,Some ,some ,this ,it,was","La ,la ,De la ,de la ,cette ,e,a,votre ,la ,de ,a","L',l',Dell',dell',questo ,o,uo,il",,"은,이,을,과,으로","La ,la ,Una ,una ,esta ,a,,","La ,la ,Una ,una ,esta ,a,,","A ,a ,Uma ,uma ,essa ,esta ,a,sua ,foi",",Kremu Leczniczego,Kremowi Leczniczemu,Krem Leczniczy,","Die ,die ,Eine ,eine ,eine ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","целебная мазь,целебной мази,целебной мази,целебную мазь,целебной мази,,а,ена,ась,ит,её","лікувальний крем,лікувального крема,лікувальному крему,лікувальний крем,,,в,ий,е,ить,його",",,一些,一些,这个,它,是",
MAGICCANDY_NAME,Magic Candy,Bonbon magique,Caramella magica,ふしぎなキャンディ,매직 캔디,Caramelo mágico,Caramelo mágico,Doce Mágico,Magiczny Cukierek,Magisches Bonbon,Волшебная конфета,Чарівна цукерка,魔法糖果,
MAGICCANDY_DESC,Increases your Guts by [ItemValue] if you are a weakling.,Augmente votre audace de [ItemValue] si vous êtes une mauviette.,Aumenta la tua Combattività di [ItemValue] se sei un rammollito.,よわむしのガッツを　[ItemValue]あげる。,나약한 자에게 용기를 [ItemValue]만큼 북돋아 준다.,Aumenta tu coraje en [ItemValue] si eres un debilucho.,Aumenta tus agallas en [ItemValue] si eres un blandengue.,Aumenta a sua Coragem em [ItemValue] se você for moloide.,"Jeśli jesteś mięczakiem, zwiększy twój poziom odwagi o [ItemValue].","Erhöht deinen Mut um [ItemValue], wenn du ein Feigling bist.",Повышает хлюпикам дерзость на [ItemValue] единиц.,Підвищує хоробрість слабакам на [ItemValue] оч[ItemValArt3].,如果你十分软弱，那么它可以将你的勇气值提高[ItemValue]点。,
MAGICCANDY_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Magicznego Cukierka,Magicznemu Cukierkowi,Magicznego Cukierka,","Ein ,ein ,Ein ,ein ,ein ,Ein ,ein ,Dein ,dein ,ein ,es,altes,wurde,war","волшебная конфета,волшебной конфеты,волшебной конфете,волшебную конфету,волшебной конфете,,а,ена,ась,ит,её","чарівна цукерка,чарівної цукерки,чарівній цукерці,чарівну цукерку,,,ла,а,е,ить,її",",,,,这个,它,是",
MAGICRIBBON_NAME,Magic Ribbon,Ruban magique,Fiocco magico,ふしぎなリボン,신비한 리본,Lazo mágico,Lazo mágico,Laço Mágico,Magiczna Wstążka,Magisches Band,Волшебная лента,Чарівна стрічка,魔法丝带,
MAGICRIBBON_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","Il ,il ,Un ,un ,questo ,o,uo,il",,"은,이,을,과,으로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Magicznej Wstążki,Magicznej Wstążce,Magiczną Wstążkę,a","Ein ,ein ,Ein ,ein ,ein ,Ein ,ein ,Dein ,dein ,ein ,es,altes,wurde,war","волшебная лента,волшебной ленты,волшебной ленте,волшебную ленту,волшебной ленте,,а,ена,ась,ит,её","чарівна стрічка,чарівної стрічки,чарівній стрічці,чарівну стрічку,,,ла,а,е,ить,її",",,,,这个,它,是",
MAPCATACOMBS_NAME,Catacombs Map,Carte des catacombes,Mappa catacombe,ちかどうくつのちず,카타콤 지도,Mapa Catacumbas,Mapa Catacumbas,Mapa das Catacumbas,Mapa Katakumb,Karte der Katakomben,Карта катакомб,Мапа катакомб,地下墓穴地图,
MAPCATACOMBS_DESC,A map of The Catacombs.,Une carte des catacombes.,Una Mappa delle catacombe,はかばのしたにある　ちかどうくつの　ちず。,카타콤의 구조가 표시되어 있다.,Un mapa de las Catacumbas.,Un mapa de las Catacumbas.,Um mapa das Catacumbas.,Mapa korytarzy Katakumb.,Eine Karte der Katakomben.,Карта катакомб Поданка.,Мапа катакомб Поданку.,一张地下墓穴的地图。,
MAPCATACOMBS_ART,"The ,the ,The ,the ,this ,it,was","La ,la ,Une ,une ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","El ,el ,El ,el ,este ,o,,","El ,el ,El ,el ,este ,o,,","O ,o ,O ,o ,esse ,este ,o,seu ,foi",",Mapy Katakumb,Mapie Katakumb,Mapę Katakumb,a","Die ,die ,Die ,die ,die ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","карта катакомб,карты катакомб,карте катакомб,карту катакомб,карте катакомб,,а,ена,ась,ит,её","мапа катакомб,мапи катакомб,мапі катакомб,мапу катакомб,,,ла,а,є,ить,її",",,,,这个,它,是",
MAPDUNCANS_NAME,Duncan's Factory Map,Carte de Duncan,Mappa Fabbrica Duncan,ダンカンみとりず,던컨 공장 지도,Mapa Fábrica Duncan,Mapa Fábrica Duncan,Mapa da Fáb. Duncan,Mapa Fabryki Duncana,Duncans Fabrikkarte,Карта зав. Дункана,Мапа зав. Дункана,邓肯工厂地图,
MAPDUNCANS_DESC,A map of Duncan's Factory.,Une carte de l'usine de Duncan.,Una mappa della Fabbrica di Duncan.,ダンカンこうじょうの　みとりず。,던컨 공장의 구조가 표시되어 있다.,Un mapa de la Fábrica Duncan.,Un mapa de la Fábrica Duncan.,Um mapa da Fábrica Duncan.,Mapa fabryki imienia Duncana.,Eine Karte von der Duncan-Fabrik.,Карта завода имени Дункана.,Мапа заводу ім. Дункана.,一张邓肯工厂的地图。,
MAPDUNCANS_ART,"The ,the ,The ,the ,this ,it,was","La ,la ,Une ,une ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","El ,el ,El ,el ,este ,o,,","El ,el ,El ,el ,este ,o,,","O ,o ,O ,o ,esse ,este ,o,seu ,foi",",Mapy Fabryki Duncana,Mapie Fabryki Duncana,Mapę Fabryki Duncana,a",",,,,,,,,,,sie,,wurde,war","карта завода Дункана,карты завода Дункана,карте завода Дункана,карту завода Дункана,карте завода Дункана,,а,ена,ась,ит,её","мапа заводу Дункана,мапа заводу Дункана,мапі заводу Дункана,мапу заводу Дункана,,,ла,а,є,ить,її",",,,,这个,它,是",
MAPLESYRUP_NAME,Maple Syrup,Sirop d'érable,Sciroppo d'acero,メープルシロップ,메이플 시럽,Jarabe de arce,Jarabe de arce,Xarope de Bordo,Syrop Klonowy,Ahornsirup,Кленовый сироп,Кленовий сироп,枫糖浆,
MAPLESYRUP_ART,"The ,the ,Some ,some ,this ,it,was","Le ,le ,Du ,du ,ce ,,on,votre ,le ,de ,a","Lo ,lo ,Dello ,dello ,questo ,o,uo,lo",,"은,이,을,과,으로","El ,el ,Un ,un ,este ,o,,","El ,el ,,,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Syropu Klonowego,Syropowi Klonowemu,Syrop Klonowy,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","кленовый сироп,кленового сиропа,кленовому сиропу,кленовый сироп,кленовом сиропе,,,ён,ся,ит,его","кленовий сироп,кленового сиропу,кленовому сиропу,кленовий сироп",",,一些,一些,这个,它,是",
MAPMAGICANT_NAME,Magicant Map,Carte de Magicant,Mappa di Magicant,マジカントのちず,매지컨트 지도,Mapa de Magicant,Mapa de Magicant,Mapa de Magicant,Mapa Magicant,Karte von Magicant,Карта Грезии,Мапа Магіянта,魔法之地地图,
MAPMAGICANT_DESC,A map of Magicant.,Une carte du monde de Magicant.,Una mappa di Magicant.,マジカントこくの　ちず。,매지컨트의 지리가 표시되어 있다.,Un mapa de Magicant.,Un mapa de Magicant.,Um mapa de Magicant.,Mapa krainy Magicant.,Eine Karte von Magicant,"Карта неведомой страны, Грезии.",Мапа країни Магіянт.,一张魔法之地的地图。,
MAPMAGICANT_ART,"The ,the ,The ,the ,this ,it,was","La ,la ,Une ,une ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","El ,el ,El ,el ,este ,o,,","El ,el ,El ,el ,este ,o,,","O ,o ,O ,o ,esse ,este ,o,seu ,foi",",Mapy Magicantu,Mapie Magicantu,Mapę Magicantu,a","Die ,die ,Die ,die ,die ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","карта Грезии,карты Грезии,карте Грезии,карту Грезии,карте Грезии,,а,ена,ась,ит,её","мапа Магіянта,мапи Магіянта,мапі Магіянта,мапу Магіянта,,,ла,а,є,ить,її",",,,,这个,它,是",
MAPMERRYSVILLE_NAME,Merrysville Map,Carte de Merrysville,Mappa Merrysville,サンギビマップ,땡스기빙데이 지도,Mapa de Merrysville,Mapa de Merrysville,Mapa de Gratidão,Mapa Merrysville,Karte von Merrysville,Карта Меррисвиля,Мапа Меррісвіля,梅里斯维尔地图。,Thanksgiving Map
MAPMERRYSVILLE_DESC,A map of Merrysville.,Une carte de la ville de Merrysville.,Una mappa di Merrysville.,サンクスギビングしゅうへんの　ちず。,땡스기빙데이의 지리가 표시되어 있다.,Un mapa de Merrysville.,Un mapa de Merrysville.,Um mapa de Gratidão.,Mapa miasta Merrysville.,Eine Karte von Merrysville,Карта города Меррисвиля.,Мапа міста Меррісвіль.,一张梅里斯维尔的地图。,A map of Thanksgiving.
MAPMERRYSVILLE_ART,"The ,the ,The ,the ,this ,it,was","La ,la ,Une ,une ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","El ,el ,El ,el ,este ,o,,","El ,el ,El ,el ,este ,o,,","O ,o ,O ,o ,esse ,este ,o,seu ,foi",",Mapy Merrysville,Mapie Merrysville,Mapę Merrysville,a","Die ,die ,Die ,die ,die ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","карта Меррисвиля,карты Меррисвиля,карте Меррисвиля,карту Меррисвиля,карте Меррисвиля,,а,ена,ась,ит,её","мапа Меррісвіля,мапи Меррісвіля,мапі Меррісвіля,мапу Меррісвіля,,,ла,а,є,ить,її",",,,,这个,它,是",
MAPPODUNK_NAME,Podunk Map,Carte de Podunk,Mappa di Podunk,マザーズデイのちず,마더즈데이 지도,Un mapa de Podunk,Mapa de Podunk,Mapa de Boa Mãe,Mapa Podunk,Karte von Podunk,Карта Поданка,Мапа Поданку,波顿克地图,Mother's Day Map
MAPPODUNK_DESC,A map of Podunk.,Une carte de la ville de Podunk.,Una mappa di Podunk.,マザーズデイしゅうへんの　ちず。,마더즈데이의 지리가 표시되어 있다.,Un mapa de Podunk.,Un mapa de Podunk.,Um mapa de Boa Mãe.,Mapa miasta Podunk.,Eine Karte von Podunk.,Карта города Поданка.,Мапа міста Поданк.,一张波顿克小镇的地图。,A map of Mother's Day.
MAPPODUNK_ART,"The ,the ,The ,the ,this ,it,was","La ,la ,Une ,une ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","El ,el ,El ,el ,este ,o,,","El ,el ,El ,el ,este ,o,,","O ,o ,O ,o ,esse ,este ,o,seu ,foi",",Mapy Podunk,Mapie Podunk,Mapę Podunk,a","Die ,die ,Die ,die ,die ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","карта Поданка,карты Поданка,карте Поданка,карту Поданка,карте Поданка,,а,ена,ась,ит,её","мапа Поданку,мапи Поданку,мапі Поданку,мапу Поданку,,,ла,а,е,ить,її",",,,,这个,它,是",
MAPSWEETS_NAME,Sweet's Factory Map,Carte de Minichoupi,Piccola Dolce Mappa,スイートリトルのちず,스위트 팩토리 지도,Mapa Fáb. Pequedulce,Mapa Fáb. Pequedulce,Mapa da Fáb. da Docita,Mapa Bombonierki,Süße Kleine Karte,Карта фаб. «Крошка»,Мапа ф. «Крихітка»,甜甜小工厂地图,
MAPSWEETS_DESC,A map of Sweet's Little Factory.,Une carte de la l'usine Minichoupi.,Una mappa della Piccola Dolce Fabbrica.,スイートリトルこうじょうの　ちず。,스위트 리틀 팩토리의 구조가 표시되어 있다.,Un mapa de la Fábrica Pequedulce.,Un mapa de la Fábrica Pequedulce.,Um mapa da Fábrica da Docita.,Mapa fabryki „Bombonierka”.,Eine Karte von der Süßen Kleinen Fabrik.,Карта фабрики «Крошка».,Мапа фабрики «Крихітка».,一张甜甜小工厂的地图。,
MAPSWEETS_ART,"The ,the ,The ,the ,this ,it,was","La ,la ,Une ,une ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","El ,el ,El ,el ,este ,o,,","El ,el ,El ,el ,este ,o,,","O ,o ,O ,o ,esse ,este ,o,seu ,foi",",Mapy Bombonierki,Mapie Bombonierki,Mapę Bombonierki,a","Die ,die ,Die ,die ,die ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","карта фабрики «Крошка»,карты фабрики «Крошка»,карте фабрики «Крошка»,карту фабрики «Крошка»,карте фабрики «Крошка»,,а,ена,ась,ит,её","мапа фабрики «Крихітка»,мапи фабрики «Крихітка»,мапі фабрики «Крихітка»,мапу фабрики «Крихітка»,,,ла,а,є,ить,її",",,,,这个,它,是",
MEMORYCHIP_NAME,Memory Chip,Puce mémoire,Chip di memoria,メモリーチップ,메모리 칩,Chip de memoria,Chip de memoria,Chip de Memória,Czip Pamięciowy,Speicherchip,Микросхема памяти,Модуль пам'яті,记忆芯片,
MEMORYCHIP_DESC,,,,,,,,,,,,,,
