key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN,pr
DIALOGUE_PODUNK_CUTSCENES_PILLOW_ATTACK_SPEAKER_Minnie,Minnie,,,ミニー,미니,,,,,,Минни,Мінні,米妮,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_0,[@]Sigh... She's not here either...,[@]*soupir*... Elle n'est pas là non plus...,[@]Sigh... non è neanche qui...,[@]はぁ・・・　ここにもいない・・・。,[@]후우... 여기에도 없네...,[@]Ah... Ella tampoco esta aquí...,[@]*suspiro*... Tampoco está por aquí...,"[@]Ai, ai... Ela não está aqui também...",[@]Ech... Tu też jej nie ma...,[@]Seufz ... Hier ist sie auch nicht ...,[@]Ох... И здесь её нет...,[@]Ех... і тут її нема...,[@]唉…她也不在这里…,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_3,[@]Mom?,[@]Maman ?,[@]Mamma?,[@]ママ？,[@]엄마?,[@]¿Mamá?,[@]¿Mamá?,[@]Mãe?,[@]Mamo?,[@]Mama?,[@]Мама?,[@]Мама?,[@]妈妈？,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_4,[@][Pippi]...?[WAIT@]Is that you?,[@][Pippi]... ?[WAIT@]C'est toi ?,[@][Pippi]...?[WAIT@]Sei tu?,[@][Pippi]ちゃん・・・？[DELAY]\n[Pippi]ちゃんなの？！,[@][Pippi]...?[WAIT@]정말 너니?,[@]¿[Pippi]...?[WAIT@]¿Eres tú?,[@]¿[Pippi]...?[WAIT@]¿Eres tú?,[@][Pippi]...?[WAIT@]É você?,[@][Pippi]...?[WAIT@]Czy to ty?,[@][Pippi] ...?[WAIT@]Bist du das?,[@][Pippi]?..[WAIT@]Это ты?,[@][Pippi]?..[WAIT@]Це ти?,[@][Pippi]…？[DELAY][BR][Pippi]是你吗？,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_6,[@]Yup!,[@]Oui !,[@]Sì!,[@]ママ！　ただいま！,[@]응!,[@]¡Sí!,[@]¡Sí!,[@]Aham!,[@]Taaak!,[@]Jup!,"[@]Да, это я!",[@]Ага!,[@]嗯！,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_7,"[@]Oh, what a relief![DELAY:15][BR@]I thought I lost you forever[DELAY:10:3]...[DELAY:15][BR@]Where in the world did you wander off to this time?","[@]Oh, j'ai eu tellement peur ![DELAY:15][BR@]J'ai cru que je t'avais perdue pour toujours[DELAY:10:3]...[DELAY:15][BR@]Où est-ce que tu es encore allée traîner, cette fois ?","[@]Oh, che sollievo![DELAY:15][BR@]Credevo di averti persa per sempre[DELAY:10:3]...[DELAY:15][BR@]Dove caspita sei finita stavolta?",[@]あぁ！　よかった！　よかったわ！[DELAY:5][BR][Pippi]ちゃん！[DELAY:15][BR@]ママ　もう　しんぱいで　しんぱいで・[DELAY:8:3]・・。[WAIT@]それで・[DELAY:5:3]・・。[DELAY:15][BR]いったい　どこにいっていたの？！,[@]정말 다행이구나![DELAY:15][BR@]영원히 못 찾으면 어쩌나 싶었는데[DELAY:10:3]...[DELAY:15][BR@]도대체 어디서 뭘 하고 있던 거니?,"[@]¡Oh, qué alivio![DELAY:15][BR@]Pensaba que te había perdido para siempre[DELAY:10:3]...[DELAY:15][BR@]¿Dónde rayos te habías metido esta vez?","[@]¡Oh, qué alivio![DELAY:15][BR@]Pensaba que te había perdido para siempre[DELAY:10:3]...[DELAY:15][BR@]¿En dónde narices te habías metido esta vez?","[@]Ah, que alívio![DELAY:15][BR@]Eu achei que tinha te perdido para sempre[DELAY:10:3]...[DELAY:15][BR@]Onde raios você se meteu dessa vez?","[@]Och, co za ulga![DELAY:15][BR@]Myślałam, że straciłam cię na zawsze[DELAY:10:3]...[DELAY:15][BR@]Gdzie się podziałaś tym razem?","[@]Oh, was für eine Erleichterung![DELAY:15][BR@]Ich dachte, ich verliere dich für immer [DELAY:10:3]...[DELAY:15][BR@]Wohin bist du diesmal nur gegangen?","[@]Фух, слава богу![DELAY:15][BR@]Я уж думала, совсем тебя потеряла![DELAY:15][BR@]И куда же ты в этот раз запропастилась?","[@]Фух, слава богу![DELAY:15][BR@]Я вже думала, назовсім тебе втратила![DELAY:15][BR@]І куди ж тебе затягнуло у цей раз?",[@]啊…真是松了口气，[DELAY:15][BR@]我还以为再也见不到你了[DELAY:10:3]…[DELAY:15][BR@]你这回又跑到哪儿去了？,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_10,"[@]You won't believe it, but I was chasing a butterfly when suddenly, some zombies kidnapped me!","[@]Tu vas pas me croire, mais je courais après un papillon et tout d'un coup des zombies m'ont capturée !","[@]Forse non ci credi, ma stavo inseguendo una farfalla e poi mi hanno rapito gli zombi.",[@]あのね！　[DELAY]きれいなチョウチョを　みつけたの！[DELAY]\nおいかけてたら　はかばのほうまでいっちゃって[DELAY]\nゾンビに　おそわれたのよ！　[WAIT@]それで　さらわれちゃったの・・・。,[@]그게... 어제 나비를 쫓고 있었는데 갑자기 좀비들이\n절 납치했어요!,"[@]No me lo vas a creer, pero estuve persiguiendo una mariposa cuando de repente, ¡unos zombis me secuestraron!","[@]No te lo vas a creer, pero estaba persiguiendo una mariposa cuando de repente, unos zombis me secuestraron.","[@]Você não vai acreditar, mas eu estava perseguindo uma borboleta. Aí, de repente, uns zumbis me sequestraram!","[@]Nie uwierzysz, ale goniłam motyla, gdy nagle porwały mnie jakieś zombie!","[@]Du wirst mir's nicht glauben, ich hab einen Schmetterling verfolgt, als ich plötzlich von Zombies entführt wurde!","[@]Ты не поверишь:[DELAY] я гналась за бабочкой, и вдруг меня схватили и похитили зомби!","[@]Ти не повіриш, але я гналася за метеликом, і раптом мене схопили та викрали зомбі!",[@]说出来你肯定不信。[WAIT@]当时我正在追一只蝴蝶，[DELAY]突然！有几个丧尸把我给抓了起来！,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_11,[@]Really?,[@]Vraiment ?,[@]Davvero?,[@]まぁ・・・！　こわかったでしょうに・・・。,[@]정말?,[@]¿En serio?,[@]¿En serio?,[@]É sério?,[@]Poważnie?,[@]Ach wirklich?,[@]Неужели?,[@]Справді?,[@]真的吗？,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_12,[@]Yeah! They even locked me in a coffin!,[@]Ouais ! Ils m'ont même enfermée dans un cercueil !,[@]Sì! Mi hanno anche chiuso in una bara!,[@]へいきよ！　[DELAY]なんとか　にげようと\nしたんだけど　[DELAY]カンオケのなかに\nとじこめられちゃってね。,[@]네! 게다가 관에 가뒀어요!,[@]¡Sí! ¡Incluso me encerraron en un ataúd!,[@]¡Sí! ¡Y también me encerraron en un ataúd!,[@]Sim! Eles me trancaram num caixão!,[@]Tak! Nawet zamknęli mnie w trumnie!,[@]Ja! Sie haben mich in einen Sarg eingeschlossen!,[@]Да! Они даже закрыли меня в гробу!,[@]Так! Вони навіть запхали мене в труну!,[@]没错！它们甚至还把我锁在棺材里！,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_13,[@]That must have been terrifying!,[@]Ça devait être terrifiant !,[@]Che paura che avrai avuto!,[@]え！？　カンオケのなかに！？,[@]정말 무서웠겠구나.,[@]¡Eso debió de haber sido terrorífico!,[@]¡Debes haberlo pasado fatal!,[@]Isso deve ter sido horrível!,[@]To musiało być przerażające!,[@]Das muss schrecklich gewesen sein!,[@]Ужас какой!,[@]Який жах!,[@]天啊…那得多么吓人啊！,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_14,"[@]Eh, not really. It was kind of cozy actually.","[@]Oh, pas vraiment. C'était assez confortable, en fait.","[@]Mah, non tanto. Si stava bene.",[@]えへへ・・・[DELAY]\nいがいと　いごごちよかったよ！,[@]사실 좀 아늑했어요.,"[@]Eh, no realmente. Estaba bastante cómodo y era algo acogedor.","[@]Eh, no ha sido para tanto. De hecho, era bastante cómodo.","[@]Nhé, não muito. Até que tava confortável.",[@]Nie do końca. W sumie było całkiem przytulnie.,"[@]Äh, nicht wirklich. Eigentlich war es sogar recht entspannt.","[@]Э-э-э, ну не. Там было вполне уютно.","[@]Е-е-е, не сказала би. Там було досить затишно.",[@]嗯，不完全是啦。[DELAY]事实上还挺舒服的。,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_15,"[@]And I assume it was [Ninten] over there that saved you, right?","[@]Et j'imagine que c'est [Ninten] qui t'a sauvée, c'est ça ?",[@]Ed è stato [Ninten] a salvarti?,[@]あらあら　[Pippi]ちゃんたら・・・\nもしかして　[Ninten]くんが\nあなたを　たすけてくれたの？,"[@]그리고 널 구해준 게 이쪽에 있는 [Ninten]\n같은데, 맞니?","[@]Y supongo que fue [Ninten] el que te salvó, ¿cierto?","[@]Y supongo que fue [Ninten] quien te rescató, ¿verdad?","[@]E, pelo jeito, foi o [Ninten] que te salvou, não é?","[@]I zakładam, że to [Ninten] cię uratował, prawda?","[@]Und ich nehme an, es war [Ninten] dort, der dich gerettet hat?","[@]И я полагаю, что [Ninten] тебя спас?","[@]І, бачу, це саме [Ninten] тебе врятував?",[@]那我猜是一定是[Ninten]把你救了出来，对吧？,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_16,"[@]Hmm, I guess you could say that.","[@]Hmm, on peut dire ça.",[@]Diciamo di sì.,[@]えーと・・・・・・。[WAIT@]・・・・・・[DELAY]うん！[DELAY]　そうよ！[DELAY]\nかれが　たすけにきてくれたの！,[@]네!,"[@]Mmm, eso se podría decir.","[@]Sí, algo así.","[@]Hmm, é, foi por aí...","[@]Hmm, można tak powiedzieć.","[@]Hmm, ich denke, so kann man's sagen.","[@]Хм-м-м, ну что-то вроде того.","[@]Гм-м-м, щось таке.",[@]呣，可以那么说。,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_17,"[@]Oh, I knew I could count on you to save my precious [Pippi].","[@]Oh, je savais que je pouvais compter sur toi pour sauver ma petite [Pippi] adorée.",[@]Sapevo di poter contare su di te.,[@]まあまあ！　[Ninten]くん！[WAIT@]あなたは　なんて　ゆうかんなのかしら！[DELAY]\n[Pippi]ちゃんの　いのちの　おんじんよ！,[@]내 소중한 [Pippi]를 구해줘서 고마워.,"[@]Oh, sabía que podía contar contigo para salvar a mi preciosa [Pippi].","[@]Oh, sabía que podía contar contigo para salvar a mi preciosa [Pippi].","[@]Ah, eu sabia que podia contar com você para salvar a minha querida [Pippi]!","[@]Och, wiedziałam, że uratujesz moją najdroższą [decline:Pippi:F:3].","[@]Oh, ich wusste, dass ich auf dich zählen kann, meine kostbare [Pippi] zu retten.","[@][Ninten], я знала, что на тебя можно положиться.","[@][Ninten], я знала, що на тебе можна покластися.",[@]哎呀，我就知道，你一定能救回我亲爱的[Pippi]。,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_18,"[@]Thank you, [Ninten]. You truly are a hero.","[@]Merci, [Ninten]. Tu es un vrai héros.","[@]Grazie, [Ninten]. Sei davvero un eroe.",[@]ほんとうに　どうもありがとう！,"[@][Ninten], 넌 우리의 진정한 영웅이야. 고마워!","[@]Gracias, [Ninten]. Eres un verdadero héroe.","[@]Gracias, [Ninten]. Eres un verdadero héroe.","[@]Obrigada, [Ninten], você é mesmo um herói.","[@]Dziękuję, [Ninten]. Prawdziwy z ciebie bohater.","[@]Ich danke dir, [Ninten]. Du bist wahrlich ein Held.",[@]Спасибо тебе большое. Ты настоящий герой.,[@]Щиро тобі дякую. Ти справжній герой.,[@]谢谢你，[Ninten]！你真是一个英雄！,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_19,"[@]Say mom, you mind helping us with something?","[@]Dis, Maman, tu peux nous aider pour quelque chose ?","[@]Senti, mamma, ci puoi aiutare?",[@]そうだ　ママ！　ききたいことがあるんだ！,"[@]엄마, 우리 좀 도와줄 수 있어요?","[@]Dime, mamá, ¿te importaría ayudarnos en algo?","[@]Dime, mamá, ¿te importaría ayudarnos en algo?","[@]Mamãe, você pode nos ajudar com uma coisinha?","[@]Mamo, możesz nam w czymś pomóc?","[@]Sag Mama, kannst du uns da bei etwas helfen?","[@]Мам, слушай, а можешь помочь нам кое с чем?","[@]Слухай, мамо, а можеш нам допомогти?",[@]对了妈妈，我想问你件事情！,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_20,"[@]Yeah, sure! What is it?","[@]Oui, bien sûr ! Qu'est-ce que je peux faire ?","[@]Certo, cosa ti serve?",[@]どうしたの？　[Pippi]ちゃん。,[@]그럼! 뭘 도와줄까?,[@]¡Seguro! ¿Qué es?,"[@]¡Claro, por supuesto! ¿Qué necesitáis?",[@]É claro! O que é?,"[@]Tak, jasne! W czym problem?",[@]Aber klar! Was gibt es?,"[@]Конечно, что такое?","[@]Так, звичайно! З чим?",[@]好的，当然！有什么事吗？,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_21,[@]You see... This poor birdie got lost and we're trying to find its mommy.,[@]Regarde... Ce pauvre petit oiseau s'est perdu et on essaye de retrouver sa maman.,[@]Vedi... questo uccellino si è perso e stiamo cercando la sua mamma.,[@]わたしたち[DELAY:5]　まちで　このこを　みつけたの！[WAIT@]このこを　ママのところにかえしてあげたくて\nいま　さがしてるところなんだけど。,[@]이 새가 길을 잃어서 엄마 새를 찾고 있어요.,[@]Verás... Este pobre pajarito se ha perdido y estamos tratando de encontrar a su mami.,[@]Verás... Este pobre pajarito se ha perdido y estamos intentando encontrar a su mami.,[@]É o seguinte... Esse pobre passarinho se perdeu e estamos procurando a mãe dele.,[@]Widzisz... Ten biedny ptaszek się zgubił i próbujemy znaleźć jego mamę.,"[@]Also ... dieses arme Vögelchen hat sich verirrt und wir versuchen, seine Mama zu finden.","[@]Видишь... Этот бедный птенчик потерялся, и мы пытаемся найти его мамочку.","[@]Бачиш... Це бідне пташеня загубилося, і ми намагаємося знайти його матусю.",[@]你看…这只可怜的小金丝雀走丢了，[WAIT@]我们正在找它的妈妈呢。,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_22,[@]Have you seen her?,"[@]Tu l'aurais pas vue, par hasard ?",[@]L'hai vista per caso?,[@]ママ　こころあたりない？,[@]혹시 본 적 있어요?,[@]¿La has visto?,[@]¿La has visto?,[@]Você viu ela por aí?,[@]Widziałaś ją?,"[@]Weißt du, wo sie ist?",[@]Ты видела её?,[@]Ти її зустрічала?,[@]你有没有见过她呀？,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_23,"[@]Oh! That must be singing Laura's baby![WAIT@]She's so sad, she's hardly showing herself to anyone these days.","[@]Oh ! C'est sûrement le bébé de Laura, l'oiseau chanteur ![WAIT@]Elle a l'air tellement triste, elle ne se montre presque plus ces derniers temps.",[@]Oh! Ma quello è il piccolo di Laura la canterina![WAIT@]È così triste che non si fa vedere in giro ultimamente.,[@]もしかして・・・[DELAY]　このこ\nうたひめローラのこども　じゃない！？[WAIT@]こどもをなくして　おちこんでたから\nローラは　ひとまえにすがたを\nみせなくなったと　きいているわ。,[@]오! 로라의 아기인 거 같은데![WAIT@]근데 로라는 지금 슬퍼서인지 모습을 드러내지 않고\n있단다...,"[@]¡Oh! ¡Ese debe de ser el bebé de Laura Cantora![WAIT@]Ella está muy triste, difícilmente se muestra a alguien en estos días.",[@]¡Oh! ¡Este tiene que ser el bebé de Laura Cantora![WAIT@]Últimamente está tan triste que casi no se deja ver.,"[@]Ah! Deve ser o bebê da Laura cantante![WAIT@]Ela está tão triste, mal aparece pros outros ultimamente.","[@]Och! To musi być dziecko śpiewającej Laury![WAIT@]Jest taka smutna, prawie nikomu się nie pokazuje.","[@]Oh! Das muss das Baby von Laura, dem Singvogel, sein![WAIT@]Sie ist so traurig, sie zeigt sich die Tage kaum jemandem.","[@]А, наверное, это птенец певчей Лоры![WAIT@]Ей так грустно, что теперь она почти даже не показывается.","[@]О! Найімовірніше, це пташеня співочої Лори![WAIT@]Їй настільки сумно, що останнім часом вона зовсім відсторонилася від усіх.",[@]哦！那一定是鸣鸟劳拉的孩子！[WAIT@]她太难过了，这些天几乎谁也不见。,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_25,"[@]I don't know where she is now, but I do know [color]she's still somewhere on this island[/color].","[@]Je ne sais pas où elle se trouve actuellement, mais je sais qu'elle est [color]toujours quelque part sur cette île[/color].","[@]Non so dov'è, ma so che è [color]ancora su quest'isola[/color].",[@]いま　どこにいるか　わからないけど\nきっと　カナリアむらからは　[color]でていない[/color]はずよ。\nきっと　[color]このむらのどこか[/color]にいるわ！,[@]어디에 있는지는 모르겠지만 [color]이 근처[/color]에는 있을\n거란다.,"[@]No sé dónde estará ahora, pero sé que [color]todavía está en algún lugar de esta isla[/color].","[@]No sé dónde estará ahora, pero sé que [color]todavía está en algún lugar de esta isla[/color].","[@]Eu não sei onde ela está agora, mas sei que [color]ela ainda está em algum lugar desta ilha[/color].","[@]Nie wiem, gdzie jest teraz, ale wiem, że nadal jest [color]gdzieś na tej wyspie[/color].","[@]Ich weiß nicht, wo sie gerade ist, aber ich weiß, [color]sie ist immer noch irgendwo auf der Insel.[/color]","[@]Не знаю, где она сейчас, но [color]она точно где-то на этом островке[/color].","[@]Не впевнена, де вона зараз, але точно знаю, що [color]вона залишилась десь на цьому острівці[/color].",[@]我不知道她在哪里，但是我知道[color]她肯定还在岛屿的某个地方[/color]。,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_26,"[@]If you need anything else, feel free to ask me.","[@]Si vous avez besoin de quoi que ce soit d'autre, n'hésitez pas à me le demander.","[@]Se hai bisogno di altro, chiedi pure.",[@]ほかに　わからないことがあれば\nなんでも　きいて　ちょうだいね！,[@]더 필요한 게 있으면 나한테 물어보렴.,"[@]Si necesitan algo más, no duden en preguntarme.","[@]Si necesitáis algo más, no dudéis en pedírmelo.","[@]Se vocês precisarem de algo, estarei aqui.","[@]Jeśli potrzebujesz czegoś więcej, nie wahaj się mnie zapytać.","[@]Falls ihr noch was braucht, könnt ihr mich gerne fragen.","[@]Если что-то ещё нужно спросить, я буду тут.","[@]Не соромтеся запитувати, якщо вам ще щось знадобиться.",[@]要是还需要什么，随时来问我。,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_27,"[@]Okay thanks, mom!","[@]D'accord, merci Maman !","[@]Ok, grazie mamma!",[@]わかった！　ありがとう　ママ！[WAIT@]さぁ！　[Ninten]くん！[DELAY]\nローラを　さがしに　いきましょ！,"[@]고마워, 엄마!","[@]¡Está bien, gracias, mamá!","[@]¡Vale, gracias, mamá!","[@]Tá bom, obrigada mamãe!","[@]Dzięki, mamo!","[@]Okay, danke Mama.","[@]Хорошо, спасибо, мам!","[@]Добре, дякую, мам!",[@]好的妈妈！谢谢你！,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_SPEAKER_???,???,,,？？？,,,,,,,,,？？？,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_REUNITE_SPEAKER_Mrs._Lindgren,Mrs. Lindgren,Mᵐᵉ Lindgren,Sig.ra Lindgren,リンドグレーンさん,린드그렌 부인,Sra. Lindgren,Sra. Lindgren,Sra. Lindgren,Pani Lindgren,Frau Lindgren,Миссис Линдгрен,Місіс Ліндгрен,林德格伦夫人,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_TOWN_HALL_CANARY_0,"[@]Hey! We're supposed to deliver this canary to its mom, remember?[WAIT@]Canary Village is at the northwest of town.[WAIT@]Come on, let's go!","[@]Hé ! On est censés ramener ce canari à sa maman, t'as pas oublié ?[WAIT@]Le village Canari est au nord-ouest de la ville.[WAIT@]Allez, on y va !","[@]Ehi! Dobbiamo riportare questo canarino dalla sua mamma, ricordi?[WAIT@]Il Villaggio Canarino è a nordovest della città.[WAIT@]Forza, andiamo!",[@]なにしてるのよ？\nこのこを　ママのところに\nかえしにいこうよ！[WAIT@]カナリアむらは　まちの　ほくせいよ！[WAIT@]さぁ！　いきましょ！,"[@]이 카나리아를 엄마 새한테 데려다줘야 해,\n기억하지?[WAIT@]카나리아 마을은 마을 북서쪽에 있어.[WAIT@]자, 가자!","[@]¡Hey! Se supone que debemos llevar a este canario con su madre, ¿recuerdas?[WAIT@]La Villa Canario está al noroeste de la ciudad.[WAIT@]¡Vamos!","[@]¡Eh! Se supone que teníamos que llevar a este canario con su madre, ¿no te acuerdas?[WAIT@]La Aldea Canaria está al noroeste del pueblo.[WAIT@]¡Venga, vamos!","[@]Ei! A gente tem que entregar esse canarinho pra mãe dele, lembra?[WAIT@]A Vila Canarinho fica a noroeste da cidade.[WAIT@]Vamos lá! Bora!","[@]Hej! Mamy dostarczyć tego kanarka do jego mamy, pamiętasz?[WAIT@]Wioska Kanarków jest w północno-zachodniej części miasta.[WAIT@]No chodź, idziemy!","[@]Hey! Wir wollten dieses Küken zu seiner Mutter bringen, erinnerst du dich?[WAIT@]Das Kanariendorf liegt im Nordwesten der Stadt.[WAIT@]Komm, lass uns gehen!",[@]Стой! Мы ведь хотели найти маму канарёнка![WAIT@]Канарская деревушка находится к северо-западу от города.[WAIT@]Пошли!,"[@]Гей, ти забув? Нам треба повернути пташеня його матусі![WAIT@]Село канарок знаходиться на північний захід від міста.[WAIT@]Ну ж, гайда!",[@]嘿！我们得将这只小金丝雀宝宝送到它妈妈那里去，[BR][DELAY]你还记得吗？[WAIT@]金丝雀村庄在镇子的西北方。[WAIT@]来吧，我们走！,
DIALOGUE_PODUNK_CUTSCENES_PIPPI_TOWN_HALL_REJECT_0,"[@]Hey, why are we going to the town hall?[WAIT@]Isn't that place boring?[WAIT@]Come on, let's go somewhere else![WAIT@]How about the [color]department store[/color]?[WAIT@]I hear they have a new animal at the [color]pet shop[/color] there!","[@]Hé, pourquoi on va à la mairie ?[WAIT@]C'est barbant comme endroit, non ?[WAIT@]Allons autre part ![WAIT@]Le [color]centre commercial[/color], ça te dirait ?[WAIT@]Il paraît qu'ils ont un nouvel animal à l'[color]animalerie[/color] là-bas !","[@]Ehi, perché stiamo andando al municipio?[WAIT@]Secondo me lì è una noia.[WAIT@]Forza, andiamo da un'altra parte![WAIT@]Che ne dici del [color]centro commerciale[/color]?[WAIT@]Ho saputo che hanno un altro animale al [color]negozio di animali[/color]!",[@]まちやくばに　なんのようがあるの？[WAIT@]ここって　たいくつよ。[WAIT@]もっと　ほかの\nたのしいところに　いきましょうよ！[WAIT@]そうねぇ・・・　[color]デパート[/color]なんかどう？[WAIT@]ペットショップに　[color]カナリアのヒナ[/color]が\nあたらしくはいったんですって！,[@]왜 시청에 온 거야?[WAIT@]여긴 재미없잖아.[WAIT@]어서 다른 곳으로 가자![WAIT@][color]백화점[/color]은 어때?[WAIT@]거기 펫숍에 다시 새 동물들이 생겼대!,"[@]Oye, ¿por qué estamos yendo al ayuntamiento?[WAIT@]¿No es aburrido ese lugar?[WAIT@]Anda, ¡vayamos a otro sitio![WAIT@]¿Qué tal si vamos al [color]centro comercial[/color]?[WAIT@]¡Escuché que tienen un nuevo animalito en la [color]tienda de mascotas[/color]!","[@]Eh, ¿por qué vamos al ayuntamiento?[WAIT@]¡Ese lugar es un tostón![WAIT@]Venga, ¡vayamos a otro sitio![WAIT@]¿Qué te parecería ir al [color]centro comercial[/color]?[WAIT@]¡He oído que tienen un nuevo animal en la\n[color]tienda de mascotas[/color]!","[@]Ei, por que estamos indo pra prefeitura?[WAIT@]Lugar mais chato![WAIT@]Anda, vamos para outro lugar![WAIT@]Que tal o [color]mercado[/color]?[WAIT@]Ouvi falar que tem um novo animalzinho lá no [color]pet shop[/color]!","[@]Hej, dlaczego idziemy do ratusza?[WAIT@]Przecież to nudne miejsce.[WAIT@]Chodźmy gdzie indziej![WAIT@]Co powiesz na [color]dom handlowy[/color]?[WAIT@]Słyszałam, że mają tam nowe zwierzę w [color]sklepie zoologicznym[/color]!","[@]Hey, warum gehen wir zum Rathaus?[WAIT@]Ist es dort nicht langweilig?[WAIT@]Komm schon, lass uns woanders hingehen![WAIT@]Wie wär's mit dem [color]Kaufhaus[/color]?[WAIT@]Ich hab gehört, dass es dort ein neues Tier im [color]Zooladen[/color] gibt!","[@]Эй, почему мы идём в мэрию?[WAIT@]Там же скучно![WAIT@]Давай пойдём куда-нибудь ещё![WAIT@]Может, заглянем в [color]универмаг[/color]?[WAIT@]Тут говорят, что в [color]зоомагазине[/color] появилась новая зверушка!","[@]Гей, чому ми йдемо до мерії?[WAIT@]Там нудьга страшна![WAIT@]Давай ще десь погуляємо![WAIT@]Може, заглянемо в [color]універмаг[/color]?[WAIT@]Тут кажуть, що в [color]зоомагазині[/color] з'явилося нове звірятко!",[@]等等，我们去镇政府干什么呀？[WAIT@]那地方不是很无聊吗？[WAIT@]快走吧，咱们去别的地方！[WAIT@]去[color]百货公司[/color]怎么样？[WAIT@]听说那里的[color]宠物店[/color]来了一只新的小动物呢！,
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_CALL_0,[@][Pippi]!,[@][Pippi] !,,[@][Pippi]ちゃーん！！！,,[@]¡[Pippi]!,[@]¡[Pippi]!,,,,,,[@][Pippi]！,
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_CALL_1,"[@]Oh, [Pippi]!","[@]Oh, [Pippi] !",,[@][Pippi]ちゃーん！！！　どこにいるのー！,"[@]오, [Pippi]!","[@]¡Oh, [Pippi]!","[@]¡Oh, [Pippi]!",,"[@]Och, [Pippi]!",,"[@]Ах, [Pippi]!","[@]Ох, [Pippi]!",[@]哦，[Pippi]！,
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_CALL_2,"[@]Oh me, oh my!","[@]C'est terrible, c'est affreux !",[@]È terribile!,[@]あぁ・・・　どうしましょ\n　　　　　　　どうしましょ\n　　　　　　　　どうしましょ,[@]어떡하니!,"[@]¡Ay, Dios mío!","[@]¡Ay, mi madre!","[@]Oh, vida! Oh, céus!",[@]Rety kotlety!,"[@]Ojemine, ojemine!",[@]О боже!,[@]О боже!,[@]我的天啊…,
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_CALL_3,"[@]Oh me, oh my!","[@]C'est affreux, c'est terrible !",[@]È davvero terribile!,[@]どうしましょ\n　どうしましょ,[@]어떡해!,"[@]¡Ay, Dios mío!","[@]¡Ay, mi madre!","[@]Oh, azar...",[@]Rety kotlety!,"[@]Ojemine, ojemine!",[@]Боже мой!,[@]Боже правий!,[@]我的天…这可怎么办！,
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_CALL_4,"[@]What can I do, what should I do?!","[@]Qu'est-ce que je peux faire, qu'est-ce que je peux faire ?!",[@]Cosa posso fare?!,[@]どうしましょ,[@]도대체 어디에 있는 거니?,"[@]¡¿Qué puedo hacer, qué debo hacer?!","[@]¡¿Qué hago ahora, qué hago ahora?!","[@]O que eu faço, o que eu faço?","[@]Co ja pocznę, co ja pocznę?!","[@]Was kann ich tun, was soll ich tun?!","[@]Что же мне делать, что мне делать?!","[@]Що мені робити, що мені робити?!",[@]我该怎么办，我该怎么办才好？！,
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_CALL_SPEAKER_Mrs._Lindgren,Mrs. Lindgren,Mᵐᵉ Lindgren,Sig.ra Lindgren,リンドグレーンさん,린드그렌 부인,Sra. Lindgren,Sra. Lindgren,Sra. Lindgren,Pani Lindgren,Frau Lindgren,Миссис Линдгрен,Місіс Ліндгрен,林德格伦夫人,
