key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
DIALOGUE_MAGICANT_HARISSON2_2,"[@]That's too bad, I was thinking of something really classy.","[@]Oh, c'est dommage, j'avais une très bonne idée de surnom pour toi.","[@]Che peccato, avevo in mente un soprannome davvero raffinato.",[@]そうか　ざんねんだな。[BR]おしゃれなの　かんがえていたんだけどな。,"[@]안타깝네요, 기가 막힌 것이 떠올랐던 참이었는데 말이죠.","[@]Qué mal, justo estaba pensando en algo muy elegante.",[@]Qué pena. Justo cuando estaba pensando en un nombre la mar de molón...,"[@]Que pena, eu estava pensando em algo bem chique.","[@]A szkoda, miałem w głowie taką dość elegancką.","[@]Zu schade aber auch, ich hatte etwas Gehobenes im Sinn.",[@]Эх... [DELAY]а я думал дать что-то очень элегантное.,[@]А шкода. Я вже надумав щось неймовірно стильне.,[@]那太可惜了，我刚才可是想到了个特别有格调的绰号。
DIALOGUE_MAGICANT_HARISSON3_0,"[@]Hey there, Noodlenoggin [Ninten]![WAIT@]I hope you like your new nickname!","[@]Tiens, salut [Ninten] Tête-de-Nouilles ![WAIT@]J'espère que ton nouveau surnom te plaît !","[@]Ehilà, [Ninten] Zuccone![WAIT@]Spero ti piaccia il tuo nuovo soprannome!",[@]やぁ　うすのろぶた　[Ninten]。[WAIT@]あたらしいあだな　きにいってくれてると　うれしいな！,"[@]안녕하신가요, 뾰족 머리 [Ninten]![WAIT@]별명이 마음에 들었으면 좋겠군요.","[@]¡Cómo va todo, [Ninten] Cabezahueca![WAIT@]¡Ojalá te guste tu nuevo apodo!","[@]¡Buenas, [Ninten] caracartón!\n[WAIT@]¡Espero que te guste tu nuevo apodo!","[@]E aí, [Ninten] Cabeça de Ovo![WAIT@]Espero que tenha gostado do seu novo apelido!","[@]Kluskogłowy [Ninten], witam![WAIT@]Mam nadzieję, że podoba ci się nowa ksywa!","[@]Hallöchen, Nudelduddel [Ninten]![WAIT@]Hoffentlich magst du deinen neuen Spitznamen!","[@]Ну привет, Дуболом [Ninten]![WAIT@]Надеюсь, тебе нравится твоё новое прозвище!","[@]Гей, Локшиноголовий [Ninten]![WAIT@]Сподіваюся, тобі сподобалося твоє нове прізвисько!",[@]嘿，面条脑袋[Ninten]！[WAIT@]希望你喜欢你的新绰号！
DIALOGUE_MAGICANT_HARISSON_SPEAKER_Harisson,Harisson,,,ハリソン,해리슨,,,Harrisson,,Harrisson,Гаррисон,Гарісон,哈里森
DIALOGUE_MAGICANT_HELEN_0,"[@]There's a mysterious guitar player who lives deep in the woods.[WAIT@]Even though he lives all alone, he's an amazing poet!","[@]Il y a un mystérieux guitariste qui habite au cœur de la forêt.[WAIT@]Il est très solitaire, mais c'est malgré tout un grand poète !","[@]C'è un chitarrista misterioso nei boschi.[WAIT@]Vivrà anche da solo, ma è un poeta fantastico!",[@]もりのおくに　こどくをあいする[BR]ギターひきが　いるの。[WAIT@]ひとりぐらしだというのに・・・[BR]すっごく　しじんなの！,"[@]숲 속 깊은 어딘가, 신비한 기타리스트가 있어.[WAIT@]모두와 척을 지내며 살고 있지만, 정말 대단한 시인이지.","[@]Hay un misterioso guitarrista que vive en las profundidades del bosque.[WAIT@]Aunque vive solo, ¡es un poeta increíble!","[@]Hay un misterioso guitarrista que vive en lo más profundo del bosque.\n[WAIT@]¡Y aunque vive solo, es un poeta increíble!","[@]Tem um homem misterioso que toca violão morando dentro do bosque.[WAIT@]Mesmo vivendo sozinho, ele é um poeta incrível!","[@]Głęboko w lesie żyje sobie tajemniczy gitarzysta.[WAIT@]Żyje całkiem sam, ale jest z niego wspaniały poeta!","[@]Es gibt da diesen geheimnisvollen Gitarrenspieler, der tief im Wald lebt.[WAIT@]Obwohl er völlig alleine lebt, ist er ein erstaunlich guter Dichter!","[@]В глуши леса проживает таинственный гитарист.[WAIT@]Он живёт совсем один, но его поэтический дар просто поражает!","[@]У лісі неподалік мешкає таємничий музикант-гітарист.[WAIT@]Хоч він і самітник, у нього неймовірний талант до поезії!",[@]有一位神秘的吉他手住在森林的深处。[WAIT@]虽然他独自一人生活，但他可是位了不起的诗人！
DIALOGUE_MAGICANT_HELEN_2,(And quite the hunk.),(Et un sacré beau garçon.),(Ed è anche un bel fusto.),(しかも　ちょっといいおとこ。),(그리고 꽤 아름다워.),(Y muy apuesto.),(Y todo un pibonazo.),(Ele também é bem gatinho.),(A do tego niezłe ciacho.),(... Und ein ziemlich gut aussehender Hecht.),(А ещё он симпатичный...),(А ще він такий красень...),（而且身材相当魁梧。）
DIALOGUE_MAGICANT_HELEN_SPEAKER_Helen,Helen,,,ヘレン,헬렌,,,,,,Хелен,Хелен,海伦
DIALOGUE_MAGICANT_HOSPITAL_0,[@]Do you need any treatment?,"[@]Salutations ![WAIT@]Alors, on ne se sent pas bien ?[WAIT@]Je peux [if party:plural]vous[else]te[/if] soigner en un tournemain !",[@]Salve! [if party:plural]Avete[else]Hai[/if] bisogno di cure?[WAIT@]Ci vorrà un attimo.,[@]はいはい　どこかぐあいが　わるいわけね。[WAITBR]いっぱつで　なおしてあげるからね。\n,[@]치료가 필요하신가요?,[@]¿Necesitas algún tratamiento?,[@]¿[if party:plural]Necesitáis[else]Necesitas[/if] algún tratamiento?,[@]Você[if party:plural]s[/if] precisa[if party:plural]m[/if] de algum tratamento?,[@]Potrzebujesz opieki?,[@]Soll ich dich behandeln?,[@]Здравствуйте! Как ваше самочувствие?[BR][W@]Я могу быть чем-то полезна?,[@]Вам потрібна медична допомога?,[@]你需要治疗吗？
DIALOGUE_MAGICANT_HOSPITAL_1,"[@]You really don't need treatment? [DELAY]Oh, well...","[@][if party:plural]Vous êtes sûrs[else]Tu es sûr[/if] de ne pas avoir besoin de soins ?[WAIT@]Bon, très bien...",[@]Davvero non [if party:plural]vi[else]ti[/if] servono? [DELAY]Va bene...,[@]ほんとに　ちりょうは　いらない？[DELAY][BR]あっそ。,[@]정말 필요 없으신가요? [DELAY]음...,[@]¿De verdad no necesitas el tratamiento? [DELAY]Bueno...,[@]¿De verdad que no [if party:plural]necesitáis[else]necesitas[/if] tratamiento? [DELAY]Bueno...,[@]Não precisa[if party:plural]m[/if] mesmo de tratamento? [DELAY]Tudo bem...,[@]Naprawdę ci nic nie potrzeba? [DELAY]Skoro tak...,"[@]Du brauchst wirklich keine Behandlung? [DELAY]Gut, also ...","[@]Ничем? [D]Ну, ладно...","[@]Не потрібна? [DELAY]Ну, що ж...",[@]你真的不需要治疗吗？[DELAY]哦，这样啊…
DIALOGUE_MAGICANT_HOSPITAL_7,[@]Good to see you doing well once again.,"[@]Eh bien, ravie de [if party:plural]vous[else]te[/if] voir à nouveau en forme !",[@]Sono contenta di [if party:plural]vedervi[else]vederti[/if] di nuovo in salute.,[@]はい　すっかりよくなったよ。,[@]건강해지시니 보기 좋네요.,[@]Me alegra verte bien otra vez.,[@]¡Me alegro de [if party:plural]veros[else]verte[/if] bien de nuevo!,[@]Fico feliz que você[if party:plural]s[/if] esteja[if party:plural]m[/if] se sentindo bem.,[@]Miło mi widzieć cię znowu w dobrym stanie.,"[@]Schön zu sehen, dass es dir wieder besser geht.",[@]Рада видеть вас в добром здравии!,"[@]Рада бачити, що вам вже краще.",[@]真高兴看到你恢复健康了。
DIALOGUE_MAGICANT_HOSPITAL_SPEAKER,Sam,,,サマンサ,삼,,,,,Sammy,Сэм,Сем,山姆
DIALOGUE_MAGICANT_INN_0,"[@]Oh, traveller[if party:plural]s[/if] from afar![WAIT@]Why don't you enjoy a delicious meal at our house?[WAIT@]For today's special, [DELAY:6]could you possibly guess what it is?","[@]Oh, [if party:plural]des voyageurs[else][if party:female_lead]une voyageuse[else]un voyageur[/if][/if] ![WAIT@]Reste[if party:plural]z[/if] donc manger à la maison ![WAIT@]Tiens, est-ce que [if party:plural]vous sauriez[else]tu saurais[/if] deviner ce qui est au menu aujourd'hui ?","[@]Oh, viandant[if party:plural]i[else]e[/if]![WAIT@]Che ne pens[if party:plural]ate[else]i[/if] di un pasto delizioso a casa nostra?[WAIT@]Lo speciale di oggi è... [DELAY:6][if party:plural]Volete[else]Vuoi[/if] indovinare?",[@]あら　たびのかた[if party:plural]がた[/if][BR]うちで　おしょくじしていったら？[WAIT@]さぁ　きょうのメニューは　なんでしょう？[DELAY:6][BR]わかる？,"[@]오, 멀리서 온 여행자분[if party:plural]들[/if]! 어서 오세요![WAIT@]저희 집에서 식사 어떠신가요?[WAIT@]오늘의 특별 메뉴... [DELAY:6]가 뭔지 짐작 가시나요?","[@]¡Oh, viajero[if party:plural]s[/if] de tierras lejanas![WAIT@]¿Por qué no disfruta[if party:plural]n[else]s[/if] de una deliciosa comida en nuestra casa?[WAIT@]El especial de hoy... ¿Podría[if party:plural]n[else]s[/if] adivinar cuál es?","[@]¡Oh, [if party:plural]viajeros[else]viajer[LeadArt6][/if]!\n[WAIT@]¿Qué [if party:plural]os[else]te[/if] parece si [if party:plural]os[else]te[/if] invito a una deliciosa comida en nuestra casa?\n[WAIT@]El plato especial de hoy es... [DELAY:6]¿[if party:plural]Queréis[else]Quieres[/if] adivinarlo?","[@]Ó, viajante[if party:plural]s[/if] de tão distante![WAIT@]Por que não desfruta[if party:plural]m[/if] uma deliciosa refeição?[WAIT@]O especial de hoje... [DELAY:6]consegue[if party:plural]m[/if] adivinhar o que é?","[@]O, podróż[if party:plural]nicy[else]niku[/if] z daleka![WAIT@]Czy nie chci[if party:plural]elibyście[else]ałbyś[/if] posilić się wybornym posiłkiem w naszym domu?[WAIT@]A dziś na obiad... [DELAY:6]Czy by[if party:plural]libyście[else]łbyś[/if] w stanie zgadnąć co?","[@]Oh, Pilger von weit fern![WAIT@]Warum [if party:plural]gesellt ihr euch[else]gesellst du dich[/if] nicht zu einem köstlichen Mahl unseres Hauses dazu?[WAIT@][if party:plural]Könnt ihr[else]Kannst du[/if] schon erahnen, was es heute gibt?","[@]Я смотрю, [if party:plural]в[else]т[/if]ы к нам издалека![WAIT@]Хо[if party:plural]тите[else]чешь[/if] остаться у нас на ужин?[WAIT@]У нас как раз осталось наше главное блюдо. А знае[if party:plural]те[else]шь[/if] какое?","[@]О, мандрівник[if party:plural]и[/if] здалеку![WAIT@]Не бажає[if party:plural]те[else]ш[/if] насолодитися смаковитою вечерею у нас вдома?[WAIT@]Сьогоднішня страва це... [DELAY:6]А, можливо, [if party:plural]хочете спробувати[else]хочеш спробувати[/if] вгадати?",[@]噢，远道而来的旅行者[if party:plural]们[/if]！[WAIT@]要不要来我们家吃顿可口的饭菜？[WAIT@]今天的特色菜嘛，[DELAY:6]你能猜到是什么吗？
DIALOGUE_MAGICANT_INN_0-OPT_0,Yes,Oui,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так,是
DIALOGUE_MAGICANT_INN_0-OPT_1,No,Non,,いいえ,아니오,,,Não,Nie,Nein,Нет,Ні,否
DIALOGUE_MAGICANT_INN_1,[@]Why not? [DELAY]That’s suspicious...,"[@]Allons bon ! [if party:plural]Vous n'arrivez[else]Tu n'arrives[/if] pas à trouver ?[WAIT@]C'est louche, ça...",[@]Perché no? [DELAY]Preoccupante...,[@]まぁ　どうしてわからないのかしら。[BR]あやしいひと！,[@]왜 그러시나요?,[@]¿Por qué no? [DELAY]Eso es sospechoso...,"[@]¿Por qué no? [DELAY]Vamos, que no cuesta nada...",[@]Por que não? [DELAY]Isso é suspeito...,[@]A to niby dlaczego? [DELAY]Podejrzane...\n,[@]Wirklich nicht? [DELAY]Sehr verdächtig ...,[@]Не знае[if party:plural]те[else]шь[/if]? [DELAY]Как же так...,[@]Чому ж ні? [DELAY]Як підозріло...,[@]为什么不呢？[DELAY]这也太奇怪了…
DIALOGUE_MAGICANT_INN_2,"[@]Yes, it's [FavFood].[WAIT@]I knew you liked [FavFood]. [DELAY]Do you want some?","[@]C'est bien ça, un plat d[elision][FavFood].[WAIT@]Je savais que [if party:plural]vous étiez de grands amateurs[else]tu étais [if party:female_lead]une grande amatrice[else]un grand amateur[/if][/if] d[elision][FavFood].[WAIT@]Alors, ça [if party:plural]vous[else]te[/if] dit ?","[@]Esatto, [FavFood].[WAIT@]So che [if party:plural]vi[else]ti[/if] piace. [DELAY][if party:plural]Volete[else]Vuoi[/if] favorire?",[@]そう　[FavFood]。[WAIT@]あなたのこころを　よんで[BR][FavFood]にしたのよ。[DELAY][WAIT@]おいしい？\n,"[@]네, [FavFood].[WAIT@]제가 알기론, [FavFood]를 좋아하시는 것으로 알고 있는데...[DELAY] 드시겠어요?","[@]Sí, es [FavFood].[WAIT@]Yo sabia que [if party:plural]les[else]te[/if] gustaría [FavFood]. ¿Quier[if party:plural]e[else]es[/if] un poco?","[@]Exacto, es [FavFood].[WAIT@]Sabía que [if party:plural]os[else]te[/if] gustaba. ¿[if party:plural]Queréis[else]Quieres[/if] un poco?","[@]Isso mesmo, é [FavFood].[WAIT@]Eu sabia que você[if party:plural]s[/if] gostava[if party:plural]m[/if] de [FavFood]. [DELAY][BR]Est[if party:singular]á[else]ão[/if] servido[if party:plural]s[/if]?","[@][FavFood], w rzeczy samej.[WAIT@]Wiedziałam, że [FavFood] to coś dla [if party:plural]was[else]ciebie[/if]. [DELAY]Chci[if party:plural]elibyście[else]ałbyś[/if] trochę?\n","[@]Exakt, [FavFood].[WAIT@]Ich hab in [if party:plural]euren[else]deinen[/if] Augen gelesen, dass [if party:plural]ihr[else]du[/if] [FavFood] [if party:plural]mögt[else]magst[/if]. [DELAY][if party:plural]Wollt ihr[else]Willst du[/if] etwas abhaben?","[@]Разумеется. [DELAY][FavFood]![WAIT@]Я знала, что [if party:plural]вам[else]тебе[/if] понравится. [DELAY]Буде[if party:plural]те[else]шь[/if]?","[@]Так, це [FavFood].[WAIT@]Я знала, що тобі подобається [FavFood]. [DELAY]Спробуєш?",[@]没错，就是[FavFood]。[WAIT@]我就知道你喜欢[FavFood]，[DELAY]你想来些吗？
DIALOGUE_MAGICANT_INN_2-OPT_0,Yes,Oui,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так,是
DIALOGUE_MAGICANT_INN_2-OPT_1,No,Non,,いいえ,아니오,,,Não,Nie,Nein,Нет,Ні,否
DIALOGUE_MAGICANT_INN_3,[@]Is that so? [DELAY]Shame.,[@]Oh. Je vois. [DELAY]Dommage.,[@]Ah no? [DELAY]Peccato.,[@]あら　そう。[DELAY]ざんねん。,[@]왜 그러시나요? [DELAY]부끄럽네요...,[@]¿De verdad? [DELAY]Una pena.,[@]¿De verdad? [DELAY]Una pena.,[@]É mesmo? [DELAY]Mas que pena.,[@]Naprawdę? [DELAY]Szkoda.,[@]Ist das so? [DELAY]Schade.,[@]Не буде[if party:plural]те[else]шь[/if]? [DELAY]Очень жаль.,[@]Невже? [DELAY]Як жаль.,[@]这样啊？[DELAY]真遗憾。
DIALOGUE_MAGICANT_INN_4,"[@]Great! [DELAY]I prepared a bed for you, [DELAY:6]so rest up after you’re done eating.",[@]Parfait ! [DELAY]Je [if party:plural]vous ai préparé des lits[else]t'ai préparé un lit[/if].[WAIT@][if party:plural]Restez donc vous[else]Reste donc te[/if] reposer après manger !,"[@]Ottimo! [DELAY][if party:plural]Vi[else]Ti[/if] ho preparato [if party:plural]dei letti [else]un letto [/if]un letto, [DELAY:6]così [if party:plural]vi potete[else]ti puoi[/if] riposare dopo aver mangiato.",[@]ありがとう。[DELAY][BR]ベッドのよういも　できてるわ。[DELAY:6][BR]ゆっくりおやすみ。\n,"[@]좋습니다! [DELAY]침대는 준비되어 있으니, 식사를 마친 후에 자유롭게 쉬어주세요.","[@]¡Genial! [DELAY]Yo [if party:plural]les[else]te[/if] preparé una cama, [DELAY:6]así que descans[if party:plural]en[else]a[/if] después de que termine[if party:plural]n[else]s[/if] de comer.",[@]¡Perfecto! [DELAY][if party:plural]Os he preparado camas[else]Te he preparado una cama[/if].\n[WAIT@]¡[if party:plural]Quedaos[else]Quédate[/if] a dormir después de comer!,"[@]Ótimo! [DELAY]Eu preparei [if party:singular]uma[/if][if party:plural]algumas[/if] cama[if party:plural]s[/if] para você[if party:plural]s[/if], [DELAY:6]então descanse[if party:plural]m[/if] bem depois de comer.","[@]Świetnie! [DELAY]Posłałam też dla [if party:plural]was łóżka[else]ciebie łóżko[/if], [DELAY:6]więc odpocznij[if party:plural]cie[/if] sobie jak już skończy[if party:plural]cie[else]sz[/if] jeść.","[@]Großartig! [DELAY]Ich werde mal [if party:plural]eure Betten[else]dein Bett[/if] fertig machen, [DELAY:6]dann [if party:plural]könnt ihr euch[else]kannst du dich[/if] nach dem Essen ausruhen.",[@]Чудно! [DELAY]Я приготовила для [if party:plural]вас[else]тебя[/if] постель. [WAIT@]Пое[if party:plural]дите[else]шь[/if] — и може[if party:plural]те[else]шь[/if] пойти отдыхать.,"[@]Чудово! [DELAY]Я приготувала для [if party:plural]вас[else]тебе[/if] ліжко, тому відпочинь[if party:plural]те[/if] коли пої[if party:plural]сте[else]си[/if].",[@]太棒了！[DELAY]这里给你准备了床，[DELAY:6]吃完就好好休息吧。
DIALOGUE_MAGICANT_INN_7,"[@]Had a good sleep? [DELAY]Then, have a nice trip!","[@]Bien dormi ?[WAIT@]Où est-ce que [if party:plural]vous comptez[else]tu comptes[/if] aller aujourd'hui ?[WAIT@]Bon, [if party:plural]faites attention à vous[else]fais attention à toi[/if] !",[@]Dormito bene? [DELAY][if party:plural]Fate[else]Fai[/if] buon viaggio!,[@]よく　ねてたようね。[BR]きょうは　どちらにおでかけかしら。[DELAY][BR]いってらっしゃーい。,[@]숙면하셨나요?[DELAY]즐거운 여행 되세요!,[@]¿D[if party:plural]urmieron[else]ormiste[/if] bien? ¡Ten[if party:plural]gan[/if] un buen viaje!,[@]¿[if party:plural]Habéis[else]Has[/if] dormido bien? ¡Que [if party:plural]tengáis[else]tengas[/if] un buen viaje!,[@]Você[if party:plural]s[/if] [if party:singular]dormiu[else]dormiram[/if] bem? Tenha[if party:plural]m[/if] uma boa viagem!,[@]Dobrze [if party:plural]wam[else]ci[/if] się spało? [DELAY]No to miłej podróży!,[@]Gut geschlafen? Ich wünsche [if party:plural]euch[else]dir[/if] eine gute Reise!,"[@]Как [if party:plural]вам [/if]спалось? [DELAY]Ну, счастливого пути!","[@]Добре відпочи[if party:plural]ли[else]в[/if]? [DELAY]Що ж, приємних мандрівок!",[@]睡得好吗？[DELAY]那祝你旅途一路顺风！
DIALOGUE_MAGICANT_INN_SPEAKER,Tori,,,トリィ,토리,,,,,,Тори,Торі,托丽
DIALOGUE_MAGICANT_JET_0,"[@]The mysterious sound of the fountain has a soothing quality.[WAIT@]If you decide to spend some time there, you'll be in good company.","[@]Le son mystérieux que produit la fontaine est vraiment relaxant.[WAIT@]Si un jour tu prends le temps de t'y reposer, tu seras en bonne compagnie.","[@]Il rumore misterioso della fontana è davvero rilassante.[WAIT@]Se mai [if party:plural]voleste[else]volessi[/if] trascorrere un po' di tempo lì, [if party:plural]sarete[else]sarai[/if] in buona compagnia.",[@]いずみのふしぎなおとを　きくと[BR]それだけで　おちつくよなぁ。[WAIT@]いってみたら　いいじかんが　すごせるとおもうよ。,[@]분수에서 울리는 신비한 소리에는 진정 효과가 있단다.[WAIT@]시간 죽이는 데에는 안성맞춤인 곳이지.,"[@]El sonido misterioso de la fuente es relajante.[WAIT@]Si alguna vez pasas por allí, estarás en buena compañía.","[@]El misterioso sonido de la fuente es muy relajante.\n[WAIT@]Si alguna vez te pasas por allí, verás que estás en buena compañía.","[@]A fonte faz um barulho tão relaxante.[WAIT@]Se você quiser passar um tempo ali, estará em boa companhia.","[@]Tajemniczy dźwięk z fontanny ma właściwości uspokajające.[WAIT@]Jeżeli spędzisz tam trochę czasu, czeka cię dobre towarzystwo.","[@]Der mystische Klang des Brunnens ist sehr beruhigend.[WAIT@]Falls [if party:plural]ihr euch entscheidet[else]du dich entscheidest[/if] wieder hierherzukommen, [if party:plural]seid ihr[else]bist du[/if] in guter Gesellschaft.","[@]Таинственный шум фонтана очень успокаивает.[WAIT@]Если остановиться у него подольше, можно оказаться в приятной компании.","[@]Таємничий шум фонтану має заспокійливу властивість.[WAIT@]Якщо вирішиш посидіти біля нього, будеш у гарній компанії.",[@]神秘的喷泉声有一种抚慰人心的特质。[WAIT@]要是你打算在那儿待上一阵子，肯定会有美好的事物与你相伴。
DIALOGUE_MAGICANT_JET_SPEAKER_Jet,Jet,,,ジェット,제트,,,,,Jett,Джет,Джет,杰特
DIALOGUE_MAGICANT_LEON_0,[@]Exit? [DELAY]There's no exit from Magicant.[WAIT@]No one has ever left this place before.[DELAY:4] [DELAY:1:9]Hehehe...,"[@]Quitter Magicant ? [DELAY]Elle est bonne, celle-là ![WAIT@]Personne n'a jamais quitté cet endroit.[DELAY:4] [DELAY:1:9]Héhéhé...",[@]Uscita? [DELAY]Non esiste un'uscita da Magicant.[WAIT@]Nessuno è mai uscito da qui.[DELAY:4] [DELAY:1:9]Hehehe...,[@]でぐち　だって？[DELAY][BR]マジカントのくにに　でぐちなんてものが　あるものかね。[WAIT@]だれも　このばしょから　でれたことはないんだ。[DELAY:4][DELAY:1:9]アハハハ。,[@]출구? [DELAY]매지컨트에 출구는 없어.[WAIT@]아무도 이곳을 떠나려 시도한 적 없으니까...,[@]¿Salida? [DELAY]No hay salida de Magicant.[WAIT@]Nadie ha dejado este lugar antes.[DELAY:4] [DELAY:1:9]Jejeje...,"[@]¿La salida? [DELAY]No se puede salir de Magicant.\n[WAIT@]Nadie ha salido jamás de aquí.[DELAY:4] [DELAY:1:9]Je, je, je...",[@]Saída? [DELAY]Não existe saída de Magicant.[WAIT@]Ninguém jamais saiu daqui.[DELAY:4] [DELAY:1:9]Hehehe...,[@]Wyjście? [DELAY]Z Magicantu nie ma wyjścia.[WAIT@]Nikt nigdy nie opuścił tego miejsca.[DELAY:4] [DELAY:1:9]Hihihi...,[@]Ausgang? [DELAY]Es gibt keinen Ausgang in Magicant.[WAIT@]Niemand hat diesen Ort jemals verlassen.[DELAY:4][DELAY:1:9] Hehe ...,[@]«Уйти из Грезии?» [DELAY]Ну [if party:plural]вы[else]ты[/if] даё[if party:plural]те[else]шь[/if]![WAIT@]Это ещё ни у кого не получалось![DELAY:4] [DELAY:1:9]Хи-хи-хи...,[@]Вихід? [DELAY]З Магіянту немає виходу.[WAIT@]Звідси ще ніхто не втікав.[DELAY:4] [DELAY:1:9]Хі-хі-хі...,[@]出口？[DELAY]魔法之地是没有出口的。[WAIT@]从来没有人离开过这个地方，[DELAY:4][DELAY:1:9]呵呵呵…
DIALOGUE_MAGICANT_LEON_SPEAKER_Leon,Leon,,,レオン,레온,,,,,,Леон,Леон,莱昂
DIALOGUE_MAGICANT_LLOYD_FIRSTVISIT_0,[@]What the? [D]Where are we?,[@]Hein ? [D]Où est-ce qu’on est ?,[@]Ma che...? [D]Dove siamo?,[@]ここは・・・[D]どこなんだ？,[@]뭐야? [D]여긴 대체?,[@]¿Pero qué? [D]¿Dónde estamos?,[@]¿Pero qué? [D]¿Dónde nos hemos metido?,"[@]Mas, hein? [D]Onde estamos?",[@]Co do? [D]Gdzie my jesteśmy?,[@]Was zur ... [D]Wo sind wir?,[@]Э-э... [D]Куда мы попали?,[@]Що це? [D]Де ми опинилися?\n,[@]什么情况？[D]我们这是在哪？
DIALOGUE_MAGICANT_LLOYD_FIRSTVISIT_1,"[@]For some reason, this place feels [D:6]nostalgic.[W@]Have I been here before...?","[@]Je ne sais pas pourquoi, mais cet endroit me fait ressentir de la [D:6]nostalgie.[W@]Est-ce que je suis déjà venu ici...?",[@]Questo posto mi dà un senso di... [D:6]nostalgia.[W@]Sono già stato qui...?,[@]なぜか　わからないけど・・・[BR][D:6]なつかしいような　きがする。[W@]どこかで　きたことが　あるような・・・？,"[@]이유는 알 수 없지만, [D:6]그리운 느낌이 들어.[W@]내가 전에 와본 적이 있나?","[@]Por alguna razón, este lugar se siente [D:6]nostálgico.[W@]¿He estado aquí antes...?","[@]No sé por qué, pero este lugar me transmite [D:6]nostalgia.\n[W@]¿He estado aquí antes...?","[@]Por algum motivo, esse lugar me parece [D:6]nostálgico.[W@]Eu já estive aqui antes...?",[@]To miejsce ogarnia mnie dziwnym uczuciem [D:6]nostalgi.[W@]Tak jakbym już tu kiedyś był...?,[@]Irgendwie ist dieser Ort sehr [D:6]nostalgisch.[W@]War ich hier schon einmal ...?,[@]От этого места веет чем-то [D:6]знакомым...[W@]Я здесь раньше был?,[@]Чомусь це місце здається мені [D:6]знайомим.[W@]Невже я тут раніше був?\n,[@]不知为什么，这个地方有种…[D:6]让人怀念的感觉。[W@]我以前来过这里吗…？
DIALOGUE_MAGICANT_LLOYD_FIRSTVISIT_2,[@]No...[D] that's impossible. [D]Just forget it.,[@]Non...[D] oublie. [D]C'est impossible.,[@]No...[D] è impossibile. [D]Lascia stare.,[@]・・・[D]きのせい　か。[D]わすれてくれ。,[@]아니... [D]그럴리가.[D]그냥 잊어버려.,[@]No...[D] es imposible. [D]Mejor olvídalo.,[@]Qué va...[D] eso es imposible. [D]Olvídalo.,[@]Não...[D] isso é impossível. [D]Deixa pra lá.,[@]Nie...[D] to niemożliwe. [D]Już nie ważne.,[@]Nein ...[D] das ist unmöglich. [D]Vergiss es.,"[@]Да нет...[D:6] не могло быть такого. [D]Ладно, неважно.","[@]Ні... [D]Нісенітниця якась. [D]Забудь, що я сказав.\n",[@]不…[D]那是不可能的。[W@]算了，还是别想了。
DIALOGUE_MAGICANT_MABEL_0,"[@]I wish I could go inside the castle and see Queen Mary.[WAIT@]Nobody around here knows what she looks like, but I bet she's so pretty that anyone would be starstruck.","[@]Rien qu'une fois, j'aimerais pénétrer dans le château et voir la reine Mary.[WAIT@]Personne ici ne sait à quoi elle ressemble. Mais je suis sûre qu'elle est tellement belle que n'importe qui serait frappé d'admiration.","[@]Vorrei tanto entrare nel castello per vedere la Regina Mary.[WAIT@]Nessuno sa che aspetto abbia, ma scommetto che è così bella che chiunque ne rimarrebbe incantato.",[@]わたし　いっしょうに　いちどでいいから[BR]おしろに　はいって　マリーさまの[BR]おかおを　はいけんしたいわ。,[@]언젠가 성안에 들어가 메리 여왕을 알현하면 좋겠어요.[WAIT@]이곳 주민들은 아무도 그녀가 어떻게 생겼는지 몰라요. 하지만 소문으론 너무 아름다워 기절할 정도라 하던데...,"[@]Ojalá pudiera entrar al castillo y ver a la reina Mary.[WAIT@]Nadie sabe cómo es, pero apuesto a que es tan hermosa que cualquiera se quedaría pasmado con su belleza.","[@]Ojalá pudiera entrar al castillo y ver a la reina Mary.\n[WAIT@]Nadie sabe cómo es, pero seguro que su belleza dejaría de piedra a cualquiera.","[@]Eu queria entrar no palácio e ver a Rainha Mary.[WAIT@]Ninguém sabe como ela é, mas aposto que é tão bonita que deixaria qualquer um deslumbrado.","[@]Marzę o tym, aby wejść do zamku i zobaczyć Królową Mary.[WAIT@]Nikt tutaj nie wie jak wygląda, ale założę się, że jej uroda onieśmieliłaby każdego.","[@]Ich wünschte, ich könnte in den Palast gehen, um Königin Mary zu sehen.[WAIT@]Niemand hier weiß, wie sie aussieht. Aber ich wette, sie ist so schön, dass alle sprachlos wären.","[@]Вот бы хоть раз в жизни увидеть лицо королевы Мэри![WAIT@]Никто из нас не был в замке, но я точно знаю, что перед её красотой невозможно устоять.","[@]Я мрію дістатися замку та побачити королеву Мері.[WAIT@]Ніхто тут не знає, як вона виглядає, але я впевнена, що вона настільки вродлива — закрутить голову будь-кому.",[@]我真希望能进到城堡里去亲眼看看玛丽女王。[WAIT@]这附近没人知道她长什么样子，但我敢肯定她的美丽足以让所有人为之倾倒。
DIALOGUE_MAGICANT_MABEL_SPEAKER_Mabel,Mabel,,,マーベル,메이블,,,,,,Мейбл,Мейбл,梅布尔
