key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN,pr
DIALOGUE_PODUNK_STEPHEN_0-OPT_0,Yes,Si,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Иду,Йду,是,
DIALOGUE_PODUNK_STEPHEN_0-OPT_1,No,Non,,いいえ,아니오,,,Não,Nie,Nein,Нет,Ні,否,
DIALOGUE_PODUNK_STEPHEN_1,[@]I thought you were a sensible child...,[@]Je croyais que tu étais un enfant sensé...,[@]Credevo avessi più buonsenso...,[@]じょうしきを　わきまえた\nこどもだと　おもったな　オレは。,[@]기본적인 사고를 할 줄 아는 아이라 생각했는데...,[@]Pensaba que eras un niño más sensato...,[@]Pensaba que eras un niño sensato...,[@]Achei que você fosse sensato...,"[@]Myślałem, że jesteś rozsądnym dzieckiem...","[@]Ich dachte, [if party:plural]ihr seid sensible Kinder[else]du bist ein sensibles Kind[/if] ...","[@]Я думал, ты здравомыслящий мальчик...","[@]А я вважав, ти хлопчик розважливий...",[@]我还以为你是个理智的孩子…,
DIALOGUE_PODUNK_STEPHEN_2,[@]You children better stay safe.,"[@]Vous feriez mieux de rester à l'abri, les enfants.",[@]I bambini devono stare al sicuro.,[@]じょうしきを　わきまえた\nこどもだと　おもったな　オレは。,"[@]그래, 아이들은 여기 안전하게 있어야지.",[@]Los niños como tú deberían mantenerse a salvo.,"[@]Eso es, los niños como tú deberíais quedaros a salvo.","[@]Tome cuidado, filho.",[@]Trzymaj się z dala od kłopotów.,[@]Pass[if party:plural]t[/if] besser auf [if party:plural]euch[else]dich[/if] auf.,"[@]Вам, детям, рисковать ни к чему.","[@]Вам, дітям, ризикувати не треба.",[@]你们这些孩子最好待在安全的地方。,
DIALOGUE_PODUNK_STEPHEN_SPEAKER_Stephen,Stephen,,,スティーブン,스티븐,,,,,,Стивен,Стівен,斯蒂芬,
DIALOGUE_PODUNK_STEPHEN_2_0,[@]I always believed in you!,[@]J'ai toujours cru en toi !,[@]Ho sempre creduto in te!,[@]おまえ　すごいな。,[@]믿고 있었다네!,[@]¡Siempre confié en ti!,[@]¡Siempre he confiado en ti!,[@]Eu sempre acreditei em você!,[@]Zawsze w ciebie wierzyłem!,[@]Ich habe immer an dich geglaubt!,[@]Я всегда в тебя верил!,[@]Я завжди в тебе вірив!,[@]我一直都相信着你！,
DIALOGUE_PODUNK_STEPHEN_2_SPEAKER_Stephen,Stephen,,,スティーブン,스티븐,,,,,,Стивен,Стівен,斯蒂芬,
DIALOGUE_PODUNK_THOMAS_0,"[@]The mayor's looking for a brave hero.[WAIT@]If you find anyone, bring them to the town hall.","[@]Le maire cherche un héros courageux pour lui venir en aide.[WAIT@]Si tu trouves quelqu'un, amène-le à la mairie.","[@]Il sindaco cerca un eroe coraggioso.[WAIT@]Se trovassi qualcuno del genere, andate al municipio.",[@]ちょうちょうさんは\nゆうきのある　すけっとを\nさがしておられる。[WAIT@]われこそは　というひとがいたら\nちょうちょうさんへ　しらせて　ほしい。,[@]시장님께선 용감한 영웅을 찾고 계셔.[WAIT@]만약 찾아낸다면 시청으로 데려오라더군.,"[@]El alcalde está buscando a un héroe valiente.[WAIT@]Si encuentras uno, tráelo al ayuntamiento.","[@]El alcalde está buscando a un héroe valiente.[WAIT@]Si ves uno, llévalo al ayuntamiento.","[@]O prefeito está procurando um herói corajoso.[WAIT@]Se você achar algum, leve-o à prefeitura.","[@]Burmistrz szuka odważnego bohatera.[WAIT@]Jeśli kogoś znajdziesz, przyprowadź go do ratusza.","[@]Der Bürgermeister sucht nach einem mutigen Helden.[WAIT@]Wenn [if party:plural]ihr jemanden findet[else]du jemanden findest[/if], bring[if party:plural]t[/if] ihn zum Rathaus.","[@]Мэр ищет бесстрашного героя.[WAIT@]Если ты кого-то найдёшь, приведи его в мэрию.","[@]Мер шукає відважного героя.[WAIT@]Якщо ти когось знайдеш, приведи його до мерії.",[@]镇长正在寻找一位勇敢的英雄。[WAIT@]你要是找到了合适的人选，就带他们到镇政府去。,
DIALOGUE_PODUNK_THOMAS_SPEAKER_Thomas,Thomas,,,トーマス,토마스,,,,,,Томас,Томас,托马斯,
DIALOGUE_PODUNK_THOMAS_2_0,[@]Who could have known the hero of our town would end up being a child!,[@]Qui aurait su qu'un enfant serait le héros de notre ville !,[@]Chi l'avrebbe mai detto che l'eroe della nostra città sarebbe stato un bambino?!,[@]まさか　こんな　こどもが\nかいけつ　してしまうとは・・・。,[@]우리 마을의 영웅이 이런 어린아이가 될 줄 누가\n알았겠나요? 하하,[@]¡Quién hubiera imaginado que el héroe de la ciudad acabaría siendo un niño!,[@]¡Quién nos iba a decir que el héroe de nuestro pueblo acabaría siendo un niño!,[@]Quem diria que o herói da cidade seria uma criança!,"[@]Kto by pomyślał, że bohaterem naszego miasta zostanie dzieciak!","[@]Wer hätte gedacht, dass ein Kind, der Held unserer Stadt sein würde!","[@]Кто бы мог подумать, что в итоге героем нашего городка окажется ребёнок!","[@]Хто б подумав, що героєм нашого містечка опиниться дитина!",[@]不可思议！谁能想到我们镇上的英雄竟然会是个孩子！,
DIALOGUE_PODUNK_THOMAS_2_SPEAKER_Thomas,Thomas,,,トーマス,토마스,,,,,,Томас,Томас,托马斯,
DIALOGUE_PODUNK_TIGER_0,[@]Whimper.,[@]*gémit*,[@]*gemito*,[@]ク～ン・・・。,[@]어흥,[@]*Gruñido*,[@]*sollozo*,[@]Graur...,[@]*Warczenie*,[@]*Wimmer*,[@]У-у-у-у...,[@]У-у-у-у...,[@]呜呜。,
DIALOGUE_PODUNK_TIGER_SPEAKER_Tiger,Tiger,Tigre,Tigre,トラ,호랑이,Tigre,Tigre,Tigre,Tygrys,,Тигр,Тигр,老虎,
DIALOGUE_PODUNK_TIGER_THOUGHTS_1_0,"[@](I apologize for earlier, we all make mistakes.)","[@](Je te prie de m'excuser pour tout à l'heure, on fait tous des erreurs.)","[@](Chiedo scusa per prima, commettiamo tutti degli errori.)",[@](さっきはごめんよぉ・・・\nなんだか　じぶんがじぶんじゃ\nなくなっていたみたいだ),"[@](아까 일은 잊어줘, 그저 실수였어.)","[@](Me disculpo por lo de antes, todos cometemos errores.)","[@](Me disculpo por lo de antes, todos cometemos errores.)","[@](Peço desculpas. Errar é humano, embora eu não seja humano.)","[@](Przepraszam za wcześniej, wszyscy popełniamy błędy.)",[@](Ich entschuldige mich für vorhin. Wir alle machen mal Fehler.),[@](Я сожалею о содеянном. Мы все совершаем ошибки.),"[@](Я жалкую про скоєне, всі ми помиляємось.)",[@]（我为刚才的行为道歉，大家都会犯错。）,
DIALOGUE_PODUNK_TIGER_THOUGHTS_1_SPEAKER_Tiger,Tiger,Tigre,Tigre,トラ,호랑이,Tigre,Tigre,Tigre,Tygrys,,Тигр,Тигр,老虎,
DIALOGUE_PODUNK_TIGER_THOUGHTS_2_0,"[@](I'm not usually like that, someone else told me to do it.)","[@](Je ne suis pas comme ça d'habitude, c'est quelqu'un qui m'a dit de faire ça.)","[@](Non mi comporto in quel modo di solito, mi ha detto qualcun altro di farlo.)",[@](なにもおぼえていないんだよ。\nずっと　あたまのなかに　あやしげなことばが\nささやかれていた　きがするんだ),"[@](원래 이런 성격은 아닌데, 미안해)","[@](Normalmente no soy así, es como si alguien me hubiese dicho que me comportase de esa manera.)","[@](Yo no suelo ser así, es como si alguien me hubiera dicho que actuase de esa forma.)","[@](Eu não sou assim normalmente, foi alguém que me mandou fazer isso.)","[@](Zazwyczaj taki nie jestem, ktoś inny mnie do tego zmusił.)","[@](Normalerweise bin ich nicht so. Jemand hat mir gesagt, ich solle das tun.)",[@](Я обычно себя так не веду. Меня явно заставили.),"[@](Я зазвичай себе так не поводжу. Вважаю, мене змусили.)",[@]（我平时不是那样的，总觉得一直有奇怪的话在脑子里低语。）,
DIALOGUE_PODUNK_TIGER_THOUGHTS_2_SPEAKER_Tiger,Tiger,Tigre,Tigre,トラ,호랑이,Tigre,Tigre,Tigre,Tygrys,,Тигр,Тигр,老虎,
DIALOGUE_PODUNK_WALLY_HIDDEN_0,[@]What do you want?,[@]Qu'est-ce que tu veux ?,[@]E tu che vuoi?,[@]なんじゃ？,[@]뭘 바라는 거야?,[@]¿Qué quieres?,[@]¿Qué quieres?,[@]O que você quer?,[@]Czego chcesz?,[@]Was willst du?,[@]Чего тебе надо?,[@]Чого тобі?,[@]你想要什么？,
DIALOGUE_PODUNK_WALLY_HIDDEN_SPEAKER_???,???,,,？？？,,,,,,,,,？？？,
DIALOGUE_PODUNK_WANDA_0,"[@]The animals have gone crazy, and the dead have risen...[WAIT@]I knew we should've cremated Rex.","[@]Les animaux sont devenus fous, et les morts sont revenus à la vie...[WAIT@]Je le savais, qu'on aurait dû incinérer Rex.","[@]Gli animali sono impazziti, e i morti tornati in vita...[WAIT@]Sapevo che avremmo dovuto cremare Rex.",[@]どうぶつたちは　くるって　あばれだすし\nしにんは　ゾンビになって　おそってくるし・・・[WAIT@]いったい　どうすればいいのよ\nヒーヒー・・・。,"[@]동물은 미쳐가고, 시체들은 되살아났어...[WAIT@]렉스를 화장시켜야 했는데...",[@]Los animales se han vuelto locos y los muertos han resucitado.[WAIT@]Sabía que debíamos de haber incinerado a Rex.,"[@]Los animales se han vuelto locos, los muertos han vuelto a la vida...[WAIT@]Sabía que deberíamos haber incinerado al Rex.",[@]Os animais do zoológico enlouqueceram e os mortos se ergueram de seus túmulos...[WAIT@]Eu sabia que devíamos ter cremado o Rex!,"[@]Zwierzęta oszalały, a umarli zmartwychwstali...[WAIT@]Wiedziałam, że powinniśmy byli skremować Rexa.","[@]Die Tiere spielen verrückt und die Toten sind auferstanden ...[WAIT@]Ich wusste, wir hätten Rex einäschern sollen.","[@]Животные обезумели, а умершие встали из могил...[WAIT@]Я ведь говорила, что надо кремировать Рекса.","[@]Тварини збожеволіли, а померлі встали з могил...[WAIT@]Так і знала, що ми мали кремувати Рекса.",[@]动物们都发了狂…[WAIT@]死尸们又复了活…[WAIT@]我就知道当初我们应该把雷克斯给火化掉。,
DIALOGUE_PODUNK_WANDA_SPEAKER_Wanda,Wanda,,,ワンダ,완다,,,,,,Ванда,Ванда,旺达,
DIALOGUE_PODUNK_WANDA_2_0,[@]You're super!,[@]T'es super !,[@]Sei super!,[@]あなたって　スゴイ！,[@]정말 대단해! 그런 일들을 해내다니!,[@]¡Eres estupendo!,[@]¡Eres lo más!,[@]Você é extraordinário!,[@]Jesteś super!,[@]Du bist super!,[@]Ты супер!,[@]Ти супер!,[@]你太棒了！,
DIALOGUE_PODUNK_WANDA_2_SPEAKER_Wanda,Wanda,,,ワンダ,완다,,,,,,Ванда,Ванда,旺达,
DIALOGUE_PODUNK_WAYNE_0,[@]This mouse looks like it's full of wisdom.[WAIT@]If only I knew what it was thinking...,[@]Cette souris m'a l'air d'une grande sagesse.[WAIT@]Si seulement je pouvais lire dans ses pensées...,[@]Questo topo sembra così saggio.[WAIT@] Chissà cosa sta pensando...,[@]このネズミ　さては　かしこそうなことを[BR]かんがえてるな？[WAIT@]きっと　やくにたつこと　なんだろうな。[BR]あたまのなかを　よむことが　できればな。,[@]이 쥐는 엄청 생각이 많아 보이게 생겼다. [WAIT@]무슨 생각을 하는지 알 수 있으면 좋았을 텐데. 아쉽네.,[@]Parece que este ratón está lleno de sabiduría.[WAIT@]Si sólo supiera en qué piensa...,[@]Parece que este ratón está lleno de sabiduría.[WAIT@]Si tan solo supiera en qué piensa...,[@]Esse rato parece ser bem sábio.[WAIT@]Queria saber o que ele está pensando...,"[@]Ta mysz wygląda, jakby była źródłem mądrości.[WAIT@]Gdybym tylko wiedział, o czym ona myśli...","[@]Diese Maus scheint voll mit Weisheiten zu sein.[WAIT@]Wenn ich doch nur wüsste, was in ihren Gedanken kreist ...","[@]У этой мышки очень мудрые глаза.[WAIT@]Вот бы знать, о чём она думает...","[@]У цієї мишки дуже мудрі очі.[WAIT@]Ось би знати, що вона думає...",[@]这只老鼠看起来很聪明的样子。[WAIT@]要是我能知道它在想什么就好了…,
DIALOGUE_PODUNK_WAYNE_SPEAKER_Wayne,Wayne,,,ウェイン,웨인,,,,,,Вейн,Вейн,韦恩,
DIALOGUE_PODUNK_WILLIAM_0,[@]Please be honest.,[@]Dis-moi les choses franchement.,[@]Dimmi la verità.,[@]しょうじきに　こたえてくれ。,[@]사실대로 말해.,"[@]Por favor, sé honesto.",[@]Dime la verdad.,"[@]Por favor, seja honesto comigo.","[@]Proszę, bądź szczery.",[@]Bitte sei ehrlich.,"[@]П-прошу, только честно...","[@]Будь ласка, скажи чесно.",[@]请实话和我说。,
DIALOGUE_PODUNK_WILLIAM_1,[@]You're not a z-zombie... Right?,[@]Tu n'es pas un z-zombie... Si ?,[@]Non sei uno z-zombi... vero?,[@]おまえは　ゾ・・・ゾンビなのか？,[@]너 ㅈ-좀비... 맞지?,[@]No eres un z-zombi... ¿Cierto?,[@]No eres un z-zombi... ¿Verdad?,[@]V-você não é um z... zumbi... Ou é?,[@]Nie jesteś z-zombie... Prawda?,[@]Du bist kein Z-Zombie ... Richtig?,[@]Ты з-зомби?..,[@]Ти з-зомбі?..,[@]你不是丧-丧尸…对吧？,
DIALOGUE_PODUNK_WILLIAM_1-OPT_0,Yes,Si,Sì,はい,으어어,Sí,Sí,Sim,Tak,Doch!,Да,Так,我是,
DIALOGUE_PODUNK_WILLIAM_1-OPT_1,No,Non,,いいえ,아니오,,,Não,Nie,Nein,Нет,Ні,不是,
DIALOGUE_PODUNK_WILLIAM_2,[@]Uh oh. I heard there's no cure for zombies!,[@]Oh oh. On m'a dit qu'il n'y avait aucun remède contre les zombies !,[@]Oh no. Non c'è rimedio per chi diventa uno zombi!,[@]うひゃぁ！　オレもゾンビにされちまう！,[@]어 음. 좀비 치료제가... 아직 안 만들어졌겠지?,[@]Uh oh. ¡Escuché que no hay cura para los zombis!,[@]Eeeh. ¡He oído que no hay cura para los zombis!,[@]Eita. Eu soube que não tem cura para zumbis!,"[@]O-o. Słyszałem, że nie ma lekarstwa na zombie!","[@]Oh oh. Ich habe gehört, dass es für Zombies kein Gegenmittel gibt!","[@]Ой-ой. Я слышал, от них нет лекарств!","[@]Ой! Я чув, що від них немає ліків!",[@]完蛋了，我听说变成丧尸就无药可救了！,
DIALOGUE_PODUNK_WILLIAM_3,[@]AAAAAAAHHH!,[@]AAAAAAAHHH !,,[@]ゾ　ゾ　ゾンビの・・・\nバカッ！　ヒャー！！！,[@]으아아아아아아아악!,[@]¡AAAAAAAHHH!,[@]¡AAAAAAAHHH!,,,,[@]А-А-А-А-А-А-А-А-А!,[@]А-А-А-А-А-А-А-А-А!,[@]啊啊啊啊啊啊啊啊！,
DIALOGUE_PODUNK_WILLIAM_4,"[@]Ah, so you're really a human? That's a relief.[WAIT@]Just don't look at my pants...[WAIT@]I've got bladder issues, alright!?","[@]Ah, donc tu es vraiment humain[LeadArt6] ? J'ai eu peur.[WAIT@]Non, ne regarde pas mon pantalon...[WAIT@]J'ai des problèmes de vessie, OK !?","[@]Aspetta, sei un essere umano? Che sollievo.[WAIT@]Non guardarmi i pantaloni, ti prego...[WAIT@]Ho problemi alla vescica, ok?!",[@]よかった・・・　あんしんしたよ。[WAIT@]オレ　こわくて　ちびりそうだったよ・・・。[WAITBR]じっさい　もう　ちびっちゃったけどさ・・・。,"[@]정말 사람이야? 휴우[WAIT@]이봐! 내 바지 쳐다보지 마![WAIT@]이건 그냥 그-그거야, 그거! 레모네이드! 알겠어!?","[@]Ah, ¿entonces eres realmente un humano? Qué alivio.[WAIT@]Solo no mires mis pantalones...[WAIT@]Tengo problemas de vejiga, ¡¿de acuerdo?!","[@]Ah, ¿así que entonces eres un humano? Qué alivio.[WAIT@]No me mires los pantalones...[WAIT@]¡Tengo problemas de vejiga, ¿vale?!","[@]Ah, então você é humano? Que alívio.[WAIT@]Só não olhe para as minhas calças...[WAIT@]Eu tenho problemas na bexiga, tá bom!?","[@]Ach, więc jesteś człowiekiem? Co za ulga.[WAIT@]Tylko nie patrz na moje spodnie...[WAIT@]Mam problemy z pęcherzem, dobra!?","[@]Ah, du bist tatsächlich ein Mensch? Was für eine Erleichterung.[WAIT@]Schau nur nicht auf meine Hose ...[WAIT@]Ich habe Probleme mit meiner Blase, okay?!","[@]То есть ты человек? Вот и хорошо.[WAIT@]На штаны не смотри.[WAIT@]У меня проблемы с мочевым пузырём, понятно?..","[@]А, ти й справді людина? Це обнадіює.[WAIT@]На штани не дивись.[WAIT@]У мене проблеми з сечовим міхуром, зрозуміло?",[@]啊，原来你真的是人类？那我就放心了。[WAIT@]只是别盯着我的裤子看…[WAIT@]我就是膀胱有点问题，好吗？,
DIALOGUE_PODUNK_WILLIAM_SPEAKER_William,William,,,ウィリアム,윌리엄,,,,,,Уильям,Уільям,威廉,
DIALOGUE_PODUNK_WILLIAM_2_0,[@]It was dreadful...,[@]C'était vraiment épouvantable...,[@]È stato terrificante...,[@]こわかったよなぁ。,[@]그건 진짜 무서웠어...,[@]Fue espantoso...,[@]Ha sido espantoso...,[@]Foi bem assustador...,[@]To było przerażające...,[@]Es war fürchterlich ...,[@]Это было ужасно...,[@]Це було жахливо...,[@]实在是太可怕了…,
DIALOGUE_PODUNK_WILLIAM_2_SPEAKER_William,William,,,ウィリアム,윌리엄,,,,,,Уильям,Уільям,威廉,
DIALOGUE_PODUNK_WOOF_0,"[@]Woof woof![WAIT@](Grrr, my butt is so itchy!)[WAIT@](Stop standing there and lend me a hand!)","[@]Ouaf ouaf ![WAITBR](Grrr, ça me démange terriblement à l'arrière-train ![WAITBR]Aide-moi au lieu de rester là à rien faire !)","[@]Bau bau![WAIT@](Grrr, mi prude il didietro!)[WAIT@](Smettila di non fare niente e aiutami!)",[@]ワンワン！[WAIT@]（おしりが　かゆいんだ・・・)[WAIT@](ちょっと　てをかしてくれない？）,"[@]멍 멍![WAIT@](으으, 온몸이 너무 가려워!)[WAIT@](거기 가만히 있지 말고 도와줘!)","[@]¡Guau, guau![WAIT@](Grrr, ¡me pica mucho el trasero!)[WAIT@](¡Deja de pararte allí y dame una mano!)","[@]¡Guau, guau![WAIT@](Grrr, ¡me pica mucho el trasero!)[WAIT@](¡No te quedes ahí pasmado y échame una mano!)","[@]Au au![WAIT@](Argh, meu bumbum está coçando!)[WAIT@](Não fique aí parado, me ajuda!)","[@]Hau hau![WAIT@](Grrr, tyłek mnie swędzi!)[WAIT@](Przestań tak sterczeć i mi pomóż!)","[@]Wuff wuff![WAIT@](Grrr, mein Hintern juckt!)[WAIT@](Hör auf hier so rumzustehen und hilf mir!)","[@]Гав-гав![WAIT@](Гр-р-р, как же зад чешется!)[WAIT@](Что стоишь, помогай!)","[@]Гав-гав![WAIT@](Гр-р-р, до чого ж зад свербить!)[WAIT@](Годі стояти на місці, допомагай!)",[@]汪汪！[WAIT@]（呃——，我的屁股好痒啊！）[WAIT@]（别光站在那儿，快帮我一把！）,
DIALOGUE_PODUNK_WOOF_2-OPT_0,Yes,Oui,Sì,はい,알겠어,Sí,Sí,Sim,Tak,Ja,Да,Так,是,
DIALOGUE_PODUNK_WOOF_2-OPT_1,No,Non,,いいえ,싫어,,,Não,Nie,Nein,Нет,Ні,否,
DIALOGUE_PODUNK_WOOF_3,[@][Ninten] gave Mick a good scratch!,[@][Ninten] gratte Mick vigoureusement !,[@][Ninten] ha fatto i grattini a Mick!,[@][Ninten]は　ミックを　かいてあげた。,[@][Ninten][particle:Ninten:0] 믹을 긁어줬다!,[@]¡[Ninten] le dio a Mick una buena rascada!,[@]¡[Ninten] le ha dado una buena rascada a Mick!,[@][Ninten] deu uma bela coçada no Mick!,[@][Ninten] poczochrał Micka po tyłku!,[@][Ninten] kraulte Mick!,[@][Ninten] как следует почесал Мика!,[@][Ninten] добряче почухав Міка!,[@][Ninten]给米克好好挠了挠痒！,
DIALOGUE_PODUNK_WOOF_4,"[@](Ahhh, many thanks.)[WAIT@](Wait a minute, you can understand me?)[WAIT@](You must have learned [color]Telepathy[/color]!)[WAIT@](That's great and all, but don't you dare use it on me by pressing [color][ui_select][/color] and selecting it within the [color]PSI menu[/color].)","[@](Ahhh, merci beaucoup.[WAITBR]Attends une minute, tu comprends ce que je dis ?[WAITBR]Alors tu as sûrement appris à utiliser la [color]Télépathie[/color] ![WAITBR]C'est bien beau tout ça, mais t'as pas intérêt à t'en servir sur moi en appuyant sur [color][ui_select][/color] et en sélectionnant l'option adéquate dans le [color]menu de PSI[/color] !","[@](Ahhh, grazie infinite.)[WAIT@](Un attimo, tu mi capisci?)[WAIT@](Devi aver imparato la [color]Telepatia[/color]!)[WAIT@](Mi fa piacere, ma non usarla su di me premendo [color][ui_select][/color] e selezionandola nel [color]Menu PSI[/color].)",[@]（ふぅ～　ありがとう。)[WAIT@](へぇ　きみ　ぼくの　ことばが　わかるんだ？)[WAIT@](きっと　[color]テレパシー[/color]が　つかえるんだね。)[WAIT@](いっておくけど　まちがっても　メニューから\n[color]ＰＳＩ[/color]って　ところを　えらんで　ボクに\nテレパシーを　つかっちゃ　ダメだからね！),"[@](아아... 진짜 고마워.)[WAIT@](잠깐, 너 내 말이 들려?)[WAIT@](너 [color]텔레파시[/color]를 배웠구나!)[WAIT@](정말 좋은 소식이지만, 절대 [color][ui_select][/color][particle:ui_select:2] 누르고 [color]PSI[/color]\n메뉴에서 텔레파시를 선택해 나한테 쓰지 마.)","[@](Ahhh, muchas gracias.)[WAIT@](Espera un minuto, ¿puedes entenderme?)[WAIT@](¡Debiste de haber aprendido [color]Telepatía[/color]!)[WAIT@](Eso es genial y todo, pero no te atrevas a usarlo en mí presionando [color][ui_select][/color] y seleccionándolo dentro del [color]menú PSI[/color].)","[@](Aaah, muchas gracias.)[WAIT@](Un momento, ¿puedes entenderme?)[WAIT@](¡Parece que has aprendido la [color]Telepatía[/color]!)[WAIT@](Eso está muy bien y tal, pero ni se te ocurra usarla conmigo pulsando [if input:gamepad]el botón[else]la tecla[/if] [color][ui_select][/color] y seleccionándola en el [color]menú PSI[/color].)","[@](Ahhh, muito obrigado.)[WAIT@](Espera, você consegue me entender?)[WAIT@](Então você deve ter aprendido [color]Telepatia[/color]!)[WAIT@](Isso é legal e tal, mas não se atreva a usá-la em mim apertando [color][ui_select][/color] e selecionando-a dentro do [color]menu de PSI[/color].)","[@](Ahhh, wielkie dzięki.)[WAIT@](Chwila, ty mnie rozumiesz?)[WAIT@](Pewnie nauczyłeś się [color]Telepatii[/color]!)[WAIT@](No super, świetnie, ale nie waż się używać jej na mnie, wciskając [color][ui_select][/color] i wybierając ją w [color]menu PSI[/color].)","[@](Ahhh, vielen Dank.)[WAIT@](Warte, du kannst mich verstehen?)[WAIT@](Du musst [color]Telepathie[/color] gelernt haben!)[WAIT@](Schön und gut, aber wage es ja nicht, [color][ui_select][/color] zu drücken um es im [color]PSI-Menü[/color] auf mich auszuwählen.)","[@](А-а-ах, благодарствую.)[WAIT@](Так, секундочку... Ты меня понимаешь?)[WAIT@](Ты, скорее всего, познал [color]телепатию[/color]!)[WAIT@](Это, конечно, отлично, но не вздумай нажимать [color][ui_select][/color], заходить в [color]раздел «Психокинез»[/color] и использовать свою [color]телепатию[/color] на мне!)","[@](А-а-ах, дуже дякую.)[WAIT@](Стій... Ти мене розумієш?)[WAIT@](Ти, напевно, вивчив [color]Телепатію[/color]!)[WAIT@](Це, звичайно, чудово, але не надумай використовувати її на мені, натиснувши [color][ui_select][/color] та обравши її в [color]розділі «Психокінез»[/color]!)",[@]（啊啊啊，感激不尽。）[WAIT@]（等一下，你能听懂我说话？）[WAIT@]（你一定是学会了[color]心灵感应[/color]吧！）[WAIT@]（那倒是挺厉害的，不过你可别通过按[color][ui_select][/color]并在[color]PSI菜单[/color]里选择它来对我使用哦。）,
DIALOGUE_PODUNK_WOOF_8,[@](And don't even think of using it by simply holding down [color][ui_toggle][/color] and pressing [color][ui_accept][/color].),Et ne pense même pas à l'utiliser plus facilement en maintenant [color][ui_toggle][/color] enfoncé et en appuyant sur [color][ui_accept][/color].),[@](E non pensare nemmeno di usarla tenendo premuto [color][ui_select][/color] e premendo [color][ui_accept][/color].),[@]([color][ui_toggle][/color][if input:gamepad]ボタン[else]キー[/if]を　おしながら\n[color][ui_accept][/color][if input:gamepad]ボタン[else]キー[/if]を　おしても　テレパシーが\nつかえるとおもうけど・・・[WAITBR]ダメだからね！）,[@]([color][ui_toggle][/color][particle:ui_toggle:3] [color][ui_accept][/color][particle:ui_accept:2] 눌러 사용하는 건 더욱더!),[@](Y ni se te ocurra pensar usarlo simplemente manteniendo [color][ui_toggle][/color] y presionando [color][ui_accept][/color].),[@](Y ni siquiera pienses en usarla manteniendo [color][ui_toggle][/color] y pulsando [color][ui_accept][/color].),[@](E nem mesmo pense em usá-la simplesmente segurando [color][ui_toggle][/color] e apertando [color][ui_accept][/color].),[@](I nawet nie myśl o używaniu jej poprzez przytrzymanie [color][ui_toggle][/color] i wciśnięcie [color][ui_accept][/color].),"[@](Und denk gar nicht erst daran, einfach [color][ui_toggle][/color] zu halten und [color][ui_accept][/color] zu drücken!)",[@](И только посмей быстро использовать её\nсочетанием [if input:gamepad]кнопок[else]клавиш[/if] [color][ui_toggle][/color] + [color][ui_accept][/color]!),"[@](І навіть не думай використовувати її натисканням [color][ui_accept][/color], перед цим затиснувши [color][ui_toggle][/color].)",[@]（而且，按住[color][ui_toggle][/color]后再按下[color][ui_accept][/color]来使用这个能力的念头更是想都别想。）,
DIALOGUE_PODUNK_WOOF_9,[@]Whimper...,[@]*gémit*...,[@]*gemito*,[@]ク～ン・・・。,[@]끄응...,[@]*Bostezo*...,[@]*sollozo*...,[@]Caim...,[@]*Warczenie*...,[@]*Wimmer* ...,[@]Ау-у-у...,[@]Ау-у-у...,[@]呜呜…,
DIALOGUE_PODUNK_WOOF_SPEAKER_Mick,Mick,,,ミック,믹,,,,,,Мик,Мік,米克,
DIALOGUE_PODUNK_WOOF_ANIMALS_0,"[@]Woof woof![WAIT@](If you see any other animals, try listening to their thoughts.)","[@]Ouaf ouaf ![WAITBR](Si tu rencontres d'autres animaux, essaye de lire dans leurs pensées.)","[@]Bau bau![WAIT@](Se incontri altri animali, prova ad ascoltare i loro pensieri.)",[@]ワンワン！[WAIT@]（どうぶつと　おはなし　したかったら\nテレパシーを　つかってごらん。　ワンッ！）,"[@]멍 멍![WAIT@](다른 동물들을 만나게 되면, 텔레파시로 생각을\n들여다봐 봐)","[@]¡Guau, guau![WAIT@](Si ves a otros animales, trata de escuchar sus pensamientos.)","[@]¡Guau, guau![WAIT@](Si ves a otros animales, intenta escuchar sus pensamientos.)","[@]Au au![WAIT@](Se você ver outros animais, tente escutar os pensamentos deles.)","[@]Hau hau![WAIT@](Jeśli zobaczysz inne zwierzęta, spróbuj posłuchać ich myśli.)","[@]Wuff wuff![WAIT@](Wenn du noch andere Tiere siehst, versuch ihre Gedanken zu lesen.)",[@]Гав-гав![WAIT@](Увидишь любых других животных — попробуй прочитать их мысли.),"[@]Гав-гав![WAIT@](Якщо побачиш інших тварин, спробуй прочитати їхні думки.)",[@]汪汪！[WAIT@]（要是见到了其他动物，也试着听听它们的想法吧。）,
DIALOGUE_PODUNK_WOOF_ANIMALS_SPEAKER_Mick,Mick,,,ミック,믹,,,,,,Мик,Мік,米克,
