key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN,pr
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_JANITOR_ROOF_UNCHECKED_0,"[@]What is it now?![D] I'm busy!\n[W@]If you need my help, you'll have to come back later!\n[W@]Now get!\n","[@]Qu'est-ce que tu veux ?![D] Je suis occupé ![W@]Si tu as besoin de moi, il va falloir revenir plus tard ![W@]Allez, file !","[@]Che c'è?![D] Ho da fare!\n[W@]Se hai bisogno, torna più tardi!\n[W@]Vai via!\n\n",[@]はいってます！[D]って　ここはトイレじゃないけどな。[W@]いま　てがはなせないんだ。[D]あとでおいで。　,[@]이번엔 또 뭐냐?![D] 바빠 죽겠구만![W@]뭐가 필요하면 나중에 다시 와라![W@]가! 빨리!,"[@]¡¿Y ahora qué?![D] ¡Estoy ocupado!\n[W@]¡Si necesitas mi ayuda, tendrás que volver más tarde!\n[W@]¡Fuera de aquí!\n","[@]¡¿Qué quieres?![D] ¡Estoy ocupado!\n[W@]¡Si me necesitas para algo, tendrás que volver más tarde!\n[W@]¡Ahora, largo!","[@]O que você quer?![D] Eu tô ocupado!\n[W@]Se você precisa de alguma coisa, volta depois!\n[W@]Vaza!\n","[@]Co znowu?![D] Zajęty jestem!\n[W@]Jeżeli chcesz żebym ci pomógł, wróć tu później.\n[W@]A teraz spadaj!","[@]Was ist denn jetzt schon wieder?![D] Ich bin beschäftigt!\n[W@]Wenn du meine Hilfe brauchst, musst du später wiederkommen!\n[W@]Jetzt verschwinde!","[@]Чего тебе?![D] Я занят!\n[W@]Если что-то нужно, приходи позже!\n[W@]А теперь не мешай!","[@]Та що ж вам, клятим, треба?![D] Я зайнятий!\n[W@]Якщо хочете щось взяти, повертайтеся пізніше![W@]А тепер киш звідси!",[@]又怎么了？！[D]我正忙着呢！[W@]要是想找我帮忙，晚点再来吧！[W@]快走开！,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_JANITOR_ROOF_UNCHECKED_SPEAKER,Janitor,Concierge,Bidello,ようむいん,수위,Conserje,Conserje,Zelador,Woźny,Hausmeister,Уборщик,Прибиральник,校工,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_JANITOR_SPEAKER,Janitor,Concierge,Bidello,ようむいん,수위,Conserje,Conserje,Zelador,Woźny,Hausmeister,Уборщик,Прибиральник,校工,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_LABRUMORGIRL_0,"[@]Did you hear the rumors?\n[W@]Apparently, when the school closes at night,[D:6] a strange man can be seen lurking in the lab...\n","[@]Hé, t'as entendu les rumeurs ?[W@]Il paraît que la nuit, quand l'école est fermée,[D:6] y'a un mec bizarre qui rôde dans le labo...","[@]Hai saputo?\n[W@]Sembra che di notte, quando la scuola è chiusa,[D:6] si aggiri un uomo sospetto nel laboratorio...\n\n",[@]へんなうわさ　きかなかったぁ？[W@]・・・わたし　きいた。[W@]よるの　りかしつには[D:6] なぞの　おとこが[BR]あるきまわってるんだって・・・,"[@]그 소문 들었어?[W@]학교가 새벽에 문 닫고 나면,[D:6] 수상한 사람이 실험실 주위를 어슬렁거린대...","[@]¿Escuchaste los rumores?\n[W@]Al parecer, cuando cierran la escuela en la noche,[D:6] se ve un hombre extraño merodeando por el laboratorio...","[@]¿Te has enterado?[W@]Al parecer, cuando el cole cierra de noche,[D:6] aparece un hombre raro por el laboratorio...","[@]Você ouviu os boatos?[W@]Dizem que, quando a escola fecha à noite,[D:6] um homem estranho pode ser visto vagando pelo laboratório...","[@]Słyszałeś plotki?\n[W@]Słuchy głoszą, że w nocy, kiedy szkoła jest zamknięta[D:6] po laboratorium myszkuje jakiś dziwny mężczyzna...\n","[@]Hast du schon die Gerüchte gehört?\n[W@]Angeblich sieht man nachts, wenn die Schule geschlossen ist,[D:6] einen gruseligen Mann im Labor herumschleichen ...","[@]А ты тоже слышал?\n[W@]Говорят, когда школа закрывается на ночь, [D:4]по лабораторной ходит странный человек...","[@]А ти чув?[W@]Кажуть,[DELAY:3] коли школа закривається на ніч,[DELAY:3] у лабораторії бродить дивний чоловік...\n",[@]你听说过那个传闻吗？[W@]据说，每当学校晚上关门之后，[D:6]总能看到一个奇怪的人影在实验室徘徊…,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_LABRUMORGIRL_SPEAKER,Wendy,Wendy,,ウェンディ,웬디,,,,,,Венди,Венді,温迪,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_LATESNITCHGIRL_0,"[@]O[DELAY:4:4]ooh, you’re late for class![W@]I’m telling!","[@]O[DELAY:4:4]ooh, t'es en retard pour les cours, hein ![W@]J'vais tout raconter !","[@]O[DELAY:4:4]ooh, sei in ritardo![W@]Ora lo dico alla maestra!\n",[@]あーっ。[D][BR]ちこくはいけないんっだーっ。[W@]せんせいに　いってやろっーと！,"[@]우[DELAY:4:4]우우우, 지각![W@]선생님께 일러야지!","[@]¡U[DELAY:4:4]yyy, llegaste tarde a clase![W@]¡Te voy a acusar!","[@]¡U[DELAY:4:4]yyy, llegas tarde a clase![W@]¡Me voy a chivar!","[@]I[DELAY:4:4]hhh, você está atrasado![W@]Eu vou contar pra tia!","[@]O[DELAY:4:4]ooo, spóźniłeś się na zajęcia![W@]Naskarżę na ciebie!","[@]O[DELAY:4:4]ooh, du kommst zu spät zum Unterricht![W@]Das werde ich petzen!",[@]А[DELAY:2:6]-а-а![D:4] Ты опоздал![W@]Я всё учителю расскажу!,[@]O[DELAY:4:4]-о-о-о-о![D] Ти запізнився на урок![W@]Я все вчителю розповім!,[@]哦[DELAY:4:4]——你上课迟到啦！[W@]我要去告状！,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_LATESNITCHGIRL_SPEAKER,Grace,Grace,,グレース,그레이스,,,,,,Грейс,Грейс,格蕾丝,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_LIBRARYSNEEZEGIRL_0,"[@]Sh-hhhhh!\n[W@]We gotta keep quiet in the library, or else we’ll get our a[DELAY:4:3]... a-ah[DELAY:4:3]...\n[W@]AHH--CHOO!!\n","[@]Chhhhhht ![W@]Il faut pas faire de bruit dans la bibliothèque, sinon on va s'en prendre plein la[D:4:3]... a-ah[D:4:3]... [WAIT]AAA-TCHOUUM !","[@]Sh-hhhhh!\n[W@]Dobbiamo fare silenzio in biblioteca, se no ci e[DELAY:4:3]... e-eh[DELAY:4:3]...\n[W@]EHH--CCIÙ!!\n\n",[@]しーっ！[D:6][BR]としょしつで　おおごえだしちゃ[BR]いっけないのよォ！[W@]じゃないと　せんせいからっ[DELAY:4:3]・・・[BR]ハッ[DELAY:4:3]・・・ハッ[DELAY:4:3]・・・ハーーーックション！！,"[@]쉬-이이이이이잇![W@]도서관에서는 정숙해야지, 안 그러면 우리 에[DELAY:4:3]... ㅇ-엣[DELAY:4:3]...[W@]에엣--취이이!!",[@]¡Cállate!\n[W@]Tenemos que estar calladitos en la librería o nos van a[DELAY:4:3]... a-ah[DELAY:4:3]...\n[W@]¡¡AAA--CHUU!!,"[@]¡Chitón![W@]Tenemos que estar callados en la biblioteca, o si no, nos van a[DELAY:4:3]... a-ah[DELAY:4:3]...[W@]¡¡ACHÍS!!","[@]Shhhhh![W@]Tem que fazer silêncio na biblioteca, senão a gente leva uma[DELAY:4:3]... a-ah[DELAY:4:3]...[W@]ATCHIM!!","[@]Cśśśśśś!\n[W@]Musimy być cicho w bibliotece, albo dostanie się na[DELAY:4:3]... a-aa[DELAY:4:3]...\n[W@]A-PSIK!","[@]Pschhhhht!\n[W@]Wir müssen leise in der Bibliothek sein, ansonsten bekommen wir H[DELAY:4:3]...a-ah [DELAY:4:3]...\n[W@]HA--TSCHIE!!","[@]Ч-щ-щ-щ-щ![W@]В библиотеке нельзя шуметь, а иначе а[DELAY:4:2]... а-а-а[DELAY:4:3]...\n[W@]А-А-А-АПЧХИ!!!","[@]Ш-ш-ш-ш-ш-ш-ш-ш, тихо!\n[W@]У бібліотеці шуміти заборонено, інакше нам а[DELAY:4:3]... а-а-а[DELAY:4:3]...\n[W@]А-А-А-АПЧХІ!!""",[@]嘘——！[W@]在图书馆里要保持安静，不然我们会遭大[DELAY:4:3]…啊[DELAY:4:3]…[W@]啊——嚏！！,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_LIBRARYSNEEZEGIRL_SPEAKER,Linda,Linda,,リンダ,린다,,,,,,Линда,Лінда,琳达,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_LLOYDBULLYBOY_0,"[@]I still can't get over what happened this morning![W@]I knew [LLOYD] was a wuss, but seeing it for myself was hilarious!","[@]J'en reviens toujours pas de ce qui s'est passé ce matin ![W@]Je savais que [LLOYD] était une mauviette, mais le voir pour de vrai, c'était trop drôle !","[@]Sto ancora pensando a stamattina![W@]Lo so che [LLOYD] è un pappamolle, ma vederlo dal vivo fa morire dal ridere!\n",[@]きょう　あさのこと　いまだにわらえるよ。 [W@][LLOYD]が　よわむしけむしなことは　しってたけど[BR]まさか　そこまでとはねぇ。,[@]오늘 아침 일은 아직도 못 잊겠어![W@][LLOYD][particle:LLOYD:1] 완전 겁쟁이인 건 알았지만 직접 보니까 진짜 웃기더라!,"[@]¡Aún no me creo lo que pasó en la mañana![W@]Sabía que [LLOYD] era un debilucho, ¡pero verlo en vivo y en directo fue graciosísimo!","[@]¡Todavía no me puedo creer lo de esta mañana![W@]Ya sabía que [LLOYD] era un gallina, ¡pero verlo con mis propios ojos ha sido tronchante!","[@]Ainda tô rindo do que aconteceu hoje de manhã![W@]Eu sabia que o [LLOYD] era um cagão, mas ver ao vivo é muito mais engraçado!","[@]Nadal myślę o tym co się stało tego ranka![W@]Wiedziałem, że [LLOYD] to tchórz, ale zobaczenie tego na własne oczy było prześmieszne!","[@]Ich kann immer noch nicht fassen, was heute Morgen passiert ist![W@]Ich wusste, dass [LLOYD] ein Feigling ist, aber es selbst zu sehen, war zu komisch!","[@]Ха-ха-ха! Ты бы видел, что было утром![W@]Понятно, что [LLOYD] та ещё тряпка, но видеть это вживую ещё смешнее!","[@]Ха-ха-ха![DELAY:4] Ніяк не можу перестати сміятися від того, що сталося цього ранку!\n[W@]Я знав, що [LLOYD] — той ще розмазня, але побачити це наживо?[DELAY:4] Взагалі кумедія!",[@]一想到今天早上发生的事，我就忍不住想笑！[W@]我早就知道[LLOYD]他是个怂蛋了，但亲眼看到那一幕还是太好笑了！,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_LLOYDBULLYBOY_1,"[@]Hey, look![D] It's the scaredy-cat!","[@]Hé, regardez ![D] C'est la poule mouillée !",[@]Guarda chi c'è![D] Il fifone!\n,[@]おい　みんなみろよ！[D][BR]やーい　よわむしけむし！,"[@]야, 봐라![D] 찐따 지나간다!",[@]¡Eh mira![D] ¡Es el miedoso!,"[@]¡Eh, mirad![D] ¡El miedica!",[@]Olha só![D] É o bebezão!,"[@]Hej, patrzcie![D] Tchórzofretka wróciła!","[@]Hey, schau an![D] Es ist der Angsthase!",[@]Опа![D] Трусишка идёт!,"[@]Гей, дивіться![D] Це ж той боягуз!",[@]嘿，快看！[D]是那个小怂蛋！,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_LLOYDBULLYBOY_SPEAKER,Christopher,Christopher,,クリストフ,크리스토퍼,,,Cristopher,,,Кристофер,Крістофер,克里斯托弗,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_MARIOFANBOY_0,"[@]Have you ever played Super Mario Bros. 7?\n[W@]My uncle works at [NINTEN]do, and he gave me a cartridge. It’s really fun!\n[W@]Who knew Mario had grandkids!",[@]T'as déjà joué à Super Mario Bros. 7 ?[W@]Y'a mon tonton qui travaille chez [NINTEN]do et qui m'a donné une cartouche du jeu. Il est trop bien ![W@]Je savais pas que Mario avait des petits-enfants !,"[@]Hai giocato a Super Mario Bros. 7?\n[W@]Mio zio lavora alla [NINTEN]do, e me l'ha regalato. È divertente!\n[W@]Non lo sapevo che Mario aveva dei nipoti!\n",[@]あのゲーム　やった？[BR]おれ　まだ　やってないんだ。,"[@]혹시 슈퍼 마리오 7 해본 적 있어?[W@]우리 삼촌이 [NINTEN]도에서 일하는데 카트리지를 하나 줬거든, 엄청 재밌어![W@]설마 마리오한테 손자가 있을 줄이야!","[@]¿Has jugado al Super Mario Bros. 7?\n[W@]Mi tío trabaja en [NINTEN]do, y me dio un cartucho. ¡Es súper divertido!\n[W@]¡Quién hubiera sabido que Mario tenía nietos!",[@]¿Has jugado a Super Mario Bros. 7?[W@]Mi tío trabaja en [NINTEN]do y me ha dado un cartucho. ¡Es superdíver![W@]¡No sabía que Mario tenía nietos!,"[@]Você já jogou Super Mario Bros. 7?[W@]Meu tio trabalha na [NINTEN]do, e conseguiu um cartucho para mim. É bem da hora![W@]Quem diria que o Mario tinha netos!","[@]Graliście już w Super Mario Bros. 7?\n[W@]Mój wujek pracuje w [NINTEN]do i dał mi kartridż. To świetna zabawa!\n[W@]Kto by pomyślał, że Mario miał wnuki?!","[@]Hast du schon mal Super Mario Bros. 7 gespielt?\n[W@]Mein Onkel arbeitet bei [NINTEN]do und hat mir eine Karte geschenkt. Das macht echt Spaß!\n[W@]Wer hätte gedacht, dass Mario Enkel hat!","[@]Ты играл в Super Mario Bros. 7?\n[W@]Мой дядя работает в «[NINTEN]до», и он подарил[BR]мне картридж. Классная игра!\n[W@]Только я не понял, почему он теперь с дубиной и в шкуре...","[@]Ти грав у Super Mario Bros. 7?\n[W@]Мій дядько працює в [NINTEN]до, і він подарував мені картридж з грою. Вона дуже кумедна!\n[W@]Я навіть і не знав, що Маріо вміє так спритно орудувати палицею!",[@]你玩过《超级玛丽7》吗？[W@]我叔叔就在[NINTEN]堂上班，他带给我过一盒卡带。[BR][WAIT]真的超好玩！[W@]我是真没想到超级玛丽他居然还有个孙子！,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_MARIOFANBOY_SPEAKER,Rick,Rick,,リック,릭,,,,,,Рик,Рік,里克,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_MISSMERRYSVILLEGIRL_0,[@]My mom says that I’m pretty enough to run for Miss Merrysville! [WAIT]Don’t you agree?,"[@]Ma maman, elle dit que je suis assez belle pour participer au concours de Miss Trou-Paumé ! [WAIT]T'es pas d'accord ?",[@]La mamma dice che sono così bella da essere Miss Merrysville! [WAIT]Tu che dici?\n,[@]あたし　スージー。[BR]ミス・いなかまちに　えらばれたのよ。[W@]ママもあたしのこと　きれいって　いってくれるの！[BR]あなたもそうおもわない？,[@]우리 엄마는 내가 미스-땡스기빙에 나가도 될 만큼 예쁘대![WAIT] 너도 그렇게 생각하지?,[@]¡Mi mami dice que soy suficientemente linda para ser miss Merrysville! [WAIT]¿No estás de acuerdo?,[@]¡Mi mamá dice que soy muy guapa y que podría presentarme a Miss Merrysville! [WAIT]¿No piensas lo mismo?,[@]Minha mãe diz que sou tão bonita que poderia participar do Miss Gratidão![W@]Você não concorda?,"[@]Moja mama mówi, że z moją urodą mogłabym zostać Miss Merrysville! [WAIT]Zgodziłbyś się?","[@]Meine Mama hat gesagt, dass ich hübsch genug bin, um bei der Miss Merrysville mitzumachen! [WAIT]Findest du das auch so?","[@]Моя мама говорит, что я красивая и подхожу на роль Мисс Меррисвиль! [WAIT]А ты как думаешь?","[@]Моя мама каже,[DELAY:3] я така красива,[DELAY:3] що можу стати кандидатом на «Міс Меррісвіль»![WAIT] А ти як вважаєш?\n",[@]我妈妈说，[BR]我的长相完全可以去竞选“梅里斯维尔镇花”呢！[BR][WAIT]你也这么认为吧？,[@]My mom says that I’m pretty enough to run for Miss Thanksgiving! [WAIT]Don’t you agree?
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_MISSMERRYSVILLEGIRL_0-OPT_0,Yes,Si,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так,是,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_MISSMERRYSVILLEGIRL_0-OPT_1,No,Non,,いいえ,아니오,,,Não,Nie,Nein,Нет,Ні,否,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_MISSMERRYSVILLEGIRL_1,"[@]You’re not too far off from Mr. Merrysville either, cutie.","[@]Toi aussi tu pourrais presque participer au concours de Mister Trou Paumé, aussi.","[@]Tu invece potresti essere Mr. Merrysville, carino.\n",[@]フフッ　ありがと。　あなたも　すてきよ。,"[@]너도 미스터-땡스기빙이랑 그렇게 멀어 보이진 않네, 이 귀요미!","[@]A ti tampoco te falta mucho para ser Mister Merrysville, lindura.","[@]Tú tampoco estás muy lejos de ser Mister Merrysville, bombón.","[@]Você também não tá tão longe de ser um Mister Gratidão,[D:6] fofinho.","[@]Tobie też niewiele brakuje do Mister Merrysville, słodziaku.","[@]Du bist auch nicht weit entfernt vom Mister Merrysville, Süßer.","[@]Ты не так далеко от Мистера Меррисвиля, красавчик.","[@]А ти й сам недалеко від Містера Меррісвіль, красень.\n",[@]你也很有角逐“梅里斯维尔镇草”的潜质嘛，小可爱。,"[@]You’re not too far off from Mr. Thanksgiving either, cutie."
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_MISSMERRYSVILLEGIRL_2,"[@]Well, my mom also says that jealousy is a disease![W@]You're just as mean and ugly as that nerd [LLOYD].[W@]I hope you die alone with him.","[@]Eh ben, ma maman, elle dit aussi que la jalousie, c’est une maladie ![W@]T'es aussi méchant et moche que [LLOYD] l'intello.[W@]J'espère que tu vas mourir tout seul avec lui.",[@]La mamma dice anche che la gelosia è una malattia![W@]Sei brutto e cattivo come quel pappamolle di [LLOYD].[W@]Spero che moriate da soli.,[@]まぁ　ひどい！[W@]あなたのほうが　ブス！[BR]うすのろぶたって　かんじよ！[W@]あのよわむし　[LLOYD]のように[BR]メガネでも　かけなおしてきなさいよ！[D:6][BR]ホントに　イラつく！,"[@]흥, 우리 엄마는 질투는 병이랬어![W@]넌 그 안경, [LLOYD]만큼 못되고 못생겼어.[W@]걔랑 같이 평생 외롭게 살다가 죽어버려.","[@]¡Pues, mi mami también dice que la envidia es una enfermedad!\n[W@]¡Eres igual de tonto y feo que ese baboso de [LLOYD]!\n[W@]Ojalá te mueras solo con él. ",[@]¡Pues mi mamá también dice que los celos son una enfermedad![W@]Eres igual de tonto y feo que el cabeza de chorlito de [LLOYD].[W@]Ojalá que te mueras solo con él.,"[@]Bem, minha mãe também diz que a inveja é uma doença![W@]Você é burro e feio que nem o nerd do [LLOYD].[W@]Espero que você morra sozinho com ele.","[@]Cóż, moja mama też mówi, że zazdrość to zaraza!\n[W@]Jesteś tak głupi i brzydki jak ten pajac [LLOYD].[W@]Mam nadzieję, że obaj umrzecie w samotności.","[@]Tja, meine Mama hat auch gesagt, dass Eifersucht eine Krankheit ist![W@]Du bist genauso doof und hässlich wie dieser Nerd [LLOYD].[W@]Ich hoffe, ihr sterbt einsam.\n","[@]Ах так?[D:6] А ещё моя мама говорит, что завидуют только дураки![W@]Ты такой же злой и страшный, как тот зануда [LLOYD]![W@]Надеюсь, вы умрёте в один день!","[@]Ах, так?![D] А ще моя мама каже, що від заздрощів люди старіють![W@]Ти такий же дурний і некрасивий, як той бовдур [LLOYD]![W@]Cподіваюся, ти помреш на самоті разом з ним.",[@]哼，我妈妈还说嫉妒是一种病！[W@]你就和那个书呆子[LLOYD]一样又蠢又坏。[W@]你们两个一块孤独终老去吧！,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_MISSMERRYSVILLEGIRL_3,"[@]Well well well, if it isn't [LLOYD].[W@]I know what you are...[D:8] [F:1.8]just a big meanie![/F][W@]Even with those glasses,[D:6] you can't appreciate true beauty when it's standing right in front of you.[W@]All the other boys can tell how pretty I am,[D:6] so why can't you?","[@]Oh bah alors,[D:6] voilà [LLOYD] ![W@]Je sais ce que t'es, toi...[D:8] [F:1.8]T'es juste un gros méchant ![/F][W@]Même avec tes lunettes,[D:6] tu sais même pas reconnaître la vraie beauté quand elle est devant toi.[W@]Tous les autres garçons me trouvent jolie,[D:6] alors pourquoi pas toi ?","[@]Guarda chi si fa vedere, ciao [LLOYD].[W@]Io so cosa sei...[D:8] [F:1.8]sei cattivo![/F][W@]Cosa li porti a fare gli occhiali,[D:6] se neanche riconosci la bellezza quando ti si para davanti?[W@]Tutti gli altri ragazzi lo capiscono che sono bella,[D:6] perché tu no?",[@]あらあら　[LLOYD]さん。[W@]メガネをかけてるのに　あたしの　びぼうが　みえないの？[W@]ほかの　だんしから[BR]「おまえ　みる　めが　ねーな」[BR]って　いわれるわよ。[W@]メガネ　だけに。,"[@]뭐야 뭐야, [LLOYD] 아냐?[W@]네 정체 다 알아...[D:8] [F:1.8]진짜 못된 멍청이![/F][W@]그 안경을 쓰고도,[D:6] 네 눈앞에 있는 진짜 아름다움은 못 알아보는구나.[W@]다른 남자애들은 다 내가 예쁜 걸 아는데, [D:6]넌 왜 못 알아봐 주는 거야!","[@]Vaya, vaya, vaya, pero si es [LLOYD].[W@]Yo sé lo que eres...[D:8] [F:1.8]¡un gran y miserable idiota![/F][W@]Ni con esos lentes puestos,[D:6] eres capaz de apreciar la verdadera belleza cuando está frente a ti.[W@]Todos los otros niños ven lo linda que soy,[D:6] ¿por qué tú no?","[@]¡Vaya, vaya, vaya! Pero si es [LLOYD].\n[W@]Sé muy bien lo que eres...[D:8] [F:1:8]¡un pedazo de borde![/F]\n[W@]Incluso con esas gafotas que tienes,[D:6] no eres capaz de apreciar la belleza divina cuando la tienes delante.\n[W@]Todos los demás chicos pueden ver lo guapa que soy,[D:6] ¿por qué tú no?","[@]Ora ora ora, se não é o [LLOYD].[W@]Eu sei o que você é...[D:8] [F:1.8]você é um grande bocó![/F][W@]Mesmo com esses óculos,[D:6] você não consegue apreciar a verdadeira beleza que está na sua frente.[W@]Todos os outros garotos falam o quão bonita eu sou,[D:6] então por que você não?","[@]Proszę, proszę, toż to [LLOYD].[W@]Wiem, kim naprawdę jesteś...[D:8] [F:1.8]strasznym bucem![/F][W@]Nawet w tych grubych szkłach[D:6] nie potrafisz dostrzec prawdziwej piękności, mimo że patrzy ci w oczy.[W@]Wszyscy inni chłopcy widzą, jaka jestem piękna,[D:6] więc czemu ty nie możesz?","[@]Na, na, na, wenn das nicht [LLOYD] ist.[W@]Ich weiß, was du bist ...[D:8] [F:1.8]einfach nur ein großer Fiesling![/F][W@]Selbst mit dieser Brille[D:6] kannst du eine wahre Schönheit nicht erkennen, wenn sie direkt vor dir steht.[W@]Alle anderen Jungs sehen, wie hüsch ich bin,[D:6] also warum nur du nicht?","[@]Ах, кого я вижу![W@][LLOYD], ты...[D:8] [F:1.8]самый настоящий вредина![/F][W@]Даже с огромными очками ты не можешь признать всю мою истинную красоту![W@]Все мальчики могут сказать, насколько я красивая,[D:6] а ты почему-то не можешь?!","[@]Ох, кого я бачу?[D] Невже це [LLOYD]?\n[W@]Я знаю, що ти...[D:8] [F:1.8]справжнісінький капосник![/F]\n[W@]Навіть у окулярах з такими товстими лінзами ти не здатний побачити мою красу.\n[W@]Всі інші хлопчики кажуть, яка я чарівна,[D:6] а ти чого мовчиш?",[@]哎呀呀，这不是[LLOYD]嘛。[W@]我可知道你是怎么回事…[D:8][F:1.8]你就是个大坏蛋！[/F][W@]就算戴着那副眼镜，[D:6]站在你面前你也看不出什么是美。[W@]别的男孩子都知道我有多漂亮，[D:6]怎么你就看不出来呢？,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_MISSMERRYSVILLEGIRL_SPEAKER,Suzy,Suzy,,スージー,수지,,,,,,Сьюзи,С'юзі,苏茜,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_MUSICLOVINGGIRL_0,[@]Laa-la-laaa...[D] That's what being friends is about...[D] Laa-la-laaa...\n[W@]I love music most of all!\n,"[@]Laa-la-laaa...[D] Zats' ouate bihigne freinde zizeubawte... ♪[D] Laa-la-laaa...[W@]Moi, je sais chanter en anglais ! Eh ouais !",[@]Laa-la-laaa...[D] È questo il bello degli amici...[D] Laa-la-laaa...\n[W@]Mi piace un sacco la musica!\n\n,[@]ラララ・・・[D][BR]たんぽぽの　わたげを　そーらーに・・・[BR][D]ラララ・・・[W@]わたしは　おんがくが　いちばんすき。,[@]랄-라-라아아...[D] 친구란 그런 거야... [D] 랄-라-라아아...[W@]난 노래가 제일 좋아!,[@]Laa-la-laaa...[D]Porque de eso se trata la amistad...[D] Laa-la-laaa...\n[W@]¡Me gusta la música sobre todas las cosas!,"Laa, la, laaa...[D]Porque de eso trata la amistad...[D] Laa, la, laaa...[W@]¡La música es lo que más me gusta del mundo mundial!",[@]Laa-la-laaa...[D] Isso que é ser amigo...[D] Laa-la-laaa... [W@]Eu amo música mais que tudo!,[@]Laa-la-laaa...[D] Bo po to się przyjaciół ma...[D] Laa-la-laaa...\n[W@]Kocham muzykę ponad wszystko!,[@]Laa-la-laaa ...[D] Das ist was dir Freundschaft bringt ...[D] Laa-la-laaa ...\n[W@]Musik liebe ich am meisten!\n,[@]Ла-а-ла-ла-а-а...[D] Вот что значит дружба для нас...[D] Ла-а-ла-ла-а-а...\n[W@]Обожаю музыку!,[@]Ла-а-ла-ла-а-а...[D] Ось що означає дружба для нас...[D] Ла-а-ла-ла-а-а...\n[W@]А музику я особливо люблю!,[@]啦——啦——啦……♪[BR][D]这就是朋友的意义呀…♪[BR][D]啦——啦——啦……♪[W@]我最喜欢音乐啦！,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_MUSICLOVINGGIRL_SPEAKER,Elizabeth,Elizabeth,,エリザベス,엘리자베스,,,,,,Элизабет,Єлизавета,伊丽莎白,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_NOORDINARYDAUGHTER_0,[@]“I am no ordinary man!”\n[W@]Those are my dad's favorite words.\n,"[@]« Je ne suis pas une personne ordinaire ! »[W@]Voilà ce qu'il dit tout le temps, mon papa.",[@]“Io non sono come gli altri!”\n[W@]È la frase preferita di papà.\n\n,[@]おれを　ただのおじさんと　おもうなよ。[W@]っていうのが　うちのパパのくちぐせなの。,[@]“난 평범한 사람이 아니다!”[W@]우리 아빠가 제일 좋아하는 말이야.,[@]“¡No soy un hombre ordinario!”\n[W@]Esa es la frase favorita de mi papá.\n,[@]«¡No soy un tipo cualquiera!»\n[W@]Esa es la frase favorita de mi papá.,[@]“Eu não sou qualquer um!”\n[W@]É a frase favorita do meu pai.\n,[@]“Żaden ze mnie przeciętniak!”\n[W@]To ulubione słowa mojego taty.,[@]„Ich bin kein gewöhnlicher Mann!“\n[W@]Das ist der Lieblingssatz von meinem Papa.\n,[@]«Я не обычный прохожий!»\n[W@]Так любит говорить мой папа.,[@]«Я не простак!»\n[W@]Так любить говорити мій тато.,[@]“我可不是平庸之辈！”[W@]那是我爸爸最喜欢的一句话。,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_NOORDINARYDAUGHTER_SPEAKER,Janet,Janet,,ジャネット,자넷,,,,,,Джанет,Джанет,珍妮特,
