key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
BATTLE_MSG_STATUS_PSIBLOCKED_EFFECT,A mysterious force is preventing {n1}{name} from using {n4} PSI powers!,Une force mystérieuse empêche {n1}{name} d'utiliser ses pouvoirs PSI ¦,Una forza misteriosa impedisce a{n1}{name} di usare le sua abilità PSI!,{name}は　ふしぎなちからによって　PSI がつかえない！　,신비한 힘은 {name}{n0} PSI 파워를 사용하는 것을 막고 있다!,¡Una fuerza misteriosa previene que {n1}{name} pueda usar sus poderes PSI!,¡Una misteriosa fuerza le impide {n5}{name} usar sus poderes PSI!,Uma força misteriosa impede que {n1}{name} use seus poderes PSI!,Tajemnicza siła zabrania {n2} korzystać z mocy psychicznych!,"{n0}{n10} verspürt eine mystische Kraft, die {n6} daran hindert, {n4}e PSI-Kräfte einzusetzen!",Некая сила мешает {n2} пользоваться психокинезом!,Якась загадкова сила не дозволяє {n2} скористатися психокінезом!,一股神秘的力量阻止了{n1}{name}使用{n4}PSI力量！
BATTLE_MSG_STATUS_ROPE_EFFECT,{n0}{name} is tied up...,{n0}{name} est immobilisé{n6}...,{n0}{name} è imprigionat{n6}...,{name}は　うごけない！,{name}{n0} 묶여 움직일 수 없다...,{n0}{name} está atad{n6} y no puede moverse...,{n0}{name} está atad{n6} y no se puede mover...,{n0}{name} está amarrad{n4}...,{name} jest związan{n5}...,{n0}{n10} ist gefesselt ...,{name} связан{n6}...,{name} зв'язан{n7} і не може поворухнутися...,{n0}{name}被捆住了…
BATTLE_MSG_STATUS_SLEEPING_EFFECT,{n0}{name} is fast asleep!,{n0}{name} est complètement endormi...,{n0}{name} sta dormendo!,{name}は　ねむっている！,{name}{n0} 빠르게 잠들었다!,¡{n0}{name} esta profundamente dormido!,¡{n0}{name} está dormid{n6} como un tronco!,{n0}{name} está dormindo profundamente!,{name} śpi jak zabit{n5}!,{n0}{n10} schläft tief und fest!,{name} крепко спит!,{name} у глибокому сні!,{n0}{name}睡着了！
BATTLE_MSG_STATUS_STONE_EFFECT,{n0}{name} has been turned into a stone!,{n0}{name} est changé{n6} en pierre ¦,{n0}{name} è trasformat{n6} in pietra!,{name}は　からだが　いしになった！,{name}{n0} 돌로 변했다!,¡{n0}{name} fue convertido en piedra!,¡{n0}{name} está convertido en piedra!,{n0}{name} está transformad{n4} em pedra!,{name} został{n4} zamienion{n5} w kamień!,{n0}{n10} verwandelte sich in Stein!,{name} обращ{n7} в камень!,{name} перетвори{n6}ся на каміння!,{n0}{name}被石化了！
BATTLE_MSG_STATUS_SUNSTROKED_EFFECT,{n0}{name} suffered from sunstroke!,{n0}{name} souffre d'insolation ¦,{n0}{name} soffre per la scottatura!,{name}は　にっしゃびょうで　ダメージをうけた！,{name}{n0} 일사병으로 고생했다!,¡{n0}{name} esta sufriendo una insolación!,¡{n0}{name} sufre una insolación!,{n0}{name} está sofrendo de insolação!,{name} cierpi z powodu udaru!,{n0}{n10} erlitt einen Sonnenstich!,{name} страдает от солнечного удара!,{name} отрима{n6} сонячний удар!,{n0}{name}热得中暑了！
BATTLE_MSG_HEAL_STATUS_ASTHMA,{t0}{target} could breathe again!,{t0}{target} respire à nouveau ¦,{t0}{target} respira di nuovo!,{target}は　いきが\nできるようになった！,{target}{t0} 다시 제대로 숨을 쉴 수 있다!,¡{t0}{target} pudo volver a respirar!,¡{t0}{target} puede volver a respirar con normalidad!,{t0}{target} voltou a respirar!,{target} ponownie oddycha!,{t0}{t10} konnte wieder atmen!,{target} снова дышит!,{target} знову може дихати!,{t0}{target}可以呼吸了！
BATTLE_MSG_HEAL_STATUS_BLINDED,{t0}{target} could see again!,{t0}{target} a recouvré la vue ¦,{t0}{target} ci vede di nuovo!,{target}は　めが　みえるようになった！,{target}{t0} 다시 앞을 볼 수 있다!,¡{t0}{target} pudo volver a ver!,¡{t0}{target} puede volver a ver!,{t0}{target} voltou a enxergar!,{target} ponownie widzi!,{t0}{t10} konnte wieder sehen!,{target} снова всё видит!,{target} знову бачить!,{t0}{target}的视觉恢复了！
BATTLE_MSG_HEAL_STATUS_BURNED,{t0}{target}'s burns went away!,Les brûlures disparaissent du corps {t4}{target} ¦,{t0}{target} non è più scottat{t6}!,{target}の　からだの　ほのおがきえた！,{target}의 몸에 붙은 불이 꺼졌다!,¡Las quemaduras {t4}{target} desaparecieron!,¡Las quemaduras {t4}{target} han desaparecido!,As chamas d{t4} {target} apagaram!,Oparzenia {t1} zniknęły!,{t11} Verbrennung verschwand!,{target} больше не горит!,Опіки {t1} пройшли!,{t0}{target}的烧伤消退了！
BATTLE_MSG_HEAL_STATUS_COLD,{t0}{target}'s cold went away!,Le rhume {t4}{target} est passé ¦,{t0}{target} non ha più il raffreddore!,{target}の　カゼがなおった！,{target}의 감기가 다 나았다!,¡El resfriado {t4}{target} desapareció!,¡El resfriado {t4}{target} ha desaparecido!,{t0}{target} melhorou do resfriado!,Przeziębienie {t1} zniknęło!,{t11} Erkältung verschwand!,{target} выздоровел{t6}!,{target} вилікува{t6}ся!,{t0}{target}不再感冒了！
BATTLE_MSG_HEAL_STATUS_CONFUSED,{t0}{target} is no longer confused!,{t0}{target} a retrouvé ses esprits ¦,{t0}{target} non è più confus{t6}!,{target}は　きぶんが　よくなった！,{target}{t0} 더 이상 혼란스럽지 않다!,¡{t0}{target} ya no está confundid{t6}!,¡{t0}{target} ya no está confus{t6}!,{t0}{target} não está mais confus{t4},{target} nie jest już zdezorientowan{t5}!,{t0}{t10} ist nicht länger verwirrt!,{target} приходит в себя!,{target} більше не розгублен{t7}.,{t0}{target}不再混乱了！
BATTLE_MSG_HEAL_STATUS_FORGETFUL,{t0}{target} remembered how to perform {t4} special techniques!,{t0}{target} se souvient de ses techniques spéciales ¦,{t0}{target} si è ricordat{t6} le sue tecniche speciali!,{target}は　とくぎを　おもいだした！,{target}{t0} 스킬에 대해 선명히 기억해 냈다!,¡{t0}{target} recordó cómo ejecutar sus habilidades especiales!,¡{t0}{target} ha recordado cómo ejecutar técnicas especiales!,{t0}{target} se lembrou como usa suas habilidades especiais!,"{target} przypomniał{t4} sobie, jak wykonywać techniki specjalne!","{t0}{t10} erinnerte sich wieder, wie {t4}e Spezial-Fertigkeit funktioniert!",{target} вспомнил{t6} свои специальные приёмы!,{target} згада{t6} як виконувати спеціальні навички!,{t0}{target}想起来如何使用{t4}特技了！
BATTLE_MSG_HEAL_STATUS_MUSHROOMIZED,The mushroom fell off {t1}{target}'s head!,Le champignon est tombé de la tête {t4}{target} ¦,{t0}{target} non ha più un fungo sulla testa!,キノコが{target}の　あたまから　はずれた！,{target}에게 붙은 버섯이 떨어져 나갔다!,¡El champiñón se cayó de la cabeza {t4}{target}!,¡El champiñón se ha caído de la cabeza {t4}{target}!,O cogumelo caiu da cabeça d{t4} {target}!,Grzyb spadł {t2} z głowy!,Der Pilz fiel von {t11} Kopf!,Гриб с головы {t1} отвалился!,Гриб з голови {t1} відпав!,蘑菇从{t1}{target}的头上掉了下来！
BATTLE_MSG_HEAL_STATUS_NAUSEA,{t0}{target} is no longer nauseous!,{t0}{target} n'a plus la nausée ¦,{t0}{target} non ha più la nausea!,{target}の　わるいきぶんが　よくなった！,{target}{t0} 구역질을 멈췄다!,¡{target} ya no siente náuseas!,¡{target} ya no siente náuseas!,{t0}{target} não está mais com náusea!,{target} nie ma już mdłości!,{t0}{t10} ist nicht länger übel!,{t3} больше не тошнит!,{t3} більше не нудить!,{t0}{target}不再恶心了！
BATTLE_MSG_HEAL_STATUS_NUMB,{t0}{target} was able to move again!,{t0}{target} peut de nouveau bouger ¦,{t0}{target} riesce di nuovo a muoversi!,{target}の　しびれがとれた！,{target}의 마비가 풀렸다!,¡{target} pudo moverse de nuevo!,¡{target} puede moverse de nuevo!,{t0}{target} conseguiu se desamarrar!,{target} odzyskał{t4} czucie!,{t0}{t10} ist wieder beweglich!,{target} снова может двигаться!,{target} знову може рухатися!,{t0}{target}不再麻痹了！
BATTLE_MSG_HEAL_STATUS_POISONED,The poison was removed from {t1}{target}'s body!,Le poison disparaît du corps {t4}{target} ¦,{t0}{target} non è più avvelenat{t6}!,{target}の　からだの　どくがきえた！,{target}의 독이 사라졌다!,¡El veneno fue eliminado del cuerpo {t4}{target}!,¡El veneno se ha ido del cuerpo {t4}{target}!,O veneno foi removido do corpo d{t4} {target}!,Trucizna została usunięta z ciała {t1}!,Das Gift verschwand aus {t11} Körper!,{target} избавил{t8} от яда в организме!,{target} позбу{t6}ся отрути з організму!,{t1}{target}体内的毒素清除了！
BATTLE_MSG_HEAL_STATUS_ROPE,{t0}{target} escaped from {t4} bindings!,{t0}{target} se libère de ses liens ¦,{t0}{target} riesce a svincolarsi!,{target}は　うごけるようになった！,{target}{t0} 구속에서 해방되었다!,¡{t0}{target} logró liberarse de sus ataduras!,¡{t0}{target} se ha liberado de sus ataduras!,{t0}{target} se desamarrou!,{target} uwolnił{t4} się z więzów!,{t0}{t10} entkam der Bindung!,{target} освободил{t8}!,{target} звільни{t6}ся від своїх пут!,{t0}{target}挣脱了束缚！
BATTLE_MSG_HEAL_STATUS_SLEEPING,{t0}{target} woke up!,{t0}{target} se réveille ¦,{t0}{target} si è svegliat{t6}!,{target}は　おきた！,{target}{t0} 잠에서 깨어났다!,¡{t0}{target} se despertó!,¡{t0}{target} se ha despertado!,{t0}{target} acordou!,{target} obudził{t4} się!,{t0}{t10} wachte auf!,{target} проснул{t8}!,{target} прокину{t6}ся!,{t0}{target}醒来了！
BATTLE_MSG_HEAL_STATUS_STONE,{t0}{target} softened up!,{t0}{target} n'est plus pétrifié ¦,{t0}{target} non è più pietrificat{t6}!,{target}は　すっかり　やわらかくなった。,{target}{t0} 다시 부드러워졌다!,¡{t0}{target} ya no está petrificad{t6}!,¡{t0}{target} ya no está petrificad{t6}!,{t0}{target} amoleceu!,{target} został{t4} zmiękczon{t5}!,{t0}{t10} ist nicht mehr versteinert!,{target} — больше не камень!,{target} вже більше не камінь!,{t0}{target}软化了！
BATTLE_MSG_HEAL_STATUS_SUNSTROKED,{t0}{target} no longer has sunstroke!,L'insolation {t4}{target} est passée ¦,{t0}{target} non è più ustionat{t6}!,{target}は　にっしゃびょうから　かいふくした。,{target}의 열사병이 다 나았다!,¡{t0}{target} ya no tiene insolación!,¡A {t1}{target} se le ha ido la insolación!,{t0}{target} não está mais com insolação!,{target} pozbył{t4} się udaru słonecznego!,{t0}{t10} hat keinen Sonnenstich mehr!,{target} вылечил{t8} от солнечного удара!,{target} вилікува{t6}ся від сонячного удара!,{t0}{target}消暑了！
BATTLE_MSG_HEAL_STATUS_UNCONSCIOUS,{t0}{target} was revived!,{t0}{target} revient à la vie ¦,{t0}{target} è stato rianimat{t6}!,{target}は　カムバックした。,{target}{t0} 되살아났다!,¡{t0}{target} fue revivid{t6}!,¡{t0}{target} ha sido revivid{t6}!,{t0}{target} foi reanimad{t4}!,{target} został{t4} wskrzeszon{t5}!,{t0}{t10} wurde wiederbelebt!,{target} очнул{t8}!,{target} поверну{t6}ся до свідомості!,{t0}{target}复活了！
BATTLE_MSG_HEAL_NONE,It had no effect on {t1}{target}!,Ça n'a aucun effet sur {t1}{target} ¦,Ma non ha alcun effetto su {target}!,{target}には　こうかが　なかった。,{target}에게는 아무런 효과가 없다.,¡No tuvo efecto en {t1}{target}!,¡No ha tenido efecto en {t1}{target}!,Não hove efeito n{t4} {target}!,Nie miało to efektu na {t3}.,Es hatte keinen Effekt auf {t5}{t13}.,{target} не почувствовал{t6} изменений.,{target} не відчу{t6} змін.,它对{t1}{target}没有效果！
BATTLE_MSG_HEAL_ALL,{t0}{target} was healed of all statuses!,{t0}{target} est guéri{t6} de toutes ses altérations d'état ¦,{t0}{target} guarisce da tutti gli stati alterati!,{target}の　じょうたいいじょうが　きえた！,{target}의 상태가 완전히 회복되었다!,¡{t0}{target} fue curad{t6} de todos sus estados!,¡{t0}{target} ha sido curad{t6} de todos sus estados!,{t0}{target} foi curad{t4} de todas as condições!,{target} został{t4} wyleczon{t5} ze swoich statusów!,{t0}{t10} wurde von allen Zuständen befreit!,{target} избавил{t8} от всех недугов!,{target} вилікува{t6}ся від усіх недуг!,{t0}{target}的异常状态消失了！
BATTLE_MSG_STATS_UP,{t0}{target}'s {stat} went up by {value}!,{st0}{stat} {t4}{target} augmente{st2} de {value} ¦,{st0}{stat} {t4}{target} aumenta{st2} di {value}!,{target}の{stat}が　{value}あがった！,{target}의 {stat}{st1} {value}만큼 증가했다!,¡{st0}{stat} {t4}{target} aument{st2} en {value}!,¡{st0}{stat} {t4}{target} ha{st1} aumentado en {value}!,{st0}{stat} d{t4} {target} aumentou em {value}!,{stat} {t1} wzrosł{st0} o {value}!,{stat} {t7} {t12} erhöhte{st1} sich um {value}!,{stat} {t1} {st0} на {value} единиц{v1}!,{stat} {t1} підня{st0}с{st1} на {value}!,{t0}{target}的{stat}提高了{value}点！
BATTLE_MSG_STATS_UP_MAX,{t0}{target}'s {stat} could not go any higher.,{st0}{stat} {t4}{target} ne peu{st3} pas augmenter davantage.,{st0}{stat} {t4}{target} non può aumentare di più!,{target}の{stat}は　これいじょうあがらない！,{target}의 {stat}{st0} 최대치이다.,{st0}{stat} {t4}{target} no puede{st1} aumentar más.,{st0}{stat} {t4}{target} ya no puede{st1} aumentar más.,{st0}{stat} d{t4} {target} não aumenta mais.,{stat} {t1} nie może bardziej wzrosnąć.,{stat} {t7} {t12} konnte{st1} nicht weiter erhöht werden!,{stat} {t1} не может подняться ещё выше.,{stat} {t1} вище не підніметься.,{t0}{target}的{stat}提高到最大值了。
BATTLE_MSG_STATS_DOWN,{t0}{target}'s {stat} went down by {value}!,{st0}{stat} {t4}{target} diminue{st2} de {value} ¦,{st0}{stat} {t4}{target} diminuisc{st3} di {value}!,{target}の{stat}が　{value}さがった！,{target}의 {stat}{st1} {value}만큼 감소했다!,¡{st0}{stat} {t4}{target} baj{st2} a {value}!,¡{st0}{stat} {t4}{target} ha{st1} bajado en {value}!,{st0}{stat} d{t4} {target} diminuiu em {value}!,{stat} {t1} spadł{st0} o {value}!,{stat} {t7} {t12} verringerte{st1} sich um {value}!,{stat} {t1} {st1} на {value} единиц{v1}!,{stat} {t1} впа{st0} на {value}!,{t0}{target}的{stat}降低了{value}点！
BATTLE_MSG_STATS_DOWN_MAX,{t0}{target}'s {stat} could not go any lower.,{st0}{stat} {t4}{target} ne peu{st3} pas diminuer davantage.,{st0}{stat} {t4}{target} non può diminuire di più!,{target}の{stat}は　これいじょうさがらない！,{target}의 {stat}{st0} 더 이상 감소할 수 없다.,{st0}{stat} {t4}{target} no puede{st1} disminuir más.,{st0}{stat} {t4}{target} ya no puede{st1} bajar más.,{st0}{stat} d{t4} {target} não reduz mais.,{stat} {t1} nie może spaść niżej.,{stat} {t7} {t12} konnte{st1} nicht weiter verringert werden!,{stat} {t1} не может опуститься ещё ниже.,{stat} {t1} нижче не впаде.,{t0}{target}的{stat}降低到最小值了。
BATTLE_MSG_LEVEL_UP,{name} leveled up to {value}!,{name} atteint le niveau {value} ¦,{name} sale al livello {value}!,{name}の　レベルが{value}にあがった！,{name}의 레벨이 {value}{v4} 올랐다!,¡{name} alcanzó el nivel {value}!,¡{name} ha subido al nivel {value}!,{name} subiu pro nível {value}!,{name} awansuje na {value} poziom!,{n11} Level erhöhte sich auf {value}!,{name} достигает {value}-го уровня!,{name} досягає {value}-го рівня!,{name}的等级升到了{value}级！
BATTLE_MSG_LEVEL_UP_STAT,{stat} raised by {value}!,{st1}{stat} augmente{st2} de {value} ¦,{stat} aumentat{st1} di {value}!,{stat}が{value}あがった！,{stat}{st1} {value}만큼 증가했다!,¡{st0}{stat} aument{st2} en {value}!,¡{st0}{stat} ha{st1} aumentado en {value}!,{st0}{stat} aumentou em {value}!,{stat} zwiększon{st1} o {value}!,{stat} erhöhte{st1} sich um {value}.,{stat} {st0} на {value} единиц{v1}.,{stat} підня{st0}с{st1} на {value}!,{stat}上升了{value}点！
BATTLE_MSG_LEVEL_UP_OFFENSE,Offense raised by {value}!,Son attaque augmente de {value} ¦,Attacco aumentato di {value}.,オフェンスが{value}あがった！,오펜스가 {value}만큼 증가했다.,La ofensa aumentó en {value}.,La fuerza ha aumentado en {value}.,O Ataque aumentou em {value}.,Ofensywa zwiększona o {value}.,Angriff erhöhte sich um {value}.,Сила повысилась на {value} единиц{v1}.,Атака піднялася на {value}.,攻击力上升了{value}点！
BATTLE_MSG_LEVEL_UP_DEFENSE,Defense raised by {value}!,Sa défense augmente de {value} ¦,Difesa aumentata di {value}.,ディフェンスが{value}あがった！,디펜스가 {value}만큼 증가했다.,La defensa aumentó en {value}.,La defensa ha aumentado en {value}.,A Defesa aumentou em {value}.,Obrona zwiększona o {value}.,Verteidigung erhöhte sich um {value}.,Защита повысилась на {value} единиц{v1}.,Захист піднявся на {value}.,防御力上升了{value}点！
BATTLE_MSG_LEVEL_UP_SPEED,Speed raised by {value}!,Sa vitesse augmente de {value} ¦,Velocità aumentata di {value}.,スピードが{value}あがった！,스피드가 {value}만큼 증가했다.,La velocidad aumentó en {value}.,La velocidad ha aumentado en {value}.,A Agilidade aumentou em {value}.,Szybkość zwiększona o {value}.,Geschwindigkeit erhöhte sich um {value}.,Скорость повысилась на {value} единиц{v1}.,Швидкість піднялася на {value}.,速度增加了{value}点！
BATTLE_MSG_LEVEL_UP_IQ,IQ raised by {value}!,Son QI augmente de {value} ¦,QI aumentato di {value}.,ＩＱが{value}あがった！,IQ가 {value}만큼 증가했다.,El IQ aumentó en {value}.,El CI ha aumentado en {value}.,O QI aumentou em {value}.,IQ zwiększone o {value}.,IQ erhöhte sich um {value}.,IQ повысился на {value} единиц{v1}.,IQ піднявся на {value}.,智力上升了{value}点！
BATTLE_MSG_LEVEL_UP_GUTS,Guts raised by {value}!,Son audace augmente de {value} ¦,Combattività aumentata di {value}.,ガッツが{value}あがった！,용기가 {value}만큼 증가했다.,El coraje aumentó en {value}.,Las agallas han aumentado en {value}.,A Coragem aumentou em {value}.,Odwaga zwiększona o {value}.,Mut erhöhte sich um {value}.,Дерзость повысилась на {value} единиц{v1}.,Сміливість піднялася на {value}.,勇气增加了{value}点！
BATTLE_MSG_LEVEL_UP_MAXHP,Max HP raised by {value}!,Son maximum de PV augmente de {value} ¦,PS aumentati di {value}.,ＨＰが{value}あがった！,HP가 {value}만큼 증가했다.,Los PV aumentaron en {value}.,Los PV han aumentado en {value}.,O HP aumentou em {value}.,HP zwiększone o {value}.,KP erhöhten sich um {value}.,ОЗ повысились на {value} единиц{v1}.,Очки здоров'я піднялися на {value}.,最大HP增加了{value}点！
BATTLE_MSG_LEVEL_UP_MAXPP,Max PP raised by {value}!,Son maximum de PP augmente de {value} ¦,PP aumentati di {value}.,ＰＰが{value}あがった！,PP가 {value}만큼 증가했다.,Los PP aumentaron en {value}.,Los PP han aumentado en {value}.,O PP aumentou em {value}.,PP zwiększone o {value}.,PP erhöhten sich um {value}.,ОП повысились на {value} единиц{v1}.,Очки психокінетики піднялися на {value}.,最大PP增加了{value}点！
BATTLE_MSG_LEARNING,{n0}{name} learned {skill}{skillLevel}!,{n0}{name} apprend {skill}{skillLevel} ¦,{n0}{name} ha imparato {skill}{skillLevel}!,そして　たたかいのなかで\n{name}は　{skill}{skillLevel}を　おぼえた！,{name}{n0} {skill}{skillLevel}{s2} 배웠다!,¡{name} aprendió {skill}{skillLevel}!,¡{name} ha aprendido {skill}{skillLevel}!,{name} aprendeu {skill}{skillLevel}!,{name} nauczył{n4} się {s1}{skillLevel}!,{n0}{n10} erlernte {skill}{skillLevel}!,{name} познаёт «{s3}{skillLevel}»!,{name} навчи{n6}ся {s2}{skillLevel}!,{n0}{name}学会了{skill}{skillLevel}！
BATTLE_MSG_BADGE_REVEAL,The Courage Badge turned out to be the Franklin Badge v0.8!,Le Badge du courage était en réalité un Badge Franklin v0.8 ¦,La Medaglia del coraggio si rivela essere la Medaglia Franklin v0.8!,なんと　ゆうきのバッヂは\nフランクリンバッヂβだった！,사실 용기의 배지는 프랭클린 배지 v0.8이었다!,¡El Broche de valentía resultó ser el Broche Franklin v0.8!,¡El Broche del coraje ha resultado ser el Broche Franklin v0.8!,O Brasão da Bravura na verdade era o Brasão de Franklin v0.8!,Odznaka Odwagi okazała się być Odznaką Franklina!,Der Mut-Orden war eigentlich ein Franklin-Orden β!,"Оказывается, значок Мужества был значком Франклина β!",Значок хоробрості опинився значком Франкліна β!,勇气徽章变成了富兰克林徽章 v0.8！
ARTICLES_NINTEN,",,,,his",",,,,d[elision:Ninten],à ,,le ,x",",,,,di ,a ,o,il ",,"[particle:Ninten:0],[particle:Ninten:1],[particle:Ninten:2],[particle:Ninten:3],[particle:Ninten:4]",",,,,de ,a ,o,el ",",,,,de ,a ,o,el ",",,,,o,seu ,ao ","jego,[decline:Ninten:M:1],[decline:Ninten:M:2],[decline:Ninten:M:3],,y,[decline:Ninten:M:5]",",,,,sein,,ihn,von,,,[Ninten],[genitive:Ninten],[Ninten],[Ninten]","[Ninten],[decline:Ninten:M:1],[decline:Ninten:M:2],[decline:Ninten:M:3],[decline:Ninten:M:4],,,ён,ся,ет,его","[Ninten],[decline:Ninten:M:1],[decline:Ninten:M:2],[decline:Ninten:M:3],[decline:Ninten:M:5],,в,ий,е,ить,його",",,,,他的"
ARTICLES_ANA,",,,,her",",,,,d[elision:Ana],à ,e,la ,se",",,,,di ,a ,a,la ",,"[particle:Ana:0],[particle:Ana:1],[particle:Ana:2],[particle:Ana:3],[particle:Ana:4]",",,,,de ,a ,a,la ",",,,,de ,a ,a,la ",",,,,a,sua ,à ","jej,[decline:Ana:F:1],[decline:Ana:F:2],[decline:Ana:F:3],a,a,[decline:Ana:F:5]",",,,,ihr,,sie,von,,,[Ana],[genitive:Ana],[Ana],[Ana]","[Ana],[decline:Ana:F:1],[decline:Ana:F:2],[decline:Ana:F:3],[decline:Ana:F:4],,а,ена,ась,ет,её","[Ana],[decline:Ana:F:1],[decline:Ana:F:2],[decline:Ana:F:3],[decline:Ana:F:5],,ла,а,е,ить,її",",,,,她的"
ARTICLES_LLOYD,",,,,his",",,,,d[elision:Lloyd],à ,,le ,x",",,,,di ,a ,o,il ",,"[particle:Lloyd:0],[particle:Lloyd:1],[particle:Lloyd:2],[particle:Lloyd:3],[particle:Lloyd:4]",",,,,de ,a ,o,el ",",,,,de ,a ,o,el ",",,,,o,seu ,ao ","jego,[decline:Lloyd:M:1],[decline:Lloyd:M:2],[decline:Lloyd:M:3],,y,[decline:Lloyd:M:5]",",,,,sein,,ihn,von,,,[Lloyd],[genitive:Lloyd],[Lloyd],[Lloyd]","[Lloyd],[decline:Lloyd:M:1],[decline:Lloyd:M:2],[decline:Lloyd:M:3],[decline:Lloyd:M:4],,,ён,ся,ет,его","[Lloyd],[decline:Lloyd:M:1],[decline:Lloyd:M:2],[decline:Lloyd:M:3],[decline:Lloyd:M:5],,в,ий,е,ить,його",",,,,他的"
ARTICLES_TEDDY,",,,,his",",,,,d[elision:Teddy],à ,,le ,x",",,,,di ,a ,o,il ",,"[particle:Teddy:0],[particle:Teddy:1],[particle:Teddy:2],[particle:Teddy:3],[particle:Teddy:4]",",,,,de ,a ,o,el ",",,,,de ,a ,o,el ",",,,,o,seu ,ao ","jego,[decline:Teddy:M:1],[decline:Teddy:M:2],[decline:Teddy:M:3],,y,[decline:Teddy:M:5]",",,,,sein,,ihn,von,,,[Teddy],[genitive:Teddy],[Teddy],[Teddy]","[Teddy],[decline:Teddy:M:1],[decline:Teddy:M:2],[decline:Teddy:M:3],[decline:Teddy:M:4],,,ён,ся,ет,его","[Teddy],[decline:Teddy:M:1],[decline:Teddy:M:2],[decline:Teddy:M:3],[decline:Teddy:M:5],,в,ий,е,ить,його",",,,,他的"
ARTICLES_PIPPI,",,,,her",",,,,d[elision:Pippi],à ,e,la ,se",",,,,di ,a ,a,la ",,"[particle:Pippi:0],[particle:Pippi:1],[particle:Pippi:2],[particle:Pippi:3],[particle:Pippi:4]",",,,,de ,a ,a,la ",",,,,de ,a ,a,la ",",,,,a,sua ,à ","jej,[decline:Pippi:F:1],[decline:Pippi:F:2],[decline:Pippi:F:3],a,a,[decline:Pippi:F:5]",",,,,ihr,,sie,von,,,[Pippi],[genitive:Pippi],[Pippi],[Pippi]","[Pippi],[decline:Pippi:F:1],[decline:Pippi:F:2],[decline:Pippi:F:3],[decline:Pippi:F:4],,а,ена,ась,ет,её","[Pippi],[decline:Pippi:F:1],[decline:Pippi:F:2],[decline:Pippi:F:3],[decline:Pippi:F:5],,ла,а,е,ить,її",",,,,她的"
ARTICLES_FLYINGMAN,",,,,his",",,,,de ,à ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"은,이,을,과,으로","El ,el ,El ,el ,del ,al ,o,el ","El ,el ,El ,el ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Latającego Pana,Latającemu Panowi,Latającego Pana,,y,Latającym Panu","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Fliegende Mann,Fliegenden Mannes,Fliegenden Mann,Fliegenden Mann","полётчик,полётчика,полётчику,полётчика,полётчике,,,ён,ся,ет,его","льотчик,льотчика,льотчику,льотчика,льотчику,,в,ий,е,ить,його",",,,,他的"
ARTICLES_CANARYCHICK,"The ,the ,The ,the ,its","Le ,le ,Le ,le ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,El ,el ,del ,al ,o,el ","La ,la ,La ,la ,de la ,a la ,a,la ","O ,o ,Um ,um ,o,seu ,ao ","jego,Kanarka,Kanarkowki,Kanarka,,y,Kanarku","Das ,das ,Ein ,ein ,sein,das ,es,vom,,,Kanarienküken,Kanarienkükens,Kanarienküken,Kanarienküken","птенец канарейки,птенца канарейки,птенцу канарейки,птенца канарейки,птенце канарейки,,,ён,ся,ет,его","пташеня канарки,пташеняти канарки,пташеняті канарки,пташеня канарки,пташеняті канарки,,ло,е,е,ить,його",",,,,它的"
ARTICLES_EVE,",,,,her",",,,,d',à ,e,la ,se",",,,,di ,a ,a,la ",,"는,가,를,와,로",",,,,de ,a ,a,la ",",,,,de ,a ,a,la ",",,,,a,sua ,à ","jej,EVE,EVE,EVE,a,a",",,,,ihr,,sie,von,,,EVE,EVEs,EVE,EVE","ЕВА,ЕВЫ,ЕВЕ,ЕВУ,ЕВЕ,,а,ена,ась,ет,её","ЄВА,ЄВИ,ЄВІ,ЄВУ,ЄВІ,,ла,а,е,ить,її",",,,,她的"
ARTICLES_DEFAULT,",,,,its",",,,,de ,à ,,le ,x",",,,,di ,a ,o,il ",,"은,이,을,과,으로",",,,,de ,a ,o,el ",",,,,de ,a ,o,el ",",,,,o,seu ,ao ","jego,{0},{0},{0},,y,{0}",",,,,sein,,ihn,von,,,{0},{0}s,{0},{0}","{0},{0},{0},{0},{0},,,ён,ся,ет,его","{0},{0},{0},{0},{0},,в,ий,е,ить,його",",,,,它的"
BATTLE_NAME_ENEMIES,enemies,ennemis,nemici,てきたち,적들,enemigos,enemigos,inimigos,Grupa wrogów,Gegner,Враги,Вороги,敌人
