key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
MANIACTRUCK_NAME,Maniac Truck,Camion mortel,Camion folle,デストラック,데스트럭,Camión maníaco,Camión maníaco,Caminhão Pancada,Szalona Ciężarówka,Manischer Truck,Смертоносная фура,Кровожерна фура,癫狂卡车
MANIACTRUCK_DESC,"What is going to happen next, speeding, reckless driving, or...?","Comment va-t-il vous foncer dessus ?¦ En ligne droite, ou en zigzag ?¦","E dopo che succede? Violare i limiti, guida pericolosa o che?",つぎは　どうくる？　まっすぐか？　ジグザグか？,"다음엔 무슨 짓을 해볼까? 과속, 난폭음전, 아니면...","¿Qué va a pasar después? ¿Exceso de velocidad, conducción imprudente o...?","¿Qué va a pasar ahora? Exceso de velocidad, conducción temeraria, o...","O que vem depois? Excesso de velocidade, condução imprudente ou...","I co jeszcze? Przekroczenie prędkości, nieostrożna jazda, czy...","Was passiert als nächstes: Rasen, rücklichtsloses Fahren, oder ...","Какой же будет исход? Превышение скорости, опасное вождение или...","Що ж далі? Перевищення швидкості, лихацькі маневри, чи...?",接下来会发生什么，是超速、鲁莽驾驶，还是…？
MANIACTRUCK_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"은,이,을,과,으로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jej,Szalonej Ciężarówki,Szalonej Ciężarówce,Szaloną Ciężarówkę,a,a,Szalonej Ciężarówce","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Manische Truck,Manischen Trucks,Manischen Truck,Manischen Truck","смертоносная фура,смертоносной фуры,смертоносной фуре,смертоносную фуру,смертоносной фуре,,а,ена,ась,ет,её","кровожерна фура,кровожерної фури,кровожерній фурі,кровожерну фуру,кровожерній фурі,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
MEANERRAT_NAME,Meaner Rat,Rat supérieur,Rattaccio,イジワルなねずみ,심술궂은 쥐,Rata feroz,Rata feroz,Rato Revoltado,Wredniejszy Szczur,Gemeine Ratte,Вреднющая крыса,Грубий щур,卑鄙鼠
MEANERRAT_DESC,It's large and in charge!,Il est tout gras et fait la loi ¦,È grande e grosso!,ワルにそまり　イジッパリなせいかくに。,"악에 물들어, 괴롭힘을 일삼는다.",¡Es grandota y fuertota!,¡Son las que cortan el bacalao!,Grandão e mandão!,"Wredniejszy, ale też większy!",Sie ist groß and famos!,Огромная и наглая!,Кожен із них вважає себе господарем становища.,它又大又权威！
MEANERRAT_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","O ,o ,Um ,um ,o,seu ,ao ","jego,Wrednego Szczura,Wrednemu Szczurowi,Wrednego Szczura,,y,Wredniejszym Szczurze","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Gemeine Ratte,Gemeinen Ratte,Gemeinen Ratte,Gemeinen Ratte","вреднющая крыса,вреднющей крысы,вреднющей крысе,вреднющую крысу,вреднющей крысе,,а,ена,ась,ет,её","грубий щур,грубого щура,грубому щурові,грубого щура,грубому щурові,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
MEGABORG_NAME,Megaborg,Méga-Borg,Mega-Borg,メガボーグ,메가보그,Mega-Borg,Mega-Borg,,,,Мегаборг,Мегаборг,兆级博格
MEGABORG_DESC,Special armor protects it from PSI attacks.,Son armure spéciale le protège des attaques PSI.,Un'armatura speciale lo protegge dagli attacchi PSI.,PSIこうげきから　みをまもる\nとくしゅな　よろいを　きている。,PSI 공격을 막아주는 특별한 갑옷을 두르고 있다.,Una armadura especial protege del ataque PSI.,Una armadura especial lo protege de los ataques PSI.,Sua armadura especial o protege contra ataques PSI.,Specjalny pancerz chroni go przed atakami PSI.,Die besondere Panzerung schützt vor PSI-Angriffen.,Особые доспехи защищают его от психоатак.,Особливі обладунки захищають його від психоатак.,他特殊材质的护甲可以抵御PSI攻击。
MEGABORG_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","A ,a ,Uma ,uma ,a,sua ,à ","jego,Megaborga,Megaborgowi,Megaborga,,y,Megaborgu","Das ,das ,Ein ,ein ,sein,das ,es,vom,,,Megaborg,Megaborgs,Megaborg,Megaborg","мегаборг,мегаборга,мегаборгу,мегаборга,мегаборге,,,ён,ся,ет,его","мегаборг,мегаборга,мегаборгу,мегаборга,мегаборгу,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
MOMSEYES_NAME,Momseyes,Maman Zieux,Mamma occhi,ビュビー,뷰비,Mamá Ojos,Ojos Mamá,Olhosmãe,Matczyne Oczy,Mamasblick,Мамины глазоньки,Мамочі,妈妈眼珠
MOMSEYES_DESC,Momseyes will spot you for sure.,Cette maman voit clair dans votre jeu ¦,Mamma occhi ti vedrà di sicuro.,ママは　なんでも　おみとおし！,날 계속 찾아 바라보고 있다.,Los mamá ojos te detectarán con seguridad.,Los Ojos Mamá te detectarán con certeza,Não dá para esconder nada da Olhosmãe.,Nie przejdziesz obok nich niezauważony.,Mamasblick wird dich sicher finden.,Они обязательно тебя найдут.,Знайдуть тебе де завгодно.,妈妈眼珠必定会察觉到你的行踪。
MOMSEYES_ART,"The ,the ,A ,a ,its,it,it","La ,la ,Une ,une ,de la ,à la ,e,la ,se","La ,la ,Una ,una ,della ,alla ,a,la ",,"는,가,를,와,로",",,,,de ,a ,a,la ",",,,,de ,a ,a,la ","A ,a ,Uma ,uma ,a,sua ,à ","jej,Matczynych Oczu,Matczynym Oczom,Matczyne Oczy,a,a,Matczynych Oczach",",,,,sein,,ihn,von,,,Mamasblick,Mamasblicks,Mamasblick,Mamasblick","мамины глазоньки,маминых глазонек,маминым глазонькам,мамины глазоньки,маминых глазоньках,,и,ены,ись,ют,их","мамочі,мамочей,мамочам,мамочі,мамочах,,ли,і,ють,ять,їх",",,一个,一个,它的,它,它"
MOOK_NAME,Mook,Mook,,ムーク,무크,,,,,,Мук,Мук,穆克
MOOK_DESC,It uses various PSI attacks.,Cette créature maîtrise toutes sortes de PSI à la perfection.,Usa diversi attacchi PSI.,さまざまな　PSIを　つかいこなす。,다채로운 PSI를 사용한다.,Utiliza varios ataques PSI.,Puede usar varios ataques PSI.,Pode usar vários ataques PSI.,Używa różnych ataków PSI.,Verwendet verschiedene PSI-Angriffe.,Он использует различные психоатаки.,Використовує різні ПСИ атаки.,它可以使用种类繁多的PSI技能。
MOOK_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Mooka,Mookowi,Mooka,,y,Mooku","Das ,das ,Ein ,ein ,sein,das ,es,vom,,,Mook,Mooks,Mook,Mook","мук,мука,муку,мука,муке,,,ён,ся,ет,его","мук,мука,муку,мука,муку,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
MOSQUITO_NAME,Mosquito,Moustique,Zanzara,カ,모기,,,,Komar,Mücke,Комар,Комар,蚊虫
MOSQUITO_DESC,MOSQUITO_DESC,,,,,,,,,,,,
MOSQUITO_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","La ,la ,Una ,una ,della ,alla ,a,la ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Komara,Komarowi,Komara,,y,Komarze","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Mücke,Mücke,Mücke,Mücke","комар,комара,комару,комара,комаре,,,ён,ся,ет,его","комар,комара,комару,комара,комарі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
MRBATTY_NAME,Mr. Batty,M. Batou,Sig. Strello,こうもりさん,박쥐씨,Sr. Murchiflado,Sr. Murchiflado,Sr. Morceguinho,Pan Nietoperek,Herr Fledi,Мистер Мышкинс,Містер Кажанчик,蝙蝠先生
MRBATTY_DESC,Life itself is a puzzle to Mr. Batty,La vie elle-même est une énigme pour M. Batou.,La vita stessa è un mistero per il Sig. Strello.,かれにとって　じんせいとは　パズルのような　ものらしい。,그에게 삶이란 퍼즐과도 같다.,La vida es un enigma para el Sr. Murchiflado.,La vida misma es un rompecabezas para el Sr. Murchiflado.,A vida é confusa para o Sr. Morceguinho.,"Dla Pana Nietoperka, życie samo w sobie jest zagadką.",Das Leben selbst ist ein Rätsel für Herr Fledi.,Жизнь для мистера Мышкинса — одна большая загадка.,Саме життя для містера Кажанчика — велика загадка.,生活对蝙蝠先生来说是一个谜。
MRBATTY_ART,",,,,its,it,it",",,,,de ,à ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로",",,,,de ,a ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Pana Nietoperka,Panu Nietoperkowi,Pana Nietoperka,,y,Panu Nietoperku",",,,,sein,,ihn,von,,,Herr Fledi,Herr Fledis,Herr Fledi,Herr Fledi","мистер Мышкинс,мистера Мышкинса,мистеру Мышкинсу,мистера Мышкинса,мистере Мышкинсе,,,ён,ся,ет,его","містер Кажанчик,містера Кажанчика,містеру Кажанчику,містера Кажанчика,містеру Кажанчику,ов,в,ий,є,ить,його",",,,,它的,它,它"
NANCY_NAME,Nancy,Jane,,ジェーン,제인,,,,Joanna,,Нэнси,Ненсі,南希
NANCY_DESC,Do not be tricked by her smile.,Ne vous laissez pas berner par son sourire ¦,Non farti ingannare dal suo sorriso.,かのじょの　えがおに　だまされるな。,그녀의 아름다운 미소에 현혹되지 말 것.,No te dejes engañar por su sonrisa.,No te dejes engañar por su sonrisa.,Não seja iludido pelo seu sorriso.,Nie daj się zwieść jej uśmiechowi.,Lass dich nicht von ihrem Lächeln täuschen.,Смотри в оба — её улыбка обманчива!,Не втрачай пильності - її посмішка оманлива.,别让她的笑容蒙蔽了你。
NANCY_ART,",,,,her,she,her",",,,,de ,à ,e,la ,se",",,,,di ,a ,a,la ",,"은,이,을,과,으로",",,,,de ,a ,a,la ",",,,,de ,a ,a,la ",",,,,a,sua ,à ","jej,Joanny,Joannie,Joannę,a,a,Joannie",",,,,ihr,,sie,von,,,Nancy,Nancys,Nancy,Nancy","Нэнси,Нэнси,Нэнси,Нэнси,Нэнси,,а,ена,ась,ет,её","Ненсі,Ненсі,Ненсі,Ненсі,Ненсі,,ла,а,є,ить,її",",,,,她的,她,她的"
NASTYZOMBIE_NAME,Nasty Zombie,Zombie cruel,Zombi violento,ぼうりょくゾンビ,폭력적인 좀비,Zombi desagradable,Zombi despreciable,Zumbi Desprezível,Paskudny Zombie,Krimineller Zombie,Противный зомби,Мерзенний зомбі,狂暴丧尸
NASTYZOMBIE_DESC,It attacks with bare hands.,Un individu violent qui ne manque pas une occasion de frapper.,Attacca a mani nude.,いきなり　すでで　なぐりかかってくる　らんぼうな　やつ。,맨손으로 공격한다.,Ataca con las manos desnudas.,Te atacará a puño limpio.,Ele luta com as próprias mãos.,Atakuje gołymi rękami.,Er greift mit bloßen Händen an.,Атакует голыми руками.,Б'ється голими руками.,它用赤手空拳发起攻击。
NASTYZOMBIE_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Lo ,lo ,Uno ,uno ,dello ,allo ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Paskudnego Zombie,Paskudnemu Zombie,Paskudnego Zombie,,y,Paskudnym Zombie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Kriminelle Zombie,Kriminellen Zombies,Kriminellen Zombie,Kriminellen Zombie","противный зомби,противного зомби,противному зомби,противного зомби,противном зомби,,,ён,ся,ет,его","мерзенний зомбі,мерзенного зомбі,мерзенному зомбі,мерзенного зомбі,мерзенному зомбі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
NUCLEARENERGYROBOT_NAME,Nuclear Energy Robot,Super Robot atomique,Super Robot energetico,スーパーエナジーロボ,핵연료 로봇,Robot energético nuclear,Robot energético nuclear,Robô Energético Nuclear,Robot Jądrowy,Nuklearer Energieroboter,Атомный энергобот,Ядерний робот,核能机器人
NUCLEARENERGYROBOT_DESC,There's plenty of fuel inside.,Il est capable de contenir une grande quantité de carburant.,C'è un bel po' di carburante.,ねんりょう　たっぷりだ。,연료는 가득 차 있다.,Hay mucho combustible dentro.,Tiene mucho combustible dentro.,Tem bastante combustível dentro dele.,W środku jest mnóstwo paliwa.,In ihm ist jede Menge Kraftstoff.,Вмещает гораздо больше топлива.,Палива у ньому — по саму зав'язку.,里面有着充足的燃料。
NUCLEARENERGYROBOT_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"은,이,을,과,으로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Robota Jądrowego,Robotowi Jądrowemu,Robota Jądrowego,,y,Robocie Jądrowym","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Nukleare Energieroboter,Nuklearen Energieroboters,Nuklearen Energieroboter,Nuklearen Energieroboter","атомный энергобот,атомного энергобота,атомному энергоботу,атомного энергобота,атомном энергоботе,,,ён,ся,ет,его","ядерний робот,ядерного робота,ядерному роботу,ядерного робота,ядерному роботі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
OCTOBOT_NAME,Octobot,Octobot,Polpobot,マル・デ・タコ,옥토봇,Pulpobot,,Robô-Polvo,Ośmiornibot,Oktobot,Осьмибот,Восьмибот,章鱼机器人
OCTOBOT_DESC,OCTOBOT_DESC,,,,,,,,,,,,
OCTOBOT_ART,"The ,the ,An ,an ,its,it,it","L',l',Un ,un ,de l',à l',,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Ośmiornibota,Ośmiornibotowi,Ośmiornibota,,y,Ośmiornibocie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Oktobot,Oktobots,Oktobot,Oktobot","осьмибот,осьмибота,осьмиботу,осьмибота,осьмиботе,,,ён,ся,ет,его","восьмибот,восьмибота,восьмиботу,восьмибота,восьмиботі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
OLDROBOT_NAME,Old Robot,Vieux Robot,Vecchio robot,オールドロボ,황금 로봇,Robot viejo,Robot viejo,Robô Enferrujado,Stary Robot,Alter Roboter,Старый робот,Старий робот,旧型机器人
OLDROBOT_DESC,This robot does not sleep.,Ce robot ne dort jamais.,Questo robot non dorme.,ロボットを　ねむらせることは　できないだろう。,나름 로봇이라고 잠에 들지 않는다.,Este robot no duerme.,Este robot no duerme.,Este robô não dorme.,Ten robot nigdy nie zasypia.,Dieser Roboter schläft nicht.,Этот робот никогда не спит.,Цей робот не спить.,这个机器人从不睡觉。
OLDROBOT_ART,"The ,the ,An ,an ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"은,이,을,과,으로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Starego Robota,Staremu Robotowi,Starego Robota,,y,Starym Robocie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Alte Roboter,Alten Roboters,Alten Roboter,Alten Roboter","старый робот,старого робота,старому роботу,старого робота,старом роботе,,,ён,ся,ет,его","старий робот,старого робота,старому роботу,старого робота,старому роботі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
OMEGABARBOT_NAME,Omega Barbot,Oméga-Barrebot,Barbot omega,ラストバーボット,오메가 바보트,,,Bar-bô Ômega,,Omega-Barbot,Омега-прутобот,Омега стержнебот,终极酒保机器人
OMEGABARBOT_DESC,"Despite its appearance, it is quite heavy.","Il pèse très lourd, malgré les apparences.","Nonostante l'aspetto, è piuttosto pesante.",みためにはんして、かなり　おもたい。,보기보다 무겁다.,"A pesar de su apariencia, es bastante pesado.","A pesar de su apariencia, pesa bastante.","Apesar da aparência, ele é bem pesado.","Nie wygląda na zbyt ciężkiego, ale pozory mylą.",Trotz seines Aussehens ist er ziemlich schwer.,"Несмотря на его внешний вид, он довольно тяжёлый.","Незважаючи на його зовнішній вигляд, він досить важкий.",尽管它看上去很轻，但实际相当重。
OMEGABARBOT_ART,"The ,the ,An ,an ,its,it,it","L',l',Un ,un ,de l',à l',,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Omega Barbota,Omega Barbotowi,Omega Barbota,,y,Omega Barbocie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Omega-Barbot,Omega-Barbots,Omega-Barbot,Omega-Barbot","омега-прутобот,омега-прутобота,омега-прутоботу,омега-прутобота,омега-прутоботе,,,ён,ся,ет,его","омега стержнебот,омега стержнебота,омега стержнеботу,омега стержнебота,омега стержнеботі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
OMEGABORG_NAME,Omega Borg,Oméga-Borg,,ラストボーグ,오메가 보그,Omega-Borg,Omega-Borg,Ômega-Borg,,Omega-Borg,Омегаборг,Омега борг,终极博格
OMEGABORG_DESC,Strong as an ox.,Il est extrêmement puissant.,Forte come un bue.,おにの　ように　つよい。,들소에 버금가는 힘의 소유자다.,Es fuerte como un buey.,Es tan fuerte como un buey.,Forte como um touro.,Silny niczym wół.,Stark wie ein Ochse.,Силён как бык.,Сильний як бик.,强壮如牛。
OMEGABORG_ART,"The ,the ,An ,an ,its,it,it","L',l',Un ,un ,de l',à l',,le ,x","L',l',Un ,un ,dell',all',o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Omega Borga,Omega Borgowi,Omega Borga,,y,Omega Borgowi","Das ,das ,Ein ,ein ,sein,das ,es,vom,,,Omega-Borg,Omega-Borgs,Omega-Borg,Omega-Borg","омегаборг,омегаборга,омегаборгу,омегаборга,омегаборге,,,ён,ся,ет,его","омега борг,омега борга,омега боргу,омега борга,омега боргу,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
OMEGASAUCER_NAME,Omega Saucer,Soucoupe oméga,Disco filante,オメガソーサー,오메가 소서,Platillo omega,Platillo omega,OVNI Ômega,Omega Spodek,Omega-Untertasse,Омега-тарелка,Омега тарілочка,终极飞碟
OMEGASAUCER_DESC,This is as big as a manhole cover.,Elle est à peu près aussi grande qu'une plaque d'égout...,Questo è grande quanto il coperchio di un tombino.,マンホールの　ふたと　おなじくらいの　おおきさなのだが。,맨홀 뚜껑만 하다.,Esto es tan grande como una tapa de alcantarilla.,Es tan grande como una tapa de alcantarilla.,É do tamanho de uma tampa de bueiro.,Duży jak właz do studzienki.,So groß wie ein Gulli.,По размеру как канализационный люк.,За розміром як каналізаційний люк.,这个和下水道井盖一样大。
OMEGASAUCER_ART,"The ,the ,An ,an ,its,it,it","La ,la ,Une ,une ,de la ,à la ,e,la ,se","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Omega Spodka,Omega Spodkowi,Omega Spodka,,y,Omega Spodku","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Omega-Untertasse,Omega-Untertasse,Omega-Untertasse,Omega-Untertasse","омега-тарелка,омега-тарелки,омега-тарелке,омега-тарелку,омега-тарелке,,а,ена,ась,ет,её","омега тарілочка,омега тарілочки,омега тарілочці,омега тарілочки,омега тарілочціі,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
PILLOW_NAME,Pillow,Oreiller,Cuscino,まくら,베개,Almohada,Almohada,Travesseiro,Poduszka,Kissen,Подушка,Подушка,枕头
PILLOW_DESC,It doesn't hit very hard.,Il ne peut pas vous faire bien mal.,Non fa molto male.,フワフワで　やわらかい。,보송보송하고 부드럽다.,No golpea muy fuerte.,No parece ser muy fuerte.,Prepare-se para uma briga de travesseiro!,Nie uderza zbyt mocno.,Hat keine große Angriffskraft.,Сильно не бьёт.,Вдаряє не сильно.,轻飘飘，软乎乎的，它的攻击力不是特别大。
PILLOW_ART,"The ,the ,A ,a ,its,it,it","L',l',Un ,un ,de l',à l',,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","O ,o ,Um ,um ,o,seu ,ao ","jej,Poduszki,Poduszce,Poduszkę,a,a,Poduszce","Das ,das ,Ein ,ein ,sein,das ,es,vom,,,Kissen,Kissens,Kissen,Kissen","подушка,подушки,подушке,подушку,подушке,,а,ена,ась,ет,её","подушка,подушки,подушці,подушку,подушці,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
PIPPI_ART,",,,,her,she,her",",,,,d[elision:Pippi],à ,e,la ,se",",,,,di ,a ,a,la ",,"[particle:Pippi:0],[particle:Pippi:1],[particle:Pippi:2],[particle:Pippi:3],[particle:Pippi:4]",",,,,de ,a ,a,la ",",,,,de ,a ,a,la ","A ,a ,Uma ,uma ,a,sua ,à ","jej,[decline:Pippi:F:1],[decline:Pippi:F:2],[decline:Pippi:F:3],a,a,[decline:Pippi:F:5]",",,,,ihr,,sie,von,,,[Pippi],[genitive:Pippi],[Pippi],[Pippi]","[Pippi],[decline:Pippi:F:1],[decline:Pippi:F:2],[decline:Pippi:F:3],[decline:Pippi:F:4],,а,ена,ась,ет,её","[Pippi],[decline:Pippi:F:1],[decline:Pippi:F:2],[decline:Pippi:F:3],[decline:Pippi:F:5],,ла,а,є,ить,її",",,,,她的,她,她的"
POLARBEAR_NAME,Polar Bear,Ours polaire,Orso polare,しろくま,흰곰,Oso polar,Oso polar,Urso Polar,Miś Polarny,Eisbär,Белый медведь,Білий ведмідь,北极熊
POLARBEAR_DESC,"His chair was broken, and he isn't very happy!",Sa chaise s'est cassée et maintenant il est VRAIMENT de mauvais poil ¦,"Qualcuno gli ha rotto la sedia, e ora è su tutte le furie!",じぶんの　いすが　こわれて　きげんが　すこぶる\nよくない！,의자 하나가 부서져 언짢아하고 있다.,¡Se le rompió la silla y no está muy contento!,"¡Se le rompió la silla, y no le ha hecho mucha gracia!",Alguém quebrou sua cadeira e ele não está nada feliz com isso!,Krzesło mu się złamało i nie jest zbyt szczęśliwy!,Sein Stuhl ist kaputt und er ist nicht gerade glücklich darüber!,Кто-то сломал его стул и он крайне этим недоволен!,"Його стілець зламався, і він цим не дуже щасливий!",他的椅子坏掉了，他对此不太高兴！
POLARBEAR_ART,"The ,the ,A ,a ,its,it,it","L',l',Un ,un ,de l',à l',,le ,x","L',l',Un ,un ,dell',all',o,il ",,"은,이,을,과,으로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Misia Polarnego,Misiowi Polarnemu,Misia Polarnego,,y,Misiu Polarnym","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Eisbär,Eisbären,Eisbären,Eisbären","белый медведь,белого медведя,белому медведю,белого медведя,белом медведе,,,ён,ся,ет,его","білий ведмідь,білого ведмедя,білому ведмедю,білого ведмедя,білому ведмеді,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
PSEUDOZOMBIE_NAME,Pseudo Zombie,Pseudo-zombie,Pseudo-zombi,ゾンビもどき,가짜 좀비,Pseudo-zombi,Pseudo-zombi,Pseudo-Zumbi,,Pseudo-Zombie,Полузомби,Псевдозомбі,拟态丧尸
PSEUDOZOMBIE_DESC,Watch out for further sneak attacks.,Attention à ses attaques sournoises ¦,Attenzione ai suoi attacchi a sorpresa.,しつこい　ふいうちに　きをつけろ。,끈질긴 기습을 조심하라.,Cuidado con más ataques furtivos.,Cuidado con sus ataques furtivos.,Cuidado com os seus ataques furtivos.,Uważaj na kolejne ataki z ukrycia.,Pass auf hinterrückse Angriffe auf.,Остерегайся его скрытных атак.,Стережися його інших хитрощів.,小心他进一步的突袭。
PSEUDOZOMBIE_ART,"The ,the ,A ,a ,his,he,him","Le ,le ,Un ,un ,du ,au ,,le ,x","Lo ,lo ,Uno ,uno ,dello ,allo ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Pseudo Zombie,Pseudo Zombie,Pseudo Zombie,,y,Pseudo Zombie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Pseudo-Zombie,Pseudo-Zombies,Pseudo-Zombie,Pseudo-Zombie","полузомби,полузомби,полузомби,полузомби,полузомби,,,ён,ся,ет,его","псевдозомбі,псевдозомбі,псевдозомбі,псевдозомбі,псевдозомбі,ов,в,ий,є,ить,його",",,一个,一个,他的,他,他"
PSYCHOCAR_NAME,Psycho Car,Voiture démoniaque,Auto psicopatica,デビルカー,데빌카,Coche psicópata,Coche psicópata,Carro Psicopata,Psycho Auto,Psycho-Auto,Чокнутая тачка,Скажена машина,疯癫汽车
PSYCHOCAR_DESC,It's the vehicular psycho!,Elle a dû perdre les boulons ¦,È la pazzia del guidare!,あくまの　くるま！,차에 최면술 따윈 통하지 않는다!,¡Es el psicópata vehicular!,¡Es el psicópata vehicular!,Ele não dá seta e faz coisas ainda piores!,To ten psychol samochodowy!,Es ist ein motorisierter Psycho!,Эта машина с катушек съехала!,Ця машина збожеволіла!,那个汽车一定着魔了！
PSYCHOCAR_ART,"The ,the ,A ,a ,its,it,it","La ,la ,Une ,une ,de la ,à la ,e,la ,se","L',l',Un',un',dell',all',a,la ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Psycho Auta,Psycho Autu,Psycho Auto,,y,Psycho Aucie","Das ,das ,Ein ,ein ,sein,das ,es,vom,,,Psycho-Auto,Psycho-Autos,Psycho-Auto,Psycho-Auto","чокнутая тачка,чокнутой тачки,чокнутой тачке,чокнутую тачку,чокнутой тачке,,а,ена,ась,ет,её","скажена машина,скаженої машини,скаженій машині,скажену машину,скаженій машині,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
PSYCHOTRUCK_NAME,Psycho Truck,Camion démoniaque,Camion psicopatico,デビルトラック,데빌 트럭,Camión psicópata,Camión psicópata,Caminhão Psicopata,Psycho Ciężarówa,Psycho-Truck,Чокнутая фура,Скажена фура,疯癫卡车
